"Participant"	"ExperimentPhase"	"Category"	"TestType"	"PairType"	"Accuracy"	"Hemisphere"	"Area"	"ROIGroup"	"ROISize"	"Beta"
"sub-1015"	"study"	"face"	"study"	"AB"	"Forgotten"	"Left"	"pmERC"	"MTL"	86	-2.68709691860465
"sub-1015"	"study"	"face"	"study"	"AB"	"Forgotten"	"Left"	"Ant Hipp Head"	"HC"	110	9.96029181818182
"sub-1015"	"study"	"face"	"study"	"AB"	"Forgotten"	"Right"	"FFA"	"LocCat"	617	17.0313468379254
"sub-1015"	"study"	"face"	"study"	"AB"	"Forgotten"	"Left"	"FFA"	"LocCat"	74	31.9693930405405
"sub-1015"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"Ant Hipp Head"	"HC"	73	-4.30785104109589
"sub-1015"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"CA1"	"HC"	124	-9.37439396774194
"sub-1015"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"Sub"	"HC"	118	-1.73357075423729
"sub-1015"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"CA23DG"	"HC"	233	-6.82474538197425
"sub-1015"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"Hipp Tail"	"HC"	52	-3.57260392307692
"sub-1015"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"PHC"	"MTL"	418	0.670038638755981
"sub-1015"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"alERC"	"MTL"	163	3.66557274233129
"sub-1015"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"PRC"	"MTL"	378	1.99844743386243
"sub-1015"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"pmERC"	"MTL"	107	-2.95294072897196
"sub-1015"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"CA1"	"HC"	119	-6.80163101680672
"sub-1015"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"Hipp Tail"	"HC"	74	-5.13708162162162
"sub-1015"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"Sub"	"HC"	103	-3.31780280582524
"sub-1015"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"CA23DG"	"HC"	165	-4.10940087878788
"sub-1015"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"PRC"	"MTL"	578	0.305760652249135
"sub-1015"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"alERC"	"MTL"	133	3.28936002255639
"sub-1015"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"PHC"	"MTL"	495	-2.31364717575758
"sub-1015"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"pmERC"	"MTL"	86	-0.734399081395349
"sub-1015"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"Ant Hipp Head"	"HC"	110	-0.800073763636364
"sub-1015"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"FFA"	"LocCat"	617	24.9346496029173
"sub-1015"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"FFA"	"LocCat"	74	23.3300328513514
"sub-1015"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"Ant Hipp Head"	"HC"	73	5.59624073972603
"sub-1015"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"CA1"	"HC"	124	5.80112667741936
"sub-1015"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"Sub"	"HC"	118	6.85513806779661
"sub-1015"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"CA23DG"	"HC"	233	-1.24110411158798
"sub-1015"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"Hipp Tail"	"HC"	52	3.42797294230769
"sub-1015"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"PHC"	"MTL"	418	16.8174552177033
"sub-1015"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"alERC"	"MTL"	163	9.31649600613497
"sub-1015"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"PRC"	"MTL"	378	4.33708423015873
"sub-1015"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"pmERC"	"MTL"	107	7.45534378504673
"sub-1015"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"CA1"	"HC"	119	-2.21653317647059
"sub-1015"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"Hipp Tail"	"HC"	74	-2.92474791891892
"sub-1015"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"Sub"	"HC"	103	-1.93703010679612
"sub-1015"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"CA23DG"	"HC"	165	1.56226332121212
"sub-1015"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"PRC"	"MTL"	578	8.41386248961938
"sub-1015"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"alERC"	"MTL"	133	3.01011495488722
"sub-1015"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"PHC"	"MTL"	495	5.24443721616162
"sub-1015"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"pmERC"	"MTL"	86	9.00666902325581
"sub-1015"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"Ant Hipp Head"	"HC"	110	2.70368214545455
"sub-1015"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"FFA"	"LocCat"	617	24.8856127179903
"sub-1015"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"FFA"	"LocCat"	74	49.8592350945946
"sub-1015"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"Ant Hipp Head"	"HC"	73	4.32040183561644
"sub-1015"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"CA1"	"HC"	124	1.42509622784444
"sub-1015"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"Sub"	"HC"	118	-0.992601677966102
"sub-1015"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"CA23DG"	"HC"	233	0.133839549356223
"sub-1015"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"Hipp Tail"	"HC"	52	8.46560242307692
"sub-1015"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"PHC"	"MTL"	418	14.0722078133971
"sub-1015"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"alERC"	"MTL"	163	7.78270120245399
"sub-1015"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"PRC"	"MTL"	378	1.66127608730159
"sub-1015"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"pmERC"	"MTL"	107	4.60794744859813
"sub-1015"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"CA1"	"HC"	119	-3.41521857142857
"sub-1015"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"Hipp Tail"	"HC"	74	-1.82338608108108
"sub-1015"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"Sub"	"HC"	103	-0.28863627184466
"sub-1015"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"CA23DG"	"HC"	165	-5.15354057575758
"sub-1015"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"PRC"	"MTL"	578	3.82421857785467
"sub-1015"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"alERC"	"MTL"	133	-5.01695483458647
"sub-1015"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"PHC"	"MTL"	495	9.33206803636364
"sub-1015"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"pmERC"	"MTL"	86	5.88398502325581
"sub-1015"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"Ant Hipp Head"	"HC"	110	1.95178206363636
"sub-1015"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"FFA"	"LocCat"	617	34.0809063225284
"sub-1015"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"FFA"	"LocCat"	74	45.5758697432432
"sub-1015"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"Ant Hipp Head"	"HC"	73	-8.69485087671233
"sub-1015"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"CA1"	"HC"	124	-5.40827770967742
"sub-1015"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"Sub"	"HC"	118	-3.41389492372881
"sub-1015"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"CA23DG"	"HC"	233	-5.72387563519313
"sub-1015"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"Hipp Tail"	"HC"	52	0.0948168846153847
"sub-1015"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"PHC"	"MTL"	418	2.69513145933014
"sub-1015"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"alERC"	"MTL"	163	1.81374539263804
"sub-1015"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"PRC"	"MTL"	378	2.8982846031746
"sub-1015"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"pmERC"	"MTL"	107	3.09006857009346
"sub-1015"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"CA1"	"HC"	119	-3.71800026890756
"sub-1015"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"Hipp Tail"	"HC"	74	-0.489798918918919
"sub-1015"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"Sub"	"HC"	103	0.392298932038835
"sub-1015"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"CA23DG"	"HC"	165	-6.48319383030303
"sub-1015"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"PRC"	"MTL"	578	2.97971709515571
"sub-1015"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"alERC"	"MTL"	133	-1.91074918796992
"sub-1015"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"PHC"	"MTL"	495	-5.93242849090909
"sub-1015"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"pmERC"	"MTL"	86	4.18829751162791
"sub-1015"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"Ant Hipp Head"	"HC"	110	-6.65774508181818
"sub-1015"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"FFA"	"LocCat"	617	35.9006206709887
"sub-1015"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"FFA"	"LocCat"	74	60.1203683918919
"sub-1015"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"Ant Hipp Head"	"HC"	73	-7.88408761643836
"sub-1015"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"CA1"	"HC"	124	-9.12640904032258
"sub-1015"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"Sub"	"HC"	118	-5.63483461864407
"sub-1015"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"CA23DG"	"HC"	233	-9.38775235622318
"sub-1015"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"Hipp Tail"	"HC"	52	-0.801712230769231
"sub-1015"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"PHC"	"MTL"	418	1.37971704784689
"sub-1015"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"alERC"	"MTL"	163	0.803789337423313
"sub-1015"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"PRC"	"MTL"	378	-4.05164875132275
"sub-1015"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"pmERC"	"MTL"	107	0.797321485981308
"sub-1015"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"CA1"	"HC"	119	-5.53768926890756
"sub-1015"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"Hipp Tail"	"HC"	74	0.0483837432432435
"sub-1015"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"Sub"	"HC"	103	-2.3713833592233
"sub-1015"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"CA23DG"	"HC"	165	-9.27482858181818
"sub-1015"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"PRC"	"MTL"	578	2.42823396885813
"sub-1015"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"alERC"	"MTL"	133	-8.3949415037594
"sub-1015"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"PHC"	"MTL"	495	-10.3840541535354
"sub-1015"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"pmERC"	"MTL"	86	-4.5610541627907
"sub-1015"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"Ant Hipp Head"	"HC"	110	-14.8504256363636
"sub-1015"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"FFA"	"LocCat"	617	21.5329741296596
"sub-1015"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"FFA"	"LocCat"	74	58.7387652567568
"sub-1015"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"Ant Hipp Head"	"HC"	73	-0.920234630136986
"sub-1015"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"CA1"	"HC"	124	-7.16026542741935
"sub-1015"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"Sub"	"HC"	118	-1.34900866949153
"sub-1015"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"CA23DG"	"HC"	233	-5.05063924892704
"sub-1015"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"Hipp Tail"	"HC"	52	5.31139436538462
"sub-1015"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"PHC"	"MTL"	418	10.7850966626794
"sub-1015"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"alERC"	"MTL"	163	3.45586847239264
"sub-1015"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"PRC"	"MTL"	378	4.54087118518519
"sub-1015"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"pmERC"	"MTL"	107	6.5977928411215
"sub-1015"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"CA1"	"HC"	119	-5.60892779831933
"sub-1015"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"Hipp Tail"	"HC"	74	-4.13713001351351
"sub-1015"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"Sub"	"HC"	103	-3.35497724271845
"sub-1015"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"CA23DG"	"HC"	165	-7.97074306666667
"sub-1015"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"PRC"	"MTL"	578	2.38929354844291
"sub-1015"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"alERC"	"MTL"	133	5.56244598496241
"sub-1015"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"PHC"	"MTL"	495	-1.38207545454545
"sub-1015"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"pmERC"	"MTL"	86	6.29669044186047
"sub-1015"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"Ant Hipp Head"	"HC"	110	-6.73254356363636
"sub-1015"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"FFA"	"LocCat"	617	14.8630377552674
"sub-1015"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"FFA"	"LocCat"	74	12.4455793378378
"sub-1015"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"Ant Hipp Head"	"HC"	73	0.967284273972603
"sub-1015"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"CA1"	"HC"	124	-4.41360397580645
"sub-1015"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"Sub"	"HC"	118	4.42877802542373
"sub-1015"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"CA23DG"	"HC"	233	-9.96285419313305
"sub-1015"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"Hipp Tail"	"HC"	52	6.85509342307692
"sub-1015"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"PHC"	"MTL"	418	9.34657616985646
"sub-1015"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"alERC"	"MTL"	163	8.77690437423313
"sub-1015"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"PRC"	"MTL"	378	5.69881326719577
"sub-1015"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"pmERC"	"MTL"	107	8.48532496261682
"sub-1015"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"CA1"	"HC"	119	-6.83719324369748
"sub-1015"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"Hipp Tail"	"HC"	74	-4.28474455405405
"sub-1015"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"Sub"	"HC"	103	-3.48059060194175
"sub-1015"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"CA23DG"	"HC"	165	-8.94076438787879
"sub-1015"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"PRC"	"MTL"	578	1.15425438408305
"sub-1015"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"alERC"	"MTL"	133	-2.42221433082707
"sub-1015"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"PHC"	"MTL"	495	-2.04125802828283
"sub-1015"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"pmERC"	"MTL"	86	6.55755847674419
"sub-1015"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"Ant Hipp Head"	"HC"	110	-11.5324681363636
"sub-1015"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"FFA"	"LocCat"	617	11.320142452188
"sub-1015"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"FFA"	"LocCat"	74	18.6632234054054
"sub-1015"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"Ant Hipp Head"	"HC"	73	13.3449650821918
"sub-1015"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"CA1"	"HC"	124	1.02177587096774
"sub-1015"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"Sub"	"HC"	118	6.02544576271186
"sub-1015"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"CA23DG"	"HC"	233	12.7788817381974
"sub-1015"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"Hipp Tail"	"HC"	52	-5.45832015384615
"sub-1015"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"PHC"	"MTL"	418	38.2221898875598
"sub-1015"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"alERC"	"MTL"	163	14.829489006135
"sub-1015"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"PRC"	"MTL"	378	6.39249969312169
"sub-1015"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"pmERC"	"MTL"	107	12.5979041588785
"sub-1015"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"CA1"	"HC"	119	-5.12298694957983
"sub-1015"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"Hipp Tail"	"HC"	74	-15.0795977162162
"sub-1015"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"Sub"	"HC"	103	-4.16052974757282
"sub-1015"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"CA23DG"	"HC"	165	9.39158507878788
"sub-1015"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"PRC"	"MTL"	578	5.10925055882353
"sub-1015"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"alERC"	"MTL"	133	-2.6713374887218
"sub-1015"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"PHC"	"MTL"	495	20.3015768808081
"sub-1015"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"pmERC"	"MTL"	86	4.8996286744186
"sub-1015"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"Ant Hipp Head"	"HC"	110	9.91811303636364
"sub-1015"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"FFA"	"LocCat"	617	2.7536604732577
"sub-1015"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"FFA"	"LocCat"	74	-0.0158999594594597
"sub-1015"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"Ant Hipp Head"	"HC"	73	11.8045941506849
"sub-1015"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"CA1"	"HC"	124	-1.0273427016129
"sub-1015"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"Sub"	"HC"	118	-0.0789113983050848
"sub-1015"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"CA23DG"	"HC"	233	7.27994586695279
"sub-1015"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"Hipp Tail"	"HC"	52	-2.40942375
"sub-1015"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"PHC"	"MTL"	418	34.2913673133971
"sub-1015"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"alERC"	"MTL"	163	19.7736052515337
"sub-1015"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"PRC"	"MTL"	378	8.90005311904762
"sub-1015"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"pmERC"	"MTL"	107	19.6100318317757
"sub-1015"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"CA1"	"HC"	119	-5.49680993277311
"sub-1015"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"Hipp Tail"	"HC"	74	-7.75430059459459
"sub-1015"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"Sub"	"HC"	103	-3.39108272815534
"sub-1015"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"CA23DG"	"HC"	165	3.23280662424242
"sub-1015"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"PRC"	"MTL"	578	5.3237030467128
"sub-1015"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"alERC"	"MTL"	133	5.07135542105263
"sub-1015"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"PHC"	"MTL"	495	20.0041693858586
"sub-1015"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"pmERC"	"MTL"	86	12.332862
"sub-1015"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"Ant Hipp Head"	"HC"	110	12.6394811727273
"sub-1015"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"FFA"	"LocCat"	617	2.54432380875203
"sub-1015"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"FFA"	"LocCat"	74	-4.89810416216216
"sub-1015"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"Ant Hipp Head"	"HC"	73	8.98821393150685
"sub-1015"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"CA1"	"HC"	124	2.46344919354839
"sub-1015"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"Sub"	"HC"	118	-0.675041957627119
"sub-1015"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"CA23DG"	"HC"	233	6.54948296566524
"sub-1015"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"Hipp Tail"	"HC"	52	5.08811505769231
"sub-1015"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"PHC"	"MTL"	418	38.3817169593301
"sub-1015"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"alERC"	"MTL"	163	16.5546683312883
"sub-1015"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"PRC"	"MTL"	378	4.27514047619048
"sub-1015"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"pmERC"	"MTL"	107	12.8492984766355
"sub-1015"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"CA1"	"HC"	119	-1.7932022605042
"sub-1015"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"Hipp Tail"	"HC"	74	1.90494059459459
"sub-1015"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"Sub"	"HC"	103	-1.18876219417476
"sub-1015"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"CA23DG"	"HC"	165	0.898056981818182
"sub-1015"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"PRC"	"MTL"	578	7.49479362456747
"sub-1015"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"alERC"	"MTL"	133	5.70755159398496
"sub-1015"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"PHC"	"MTL"	495	25.5785116606061
"sub-1015"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"pmERC"	"MTL"	86	15.8587599651163
"sub-1015"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"Ant Hipp Head"	"HC"	110	9.20392077272727
"sub-1015"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"FFA"	"LocCat"	617	10.3819426855754
"sub-1015"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"FFA"	"LocCat"	74	30.2477706891892
"sub-1015"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"Ant Hipp Head"	"HC"	73	12.365342369863
"sub-1015"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"CA1"	"HC"	124	3.61626725
"sub-1015"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"Sub"	"HC"	118	1.01335903389831
"sub-1015"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"CA23DG"	"HC"	233	8.0621495751073
"sub-1015"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"Hipp Tail"	"HC"	52	3.634348
"sub-1015"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"PHC"	"MTL"	418	42.8647453373206
"sub-1015"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"alERC"	"MTL"	163	19.2834083558282
