onset	duration	block	trial	phase	trialtype	category	pairnum	accuracy	test_RT
16.50412	4.00425395000004	1	1	study	AB	Face	8	0	NA
28.509744	4.00321495	1	2	study	AB	Face	7	NA	NA
34.514255	4.00103894999997	1	3	study	AB	Face	3	1	NA
42.516603	4.00177095000003	1	4	study	AB	Face	6	0	NA
48.519644	4.00102494999996	1	5	study	AB	Face	2	0	NA
56.521923	4.00179195000005	1	6	study	AB	Face	1	1	NA
62.52518	4.00086694999999	1	7	study	AB	Face	5	0	NA
68.527401	4.00093194999995	1	8	study	AB	Face	4	1	NA
74.529887	4.00074395000002	1	9	study	BC	Face	7	NA	NA
82.532196	4.00151694999996	1	10	study	BC	Face	1	1	NA
94.535301	4.00303494999997	1	11	study	BC	Face	2	0	NA
100.539464	4.00116594999997	1	12	study	BC	Face	6	0	NA
106.541677	4.00127995000003	1	13	study	BC	Face	4	1	NA
114.544653	4.00134795000001	1	14	study	BC	Face	5	0	NA
122.547501	4.00158295	1	15	study	BC	Face	3	1	NA
132.550358	4.00256195	1	16	study	BC	Face	8	0	NA
148.741808	4.01735795000006	1	1	test	AC	Face	4	1	2567.65305039
158.760938	4.01873394999999	1	2	test	AC	Face	5	0	2398.13505039
164.781078	4.01755494999999	1	3	test	AC	Face	1	1	2118.54305039
174.80023	4.01894495	1	4	test	AC	Face	2	0	3024.77805039
186.820728	4.01973595	1	5	test	AC	Face	6	0	1929.84905039
198.841914	4.01979795000004	1	6	test	AC	Face	3	1	2872.07305039
204.863144	4.01756795000003	1	7	test	AC	Face	7	NA	0
214.881971	4.01924494999999	1	8	test	AC	Face	8	0	3575.04905039
220.902893	4.01731795000008	1	9	test	BC	Face	3	1	2137.47605039
226.921794	4.01739095000003	1	10	test	AB	Face	5	1	2019.22005039
238.940826	4.01964195000008	1	11	test	AB	Face	3	1	2704.35305039
246.96208	4.01814095000012	1	12	test	AB	Face	6	0	3575.03605039
252.981555	4.01763394999999	1	13	test	BC	Face	4	1	1285.20705039
265.000446	4.02001895000006	1	14	test	BC	Face	2	1	1421.99905039
271.021969	4.01748995000002	1	15	test	AB	Face	4	1	1935.86305039
277.040656	4.01775994999992	1	16	test	BC	Face	7	1	2052.86505039
285.059655	4.01851195000007	1	17	test	AB	Face	7	0	3335.37905039
295.079638	4.01903395000001	1	18	test	BC	Face	1	1	1552.75105039
303.099722	4.0187049500001	1	19	test	BC	Face	5	0	2865.73705039
311.119884	4.01828695000004	1	20	test	AB	Face	1	1	1809.42105039
317.13935	4.01781795000006	1	21	test	BC	Face	6	1	2741.66605039
325.158478	4.01844094999996	1	22	test	BC	Face	8	1	1020.67905039
331.178384	4.01749194999988	1	23	test	AB	Face	2	0	2678.01005039
337.197602	4.01727694999991	1	24	test	AB	Face	8	0	3481.71805039
14.549567	3.9990262206	2	1	study	AB	Scene	5	1	NA
26.549891	4.00332522060001	2	2	study	AB	Scene	7	1	NA
32.554282	4.00122622060001	2	3	study	AB	Scene	1	0	NA
38.556889	4.0009092206	2	4	study	AB	Scene	2	1	NA
44.559111	4.0010232206	2	5	study	AB	Scene	3	NA	NA
52.561582	4.00159622100001	2	6	study	AB	Scene	6	1	NA
60.564401	4.001885221	2	7	study	AB	Scene	4	1	NA
66.567613	4.000964221	2	8	study	AB	Scene	8	1	NA
76.570044	4.00238022100001	2	9	study	BC	Scene	4	1	NA
82.574051	4.000675221	2	10	study	BC	Scene	7	1	NA
90.5758	4.002005221	2	11	study	BC	Scene	8	1	NA
96.578982	4.00111722099999	2	12	study	BC	Scene	6	1	NA
108.581169	4.00355122100002	2	13	study	BC	Scene	2	1	NA
116.586562	4.00124122099999	2	14	study	BC	Scene	5	1	NA
122.589272	4.000824221	2	15	study	BC	Scene	1	0	NA
132.591565	4.002402221	2	16	study	BC	Scene	3	NA	NA
150.782404	4.01852822100001	2	1	test	AC	Scene	8	1	3175.30277935
156.802387	4.017543221	2	2	test	AC	Scene	6	1	2655.38277935
168.821484	4.01973422099999	2	3	test	AC	Scene	1	0	2613.82977935
174.842739	4.017461221	2	4	test	AC	Scene	4	1	1933.96777935
180.861642	4.01753422100004	2	5	test	AC	Scene	3	NA	0
190.88043	4.01924922100001	2	6	test	AC	Scene	7	1	1367.24077935
198.901048	4.01841922099999	2	7	test	AC	Scene	5	1	1919.98077935
204.920776	4.01765022100002	2	8	test	AC	Scene	2	1	1319.06977935
214.939814	4.01911722099996	2	9	test	AB	Scene	8	1	2521.02777935
220.960269	4.01766122099999	2	10	test	AB	Scene	1	1	2435.57877935
232.97945	4.01976722099999	2	11	test	BC	Scene	7	1	2466.67177935
239.000298	4.01787822099996	2	12	test	AB	Scene	2	1	1892.45677935
249.019674	4.01904622099997	2	13	test	BC	Scene	2	1	2298.15477935
255.039992	4.01768822099999	2	14	test	AB	Scene	6	1	1437.96177935
267.058916	4.02005522099999	2	15	test	BC	Scene	4	1	1293.10377935
275.080658	4.01806622099999	2	16	test	AB	Scene	5	1	1570.03077935
281.100428	4.01729522099998	2	17	test	BC	Scene	5	1	2982.52077935
295.119021	4.020744221	2	18	test	BC	Scene	3	1	2725.29977935
301.141433	4.01733322099998	2	19	test	AB	Scene	3	1	2455.05877935
309.161051	4.01745822100004	2	20	test	BC	Scene	6	1	1550.64677935
319.179777	4.019233221	2	21	test	AB	Scene	7	1	1237.85377935
325.20023	4.017782221	2	22	test	BC	Scene	1	1	1775.22977935
331.219736	4.01723722100002	2	23	test	AB	Scene	4	1	1671.27077935
337.238337	4.01763422100001	2	24	test	BC	Scene	8	1	2434.36477935
18.507562	4.000673646	3	1	study	AB	Face	2	1	NA
24.509491	4.001073646	3	2	study	AB	Face	5	0	NA
34.511945	4.002455646	3	3	study	AB	Face	4	1	NA
42.515675	4.001810646	3	4	study	AB	Face	1	1	NA
48.518805	4.000974646	3	5	study	AB	Face	3	0	NA
54.520983	4.00112564599999	3	6	study	AB	Face	6	1	NA
64.52333	4.002613646	3	7	study	AB	Face	7	1	NA
72.527028	4.00199864599999	3	8	study	AB	Face	8	1	NA
84.530771	4.002856646	3	9	study	BC	Face	1	1	NA
90.535105	4.00083564599999	3	10	study	BC	Face	8	1	NA
102.537403	4.00316264599998	3	11	study	BC	Face	6	1	NA
108.54198	4.00087964599999	3	12	study	BC	Face	3	0	NA
114.544408	4.00073964599999	3	13	study	BC	Face	4	1	NA
126.546352	4.00343764600001	3	14	study	BC	Face	2	1	NA
132.55107	4.00101564599999	3	15	study	BC	Face	5	0	NA
138.553317	4.00107864599998	3	16	study	BC	Face	7	1	NA
156.742835	4.01856664599999	3	1	test	AC	Face	4	1	2665.591354
162.763073	4.01729864600001	3	2	test	AC	Face	6	1	1675.216354
168.781596	4.017766646	3	3	test	AC	Face	1	1	1765.272354
176.800379	4.01873264600002	3	4	test	AC	Face	3	0	2783.996354
188.820404	4.019995646	3	5	test	AC	Face	2	1	1650.057354
194.841546	4.017810646	3	6	test	AC	Face	5	0	2087.605354
204.861003	4.018870646	3	7	test	AC	Face	7	1	1739.388354
216.88156	4.01963764600002	3	8	test	AC	Face	8	1	3353.517354
222.902386	4.01778764600004	3	9	test	BC	Face	6	1	1479.086354
228.921461	4.017693646	3	10	test	AB	Face	8	1	1608.293354
236.940263	4.018636646	3	11	test	BC	Face	4	1	1733.024354
244.969731	4.00892364600001	3	12	test	BC	Face	1	1	1401.340354
250.979908	4.01770264600002	3	13	test	BC	Face	5	1	2285.075354
260.998983	4.01917364599998	3	14	test	AB	Face	3	1	1558.103354
267.019429	4.017682646	3	15	test	AB	Face	7	1	1699.795354
275.038485	4.01837964600004	3	16	test	BC	Face	3	1	1344.480354
281.05831	4.01755364599999	3	17	test	AB	Face	5	0	3126.421354
287.077059	4.01776864600001	3	18	test	AB	Face	4	1	1805.416354
295.096446	4.01812164600001	3	19	test	BC	Face	2	1	1268.774354
303.116023	4.01829364600003	3	20	test	BC	Face	8	1	1565.988354
313.135574	4.01929464599997	3	21	test	AB	Face	2	1	1211.058354
319.156346	4.01747564600001	3	22	test	AB	Face	6	1	999.897353996
331.175649	4.01946264600003	3	23	test	BC	Face	7	1	1535.188354
337.196491	4.01762064600002	3	24	test	AB	Face	1	1	1173.079354
18.626725	4.0053939284	4	1	study	AB	Scene	4	1	NA
24.633282	4.0011699284	4	2	study	AB	Scene	5	1	NA
36.635939	4.0031349284	4	3	study	AB	Scene	7	1	NA
42.640487	4.0008819284	4	4	study	AB	Scene	1	1	NA
48.642921	4.0007489284	4	5	study	AB	Scene	6	1	NA
54.645055	4.000938928	4	6	study	AB	Scene	2	0	NA
62.647818	4.00125492800001	4	7	study	AB	Scene	8	1	NA
70.650201	4.001918928	4	8	study	AB	Scene	3	1	NA
76.65369	4.000760928	4	9	study	BC	Scene	6	1	NA
82.655929	4.00081092799999	4	10	study	BC	Scene	7	1	NA
92.658551	4.00202492799998	4	11	study	BC	Scene	3	1	NA
98.661875	4.001036928	4	12	study	BC	Scene	8	1	NA
106.664331	4.00165792799999	4	13	study	BC	Scene	1	1	NA
116.66738	4.002446928	4	14	study	BC	Scene	4	1	NA
124.671097	4.00178092800002	4	15	study	BC	Scene	5	1	NA
130.674504	4.00070892800002	4	16	study	BC	Scene	2	0	NA
152.847077	4.01999592800002	4	1	test	AC	Scene	7	1	1886.47707164
164.868448	4.019923928	4	2	test	AC	Scene	6	1	2411.94907164
172.889962	4.018154928	4	3	test	AC	Scene	8	1	1772.10807164
180.909585	4.01828492800004	4	4	test	AC	Scene	2	0	1822.37107164
186.92908	4.01774592799999	4	5	test	AC	Scene	4	1	3214.58607164
194.948288	4.01829192799999	4	6	test	AC	Scene	1	1	2297.11407164
202.968161	4.01817192800002	4	7	test	AC	Scene	5	1	1566.03807164
210.987701	4.01837392799999	4	8	test	AC	Scene	3	1	1267.08407164
217.007359	4.01771792800003	4	9	test	BC	Scene	8	1	1862.95207164
229.026402	4.01996892800002	4	10	test	BC	Scene	7	1	1767.08307164
235.048042	4.017282928	4	11	test	AB	Scene	2	1	1366.21007164
245.066937	4.01892892800001	4	12	test	BC	Scene	4	1	1682.54207164
251.087207	4.01763592800003	4	13	test	AB	Scene	7	1	1733.36107164
257.105943	4.01788292800004	4	14	test	AB	Scene	3	1	1072.36007164
267.125204	4.019122928	4	15	test	BC	Scene	3	1	2998.06707164
273.145908	4.017421928	4	16	test	AB	Scene	4	1	1855.01807164
283.164833	4.01899292800005	4	17	test	AB	Scene	5	1	1403.88907164
289.185559	4.01726492799999	4	18	test	AB	Scene	1	1	1632.81207164
295.204071	4.01771092800004	4	19	test	AB	Scene	8	1	2512.85707164
303.223528	4.01800792800001	4	20	test	BC	Scene	5	1	1461.91007164
315.243201	4.01962492800003	4	21	test	AB	Scene	6	1	1453.60207164
325.263945	4.019426928	4	22	test	BC	Scene	2	0	2250.26607164
331.285062	4.01726592800004	4	23	test	BC	Scene	1	1	2245.13107164
337.303386	4.01794192800002	4	24	test	BC	Scene	6	1	1575.46707164
12.519305	4.0014704059	5	1	study	AB	Face	4	0	NA
18.521929	4.0011734059	5	2	study	AB	Face	5	1	NA
30.524708	4.0030154059	5	3	study	AB	Face	2	1	NA
36.52914	4.0008854059	5	4	study	AB	Face	6	1	NA
44.531634	4.0014704059	5	5	study	AB	Face	1	1	NA
52.534518	4.001628406	5	6	study	AB	Face	3	1	NA
60.537951	4.001276406	5	7	study	AB	Face	7	1	NA
66.540584	4.00097440599999	5	8	study	AB	Face	8	1	NA
76.542757	4.00263640600001	5	9	study	BC	Face	4	0	NA
82.546515	4.00118940599999	5	10	study	BC	Face	7	1	NA
88.548802	4.00121840600001	5	11	study	BC	Face	5	1	NA
94.551196	4.00113140600001	5	12	study	BC	Face	3	1	NA
104.553821	4.00232440600001	5	13	study	BC	Face	2	1	NA
110.557563	4.000912406	5	14	study	BC	Face	1	1	NA
122.559806	4.003297406	5	15	study	BC	Face	6	1	NA
128.564799	4.00059440599999	5	16	study	BC	Face	8	1	NA
152.737362	4.02066040600001	5	1	test	AC	Face	8	1	2576.43959413
158.759409	4.01761440599998	5	2	test	AC	Face	5	1	1266.55859413
166.778565	4.01820840599999	5	3	test	AC	Face	2	1	1118.67159413
176.798172	4.019096406	5	4	test	AC	Face	4	0	2675.93359413
184.818577	4.01844340600003	5	5	test	AC	Face	1	1	1507.22259413
194.838286	4.019275406	5	6	test	AC	Face	3	1	1541.32459413
200.858861	4.01765840599997	5	7	test	AC	Face	7	1	2169.47559413
212.878076	4.01974140600004	5	8	test	AC	Face	6	1	1664.79759413
218.89912	4.017653406	5	9	test	AB	Face	8	1	1314.25359413
228.918144	4.01916840600004	5	10	test	AB	Face	5	1	1495.85059413
234.938856	4.01745540599999	5	11	test	AB	Face	4	1	1139.74959413
242.957963	4.01810040600004	5	12	test	BC	Face	4	1	1461.85159413
248.977437	4.017585406	5	13	test	AB	Face	3	1	2149.36259413
258.996596	4.01893140600002	5	14	test	BC	Face	8	1	1572.70459413
271.017082	4.01973240600003	5	15	test	AB	Face	2	1	1156.39759413
277.038342	4.01747140600003	5	16	test	BC	Face	7	1	1651.02859413
285.057135	4.01842840600002	5	17	test	AB	Face	1	1	1017.24459413
291.077173	4.01738640600001	5	18	test	BC	Face	1	1	1104.58259413
299.096272	4.01804140600003	5	19	test	BC	Face	5	1	833.795594132
305.115534	4.01773640600004	5	20	test	BC	Face	6	1	1816.16459413
313.13467	4.01835340600001	5	21	test	BC	Face	2	1	1229.36659413
319.154324	4.01769740599999	5	22	test	AB	Face	6	1	1433.80659413
331.173146	4.020164406	5	23	test	BC	Face	3	1	1163.63059413
337.194523	4.01775240600004	5	24	test	AB	Face	7	1	1826.49859413
16.5328	4.00729542500007	6	1	study	AB	Scene	3	NA	NA
22.541703	4.00072142499997	6	2	study	AB	Scene	7	1	NA
30.543354	4.00210842500003	6	3	study	AB	Scene	6	0	NA
38.546727	4.00181442500006	6	4	study	AB	Scene	5	1	NA
44.550339	4.00050342500004	6	5	study	AB	Scene	2	1	NA
54.552466	4.00225042499999	6	6	study	AB	Scene	1	1	NA
68.555996	4.00408842500001	6	7	study	AB	Scene	8	1	NA
74.561449	4.00092742500003	6	8	study	AB	Scene	4	1	NA
80.563665	4.00104742500004	6	9	study	BC	Scene	2	1	NA
88.566064	4.00169042500005	6	10	study	BC	Scene	6	0	NA
94.569338	4.00075242500006	6	11	study	BC	Scene	4	1	NA
100.571179	4.00120042500005	6	12	study	BC	Scene	8	1	NA
108.574009	4.00145542500001	6	13	study	BC	Scene	7	1	NA
116.576875	4.00166542500001	6	14	study	BC	Scene	1	1	NA
122.579943	4.00089942500004	6	15	study	BC	Scene	3	NA	NA
134.58227	4.00319242500004	6	16	study	BC	Scene	5	1	NA
154.77394	4.01927842499997	6	1	test	AC	Scene	1	1	3653.36957513
160.794324	4.01785442500006	6	2	test	AC	Scene	8	1	1547.96457513
168.81322	4.01870642499995	6	3	test	AC	Scene	2	1	2036.39657513
174.832947	4.01796442500007	6	4	test	AC	Scene	6	0	2738.24457513
184.852017	4.019405425	6	5	test	AC	Scene	3	NA	0
190.87323	4.01718642500005	6	6	test	AC	Scene	4	1	3165.31157513
198.892075	4.01807342500001	6	7	test	AC	Scene	7	1	2786.66457513
204.911573	4.017555425	6	8	test	AC	Scene	5	1	3630.30157513
210.930299	4.01779342500004	6	9	test	BC	Scene	1	1	2110.11157513
218.949454	4.01838842500004	6	10	test	BC	Scene	3	1	2357.40357513
230.969581	4.01955442499998	6	11	test	AB	Scene	8	1	1559.91957513
236.990146	4.01798642499995	6	12	test	AB	Scene	3	1	1298.92557513
245.009075	4.01877442500001	6	13	test	BC	Scene	8	1	1409.04257513
251.029485	4.01735942500003	6	14	test	AB	Scene	4	1	1570.07757513
259.048224	4.018362425	6	15	test	AB	Scene	6	1	1401.31057513
265.068164	4.01742642500007	6	16	test	AB	Scene	1	1	1548.52357513
277.087303	4.01953842499998	6	17	test	BC	Scene	2	1	1402.11957513
289.107982	4.02015142499999	6	18	test	BC	Scene	7	1	2261.24257513
295.129719	4.01739542500005	6	19	test	BC	Scene	6	1	1438.25357513
305.148545	4.01908742499998	6	20	test	AB	Scene	2	1	1108.49557513
313.169302	4.01807842499996	6	21	test	AB	Scene	5	1	1725.52257513
325.188517	4.02016242499999	6	22	test	BC	Scene	5	1	1759.37757513
331.209887	4.01774042499997	6	23	test	BC	Scene	4	1	1282.31357513
337.229424	4.01720542500005	6	24	test	AB	Scene	7	1	1906.37257513
12.527543	4.0038871598	7	1	study	AB	Face	6	1	NA
18.532995	4.00074215980001	7	2	study	AB	Face	2	0	NA
28.534836	4.0027391598	7	3	study	AB	Face	1	1	NA
34.538859	4.0010451598	7	4	study	AB	Face	4	1	NA
44.541684	4.0020551598	7	5	study	AB	Face	3	1	NA
50.545466	4.00057416	7	6	study	AB	Face	8	1	NA
60.547268	4.00260016000001	7	7	study	AB	Face	5	1	NA
66.551257	4.00091116	7	8	study	AB	Face	7	1	NA
72.553616	4.00087516000001	7	9	study	BC	Face	5	1	NA
82.555762	4.00256415999999	7	10	study	BC	Face	6	1	NA
88.55977	4.00088916000001	7	11	study	BC	Face	8	1	NA
100.561791	4.00345216000002	7	12	study	BC	Face	1	1	NA
106.566861	4.00071116000001	7	13	study	BC	Face	4	1	NA
112.568857	4.00101216	7	14	study	BC	Face	7	1	NA
120.571197	4.00175016000001	7	15	study	BC	Face	3	1	NA
128.574536	4.00149716000003	7	16	study	BC	Face	2	0	NA
144.748242	4.01733616000001	7	1	test	AC	Face	4	1	1700.31584024
150.766939	4.01760415999999	7	2	test	AC	Face	8	1	2865.07984024
160.785584	4.01949215999999	7	3	test	AC	Face	1	1	3380.15484024
168.80649	4.01833216000002	7	4	test	AC	Face	5	1	3023.70484024
174.826056	4.01775816	7	5	test	AC	Face	7	1	3050.91084024
182.845304	4.01824215999999	7	6	test	AC	Face	2	0	1742.38984024
188.864882	4.01764916	7	7	test	AC	Face	6	1	1543.58784024
200.883767	4.02005616000001	7	8	test	AC	Face	3	1	2512.53984024
208.905064	4.01852316000001	7	9	test	BC	Face	6	1	1641.88184024
220.924979	4.01989316000004	7	10	test	AB	Face	5	1	3104.83984024
228.946352	4.01826516000001	7	11	test	BC	Face	7	1	2480.66584024
236.965902	4.01847116000002	7	12	test	BC	Face	1	1	2618.06184024
242.98597	4.01735715999999	7	13	test	BC	Face	3	1	2874.19884024
251.004855	4.01822615999999	7	14	test	AB	Face	6	1	906.70884024
263.024201	4.02016816	7	15	test	BC	Face	8	1	1465.40984024
269.045377	4.01799216000002	7	16	test	AB	Face	1	1	2570.12484024
277.064763	4.01835616000002	7	17	test	AB	Face	2	1	1164.16884024
283.084831	4.01724615999998	7	18	test	AB	Face	3	1	1928.92684024
295.103552	4.01981416000001	7	19	test	AB	Face	7	1	3190.67584024
301.124969	4.01739816000004	7	20	test	AB	Face	4	1	1037.50084024
309.143897	4.01822315999999	7	21	test	AB	Face	8	1	1731.96884024
319.163534	4.01908316000004	7	22	test	BC	Face	2	NA	0
331.183962	4.01995215999999	7	23	test	BC	Face	4	1	2049.07884024
337.205446	4.01746116000001	7	24	test	BC	Face	5	1	1109.23884024
18.567514	3.9957371008	8	1	study	AB	Scene	7	1	NA
30.5647	4.0031311008	8	2	study	AB	Scene	1	1	NA
36.569358	4.0008071008	8	3	study	AB	Scene	4	1	NA
44.571693	4.0015551008	8	4	study	AB	Scene	8	1	NA
54.574561	4.00252210099999	8	5	study	AB	Scene	5	1	NA
60.578714	4.00066410100001	8	6	study	AB	Scene	6	1	NA
68.580671	4.00180610099999	8	7	study	AB	Scene	3	1	NA
80.583739	4.00334710100001	8	8	study	AB	Scene	2	1	NA
86.588552	4.000820101	8	9	study	BC	Scene	3	1	NA
96.590565	4.00264210099999	8	10	study	BC	Scene	5	1	NA
102.594507	4.001031101	8	11	study	BC	Scene	6	1	NA
110.597	4.00162610100002	8	12	study	BC	Scene	4	1	NA
116.599861	4.00105610100001	8	13	study	BC	Scene	1	1	NA
124.60214	4.00185810099999	8	14	study	BC	Scene	8	1	NA
130.605497	4.00079310099999	8	15	study	BC	Scene	7	1	NA
138.607596	4.001776101	8	16	study	BC	Scene	2	1	NA
154.797769	4.01785410099998	8	1	test	AC	Scene	8	1	1357.52789919
166.816746	4.02012810100001	8	2	test	AC	Scene	5	1	1636.49089919
174.837965	4.01866210099999	8	3	test	AC	Scene	7	1	2592.40989919
180.85802	4.017602101	8	4	test	AC	Scene	1	1	1580.87689919
186.876964	4.01763310100001	8	5	test	AC	Scene	4	1	1582.23589919
194.895709	4.01866410099997	8	6	test	AC	Scene	6	1	2935.75089919
200.915806	4.01752310099997	8	7	test	AC	Scene	2	1	3847.44889919
206.935123	4.017210101	8	8	test	AC	Scene	3	1	1808.14889919
216.953605	4.01923610099996	8	9	test	BC	Scene	8	1	2279.68789919
222.973952	4.01784310100001	8	10	test	AB	Scene	5	1	1282.63589919
