"Participant"	"ExperimentPhase"	"Category"	"TestType"	"PairType"	"Accuracy"	"Hemisphere"	"Area"	"ROIGroup"	"ROISize"	"Beta"
"sub-1026"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"PHC"	"MTL"	517	14.5275139941973
"sub-1026"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"alERC"	"MTL"	252	-1.43682260714286
"sub-1026"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"PRC"	"MTL"	655	4.03995922748092
"sub-1026"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"pmERC"	"MTL"	69	-0.593323826086957
"sub-1026"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"CA1"	"HC"	90	-0.397151966666667
"sub-1026"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"Hipp Tail"	"HC"	82	1.74406507317073
"sub-1026"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"Sub"	"HC"	87	-4.53394943678161
"sub-1026"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"CA23DG"	"HC"	214	-3.05328319158878
"sub-1026"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"PRC"	"MTL"	994	2.07568907947686
"sub-1026"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"alERC"	"MTL"	181	3.75582526519337
"sub-1026"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"PHC"	"MTL"	636	10.1955736006289
"sub-1026"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"pmERC"	"MTL"	78	-1.10526165384615
"sub-1026"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"Ant Hipp Head"	"HC"	71	3.21169549295775
"sub-1026"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"FFA"	"LocCat"	194	39.958770427835
"sub-1026"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"FFA"	"LocCat"	113	31.9003761150442
"sub-1026"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"Ant Hipp Head"	"HC"	132	-1.23931512121212
"sub-1026"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"CA1"	"HC"	107	-6.45282357009346
"sub-1026"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"Sub"	"HC"	98	-2.5434476122449
"sub-1026"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"CA23DG"	"HC"	197	-4.90864725888325
"sub-1026"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"Hipp Tail"	"HC"	92	-1.27205632608696
"sub-1026"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"PHC"	"MTL"	517	16.8976065589942
"sub-1026"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"alERC"	"MTL"	252	-1.58454288888889
"sub-1026"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"PRC"	"MTL"	655	5.29536443358779
"sub-1026"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"pmERC"	"MTL"	69	-7.10313807246377
"sub-1026"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"CA1"	"HC"	90	-3.56809096666667
"sub-1026"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"Hipp Tail"	"HC"	82	-0.311021365853659
"sub-1026"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"Sub"	"HC"	87	-4.97289642528736
"sub-1026"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"CA23DG"	"HC"	214	-5.05276818691589
"sub-1026"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"PRC"	"MTL"	994	1.80668160462777
"sub-1026"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"alERC"	"MTL"	181	0.222083480662983
"sub-1026"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"PHC"	"MTL"	636	9.28152422012579
"sub-1026"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"pmERC"	"MTL"	78	4.62926285897436
"sub-1026"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"Ant Hipp Head"	"HC"	71	-6.03891301408451
"sub-1026"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"FFA"	"LocCat"	194	36.4802340360825
"sub-1026"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"FFA"	"LocCat"	113	26.623517460177
"sub-1026"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"Ant Hipp Head"	"HC"	132	6.04290500757576
"sub-1026"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"CA1"	"HC"	107	-5.44888579439252
"sub-1026"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"Sub"	"HC"	98	4.65771898979592
"sub-1026"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"CA23DG"	"HC"	197	-9.63695164974619
"sub-1026"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"Hipp Tail"	"HC"	92	-3.00766261956522
"sub-1026"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"PHC"	"MTL"	517	18.2078826615087
"sub-1026"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"alERC"	"MTL"	252	1.22863194444444
"sub-1026"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"PRC"	"MTL"	655	5.40399200152672
"sub-1026"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"pmERC"	"MTL"	69	1.89986130434783
"sub-1026"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"CA1"	"HC"	90	0.959907955555556
"sub-1026"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"Hipp Tail"	"HC"	82	-4.72372841463415
"sub-1026"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"Sub"	"HC"	87	-6.5781152183908
"sub-1026"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"CA23DG"	"HC"	214	-8.41564853271028
"sub-1026"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"PRC"	"MTL"	994	2.76722317303823
"sub-1026"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"alERC"	"MTL"	181	1.91617591712707
"sub-1026"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"PHC"	"MTL"	636	9.99436697641509
"sub-1026"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"pmERC"	"MTL"	78	7.76736765384615
"sub-1026"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"Ant Hipp Head"	"HC"	71	-0.603776323943662
"sub-1026"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"FFA"	"LocCat"	194	43.8042844072165
"sub-1026"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"FFA"	"LocCat"	113	24.7288317079646
"sub-1026"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"Ant Hipp Head"	"HC"	132	2.62364815909091
"sub-1026"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"CA1"	"HC"	107	-1.14574848598131
"sub-1026"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"Sub"	"HC"	98	0.0643558469387756
"sub-1026"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"CA23DG"	"HC"	197	-3.28697493908629
"sub-1026"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"Hipp Tail"	"HC"	92	4.52200413043478
"sub-1026"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"PHC"	"MTL"	517	27.0585498510638
"sub-1026"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"alERC"	"MTL"	252	-0.475150821428571
"sub-1026"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"PRC"	"MTL"	655	9.62483616335878
"sub-1026"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"pmERC"	"MTL"	69	2.47686842028986
"sub-1026"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"CA1"	"HC"	90	-0.852571566666667
"sub-1026"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"Hipp Tail"	"HC"	82	-0.357785548780488
"sub-1026"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"Sub"	"HC"	87	-4.04416237931034
"sub-1026"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"CA23DG"	"HC"	214	-2.1289701588785
"sub-1026"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"PRC"	"MTL"	994	4.68944171529175
"sub-1026"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"alERC"	"MTL"	181	7.70304056353591
"sub-1026"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"PHC"	"MTL"	636	19.4301042672956
"sub-1026"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"pmERC"	"MTL"	78	-1.21955511538462
"sub-1026"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"Ant Hipp Head"	"HC"	71	-2.9689445915493
"sub-1026"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"FFA"	"LocCat"	194	11.7087425154639
"sub-1026"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"FFA"	"LocCat"	113	10.1431074424779
"sub-1026"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"Ant Hipp Head"	"HC"	132	-6.77849386363636
"sub-1026"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"CA1"	"HC"	107	-0.0187626822429905
"sub-1026"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"Sub"	"HC"	98	-5.60601509183673
"sub-1026"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"CA23DG"	"HC"	197	-6.84573873096447
"sub-1026"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"Hipp Tail"	"HC"	92	1.34787515217391
"sub-1026"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"PHC"	"MTL"	517	28.7636711992263
"sub-1026"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"alERC"	"MTL"	252	-0.342293607142857
"sub-1026"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"PRC"	"MTL"	655	8.40859790992366
"sub-1026"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"pmERC"	"MTL"	69	-2.54598068115942
"sub-1026"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"CA1"	"HC"	90	1.16422527777778
"sub-1026"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"Hipp Tail"	"HC"	82	-5.57575941463415
"sub-1026"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"Sub"	"HC"	87	-5.69349027586207
"sub-1026"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"CA23DG"	"HC"	214	-6.12958752803738
"sub-1026"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"PRC"	"MTL"	994	4.48183402615694
"sub-1026"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"alERC"	"MTL"	181	3.8071941878453
"sub-1026"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"PHC"	"MTL"	636	20.7672220691824
"sub-1026"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"pmERC"	"MTL"	78	-6.7670282051282
"sub-1026"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"Ant Hipp Head"	"HC"	71	-2.52180933802817
"sub-1026"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"FFA"	"LocCat"	194	10.7663901494845
"sub-1026"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"FFA"	"LocCat"	113	9.75118711504425
"sub-1026"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"Ant Hipp Head"	"HC"	132	9.92880577272727
"sub-1026"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"CA1"	"HC"	107	-0.694505934579439
"sub-1026"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"Sub"	"HC"	98	3.43884787755102
"sub-1026"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"CA23DG"	"HC"	197	12.3530913299492
"sub-1026"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"Hipp Tail"	"HC"	92	9.73804561956522
"sub-1026"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"PHC"	"MTL"	517	42.0682439535783
"sub-1026"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"alERC"	"MTL"	252	0.0723346150793651
"sub-1026"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"PRC"	"MTL"	655	7.75856578015267
"sub-1026"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"pmERC"	"MTL"	69	1.78186020289855
"sub-1026"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"CA1"	"HC"	90	-1.27875102222222
"sub-1026"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"Hipp Tail"	"HC"	82	1.7048247804878
"sub-1026"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"Sub"	"HC"	87	5.43405474712644
"sub-1026"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"CA23DG"	"HC"	214	10.7415134719626
"sub-1026"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"PRC"	"MTL"	994	3.47400264386318
"sub-1026"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"alERC"	"MTL"	181	10.4292301491713
"sub-1026"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"PHC"	"MTL"	636	33.5400194889937
"sub-1026"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"pmERC"	"MTL"	78	8.83677075641026
"sub-1026"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"Ant Hipp Head"	"HC"	71	1.68862325352113
"sub-1026"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"FFA"	"LocCat"	194	0.554125572164948
"sub-1026"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"FFA"	"LocCat"	113	6.73910212389381
"sub-1026"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"Ant Hipp Head"	"HC"	132	4.01285701515152
"sub-1026"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"CA1"	"HC"	107	-2.58293425233645
"sub-1026"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"Sub"	"HC"	98	1.21280573469388
"sub-1026"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"CA23DG"	"HC"	197	7.14774373096447
"sub-1026"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"Hipp Tail"	"HC"	92	-0.843694402173913
"sub-1026"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"PHC"	"MTL"	517	41.5412439787234
"sub-1026"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"alERC"	"MTL"	252	5.23167458730159
"sub-1026"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"PRC"	"MTL"	655	8.59584524885496
"sub-1026"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"pmERC"	"MTL"	69	7.00281926086957
"sub-1026"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"CA1"	"HC"	90	3.32130242222222
"sub-1026"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"Hipp Tail"	"HC"	82	1.03782901219512
"sub-1026"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"Sub"	"HC"	87	4.1562938045977
"sub-1026"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"CA23DG"	"HC"	214	3.49556648598131
"sub-1026"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"PRC"	"MTL"	994	4.37077754325956
"sub-1026"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"alERC"	"MTL"	181	9.81477518232044
"sub-1026"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"PHC"	"MTL"	636	33.1796176242138
"sub-1026"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"pmERC"	"MTL"	78	7.56884169230769
"sub-1026"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"Ant Hipp Head"	"HC"	71	1.49316633802817
"sub-1026"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"FFA"	"LocCat"	194	5.36534186082474
"sub-1026"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"FFA"	"LocCat"	113	4.64739887610619
"sub-1026"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"Ant Hipp Head"	"HC"	132	-2.55046558333333
"sub-1026"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"CA1"	"HC"	107	-4.39037792523364
"sub-1026"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"Sub"	"HC"	98	-2.18729231632653
"sub-1026"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"CA23DG"	"HC"	197	-4.17528838071066
"sub-1026"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"Hipp Tail"	"HC"	92	-0.960889413043478
"sub-1026"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"PHC"	"MTL"	517	38.0761252359768
"sub-1026"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"alERC"	"MTL"	252	0.181557738095238
"sub-1026"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"PRC"	"MTL"	655	4.02809051908397
"sub-1026"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"pmERC"	"MTL"	69	-4.22847810144928
"sub-1026"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"CA1"	"HC"	90	0.269610133333333
"sub-1026"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"Hipp Tail"	"HC"	82	1.22429307317073
"sub-1026"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"Sub"	"HC"	87	1.11304997701149
"sub-1026"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"CA23DG"	"HC"	214	-1.1756586728972
"sub-1026"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"PRC"	"MTL"	994	2.68461623943662
"sub-1026"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"alERC"	"MTL"	181	7.7661394640884
"sub-1026"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"PHC"	"MTL"	636	26.7363243301887
"sub-1026"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"pmERC"	"MTL"	78	7.57480162820513
"sub-1026"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"Ant Hipp Head"	"HC"	71	-4.94457664788732
"sub-1026"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"FFA"	"LocCat"	194	-2.69753258247423
"sub-1026"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"FFA"	"LocCat"	113	4.3847642300885
"sub-1026"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"Ant Hipp Head"	"HC"	132	1.08616311363636
"sub-1026"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"CA1"	"HC"	107	-0.827925588785047
"sub-1026"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"Sub"	"HC"	98	-2.69551525510204
"sub-1026"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"CA23DG"	"HC"	197	3.79526759390863
"sub-1026"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"Hipp Tail"	"HC"	92	-3.36218988043478
"sub-1026"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"PHC"	"MTL"	517	34.3810673423598
"sub-1026"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"alERC"	"MTL"	252	-1.60815848412698
