"Participant"	"ExperimentPhase"	"Category"	"TestType"	"PairType"	"Accuracy"	"Hemisphere"	"Area"	"ROIGroup"	"ROISize"	"Beta"
"sub-1033"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"CA1"	"HC"	134	-3.01665129104478
"sub-1033"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"Sub"	"HC"	82	-6.34725974390244
"sub-1033"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"CA23DG"	"HC"	165	4.56535267878788
"sub-1033"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"Hipp Tail"	"HC"	94	-3.11349304255319
"sub-1033"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"PHC"	"MTL"	641	8.08468359594384
"sub-1033"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"alERC"	"MTL"	144	4.43380704166667
"sub-1033"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"PRC"	"MTL"	850	3.25614445647059
"sub-1033"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"pmERC"	"MTL"	77	11.0679582207792
"sub-1033"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"CA1"	"HC"	117	-0.451977179487179
"sub-1033"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"Hipp Tail"	"HC"	85	-6.1390684
"sub-1033"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"Sub"	"HC"	85	-0.609091235294118
"sub-1033"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"CA23DG"	"HC"	178	3.08214182022472
"sub-1033"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"PRC"	"MTL"	876	6.55225865639269
"sub-1033"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"alERC"	"MTL"	154	-0.743483266233766
"sub-1033"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"PHC"	"MTL"	623	6.33299460995185
"sub-1033"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"pmERC"	"MTL"	70	8.269557
"sub-1033"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"Ant Hipp Head"	"HC"	49	5.26749002040816
"sub-1033"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"FFA"	"LocCat"	155	60.0983528580645
"sub-1033"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"FFA"	"LocCat"	77	30.8239365324675
"sub-1033"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"Ant Hipp Head"	"HC"	42	5.48209097619048
"sub-1033"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"CA1"	"HC"	134	-2.29322300746269
"sub-1033"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"Sub"	"HC"	82	-2.09871632926829
"sub-1033"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"CA23DG"	"HC"	165	3.16040418181818
"sub-1033"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"Hipp Tail"	"HC"	94	0.285130542553191
"sub-1033"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"PHC"	"MTL"	641	12.2708384321373
"sub-1033"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"alERC"	"MTL"	144	5.47539445833333
"sub-1033"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"PRC"	"MTL"	850	5.98729292588235
"sub-1033"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"pmERC"	"MTL"	77	14.2536198701299
"sub-1033"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"CA1"	"HC"	117	-2.99517387179487
"sub-1033"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"Hipp Tail"	"HC"	85	-2.76103769411765
"sub-1033"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"Sub"	"HC"	85	-1.71538958823529
"sub-1033"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"CA23DG"	"HC"	178	3.63136874719101
"sub-1033"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"PRC"	"MTL"	876	7.47208773744292
"sub-1033"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"alERC"	"MTL"	154	1.6491893961039
"sub-1033"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"PHC"	"MTL"	623	9.47254746227929
"sub-1033"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"pmERC"	"MTL"	70	16.2705873857143
"sub-1033"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"Ant Hipp Head"	"HC"	49	-0.941762530612245
"sub-1033"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"FFA"	"LocCat"	155	68.1398347612903
"sub-1033"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"FFA"	"LocCat"	77	34.7155754415584
"sub-1033"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"Ant Hipp Head"	"HC"	42	9.97220885714286
"sub-1033"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"CA1"	"HC"	134	-2.26887770895522
"sub-1033"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"Sub"	"HC"	82	1.69619420731707
"sub-1033"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"CA23DG"	"HC"	165	-0.525914436363636
"sub-1033"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"Hipp Tail"	"HC"	94	-2.18371281914894
"sub-1033"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"PHC"	"MTL"	641	13.1564033853354
"sub-1033"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"alERC"	"MTL"	144	6.62728172916667
"sub-1033"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"PRC"	"MTL"	850	7.57622483647059
"sub-1033"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"pmERC"	"MTL"	77	15.784519012987
"sub-1033"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"CA1"	"HC"	117	1.73185995726496
"sub-1033"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"Hipp Tail"	"HC"	85	-3.49762591764706
"sub-1033"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"Sub"	"HC"	85	3.58581525882353
"sub-1033"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"CA23DG"	"HC"	178	3.07722325280899
"sub-1033"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"PRC"	"MTL"	876	8.46814058333333
"sub-1033"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"alERC"	"MTL"	154	3.79522063636364
"sub-1033"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"PHC"	"MTL"	623	9.72026333386838
"sub-1033"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"pmERC"	"MTL"	70	10.2282482
"sub-1033"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"Ant Hipp Head"	"HC"	49	5.9689332244898
"sub-1033"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"FFA"	"LocCat"	155	59.2069359677419
"sub-1033"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"FFA"	"LocCat"	77	32.7365012727273
"sub-1033"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"Ant Hipp Head"	"HC"	42	10.3432503571429
"sub-1033"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"CA1"	"HC"	134	-0.694714007462687
"sub-1033"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"Sub"	"HC"	82	0.0495848902439024
"sub-1033"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"CA23DG"	"HC"	165	-0.708757303030303
"sub-1033"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"Hipp Tail"	"HC"	94	5.15180253698511
"sub-1033"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"PHC"	"MTL"	641	13.8087416567863
"sub-1033"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"alERC"	"MTL"	144	5.19103497222222
"sub-1033"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"PRC"	"MTL"	850	6.70124472
"sub-1033"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"pmERC"	"MTL"	77	14.4375231168831
"sub-1033"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"CA1"	"HC"	117	-0.874969358974359
"sub-1033"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"Hipp Tail"	"HC"	85	2.23851645882353
"sub-1033"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"Sub"	"HC"	85	6.01655095294118
"sub-1033"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"CA23DG"	"HC"	178	2.93437220786517
"sub-1033"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"PRC"	"MTL"	876	8.43838723401826
"sub-1033"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"alERC"	"MTL"	154	4.66297005194805
"sub-1033"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"PHC"	"MTL"	623	7.86053189085072
"sub-1033"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"pmERC"	"MTL"	70	8.57521554285714
"sub-1033"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"Ant Hipp Head"	"HC"	49	6.87935557142857
"sub-1033"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"FFA"	"LocCat"	155	61.7511059354839
"sub-1033"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"FFA"	"LocCat"	77	34.8866652987013
"sub-1033"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"Ant Hipp Head"	"HC"	42	20.5422746904762
"sub-1033"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"CA1"	"HC"	134	-3.99914768656716
"sub-1033"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"Sub"	"HC"	82	-2.82062915853659
"sub-1033"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"CA23DG"	"HC"	165	-7.01397761818182
"sub-1033"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"Hipp Tail"	"HC"	94	2.56467760638298
"sub-1033"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"PHC"	"MTL"	641	5.92693263650546
"sub-1033"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"alERC"	"MTL"	144	-2.02222488888889
"sub-1033"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"PRC"	"MTL"	850	4.81088788941176
"sub-1033"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"pmERC"	"MTL"	77	9.33079028571429
"sub-1033"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"CA1"	"HC"	117	-7.66218404273504
"sub-1033"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"Hipp Tail"	"HC"	85	-2.03836881176471
"sub-1033"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"Sub"	"HC"	85	-3.88315794117647
"sub-1033"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"CA23DG"	"HC"	178	-6.44126053370787
"sub-1033"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"PRC"	"MTL"	876	5.58593511757991
"sub-1033"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"alERC"	"MTL"	154	9.534165
"sub-1033"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"PHC"	"MTL"	623	1.74693629855538
"sub-1033"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"pmERC"	"MTL"	70	-3.09425407142857
"sub-1033"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"Ant Hipp Head"	"HC"	49	3.56604142857143
"sub-1033"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"FFA"	"LocCat"	155	72.1542885483871
"sub-1033"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"FFA"	"LocCat"	77	44.835324025974
"sub-1033"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"Ant Hipp Head"	"HC"	42	2.86303083333333
"sub-1033"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"CA1"	"HC"	134	-2.71658937313433
"sub-1033"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"Sub"	"HC"	82	-2.22972851219512
"sub-1033"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"CA23DG"	"HC"	165	-1.04571739393939
"sub-1033"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"Hipp Tail"	"HC"	94	-1.14446012765957
"sub-1033"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"PHC"	"MTL"	641	20.2419268533541
"sub-1033"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"alERC"	"MTL"	144	3.46500740277778
"sub-1033"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"PRC"	"MTL"	850	4.72531918705882
"sub-1033"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"pmERC"	"MTL"	77	13.9464372207792
"sub-1033"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"CA1"	"HC"	117	-1.11603857264957
"sub-1033"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"Hipp Tail"	"HC"	85	0.754454752941176
"sub-1033"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"Sub"	"HC"	85	2.45689876470588
"sub-1033"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"CA23DG"	"HC"	178	2.80512806179775
"sub-1033"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"PRC"	"MTL"	876	6.11030360730594
"sub-1033"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"alERC"	"MTL"	154	7.25558690909091
"sub-1033"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"PHC"	"MTL"	623	12.6640368025682
"sub-1033"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"pmERC"	"MTL"	70	14.8037884142857
"sub-1033"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"Ant Hipp Head"	"HC"	49	-1.48767648979592
"sub-1033"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"FFA"	"LocCat"	155	23.8354661677419
"sub-1033"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"FFA"	"LocCat"	77	13.5741760909091
"sub-1033"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"Ant Hipp Head"	"HC"	42	-2.04641014285714
"sub-1033"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"CA1"	"HC"	134	-4.92362299253731
"sub-1033"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"Sub"	"HC"	82	-3.3232911097561
"sub-1033"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"CA23DG"	"HC"	165	2.09365229090909
"sub-1033"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"Hipp Tail"	"HC"	94	0.826732372340426
"sub-1033"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"PHC"	"MTL"	641	23.0219012932917
"sub-1033"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"alERC"	"MTL"	144	-2.30406443055556
"sub-1033"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"PRC"	"MTL"	850	6.96079885764706
"sub-1033"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"pmERC"	"MTL"	77	12.7592446493506
"sub-1033"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"CA1"	"HC"	117	0.124848444444444
"sub-1033"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"Hipp Tail"	"HC"	85	-1.01068327058824
"sub-1033"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"Sub"	"HC"	85	-3.45711534117647
"sub-1033"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"CA23DG"	"HC"	178	-4.56573575842697
"sub-1033"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"PRC"	"MTL"	876	8.90851531050228
"sub-1033"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"alERC"	"MTL"	154	3.99224873376623
"sub-1033"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"PHC"	"MTL"	623	14.9332086837881
"sub-1033"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"pmERC"	"MTL"	70	14.6447603142857
"sub-1033"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"Ant Hipp Head"	"HC"	49	-2.12257442857143
"sub-1033"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"FFA"	"LocCat"	155	25.7048927548387
"sub-1033"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"FFA"	"LocCat"	77	20.1806253376623
"sub-1033"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"Ant Hipp Head"	"HC"	42	16.0725995714286
"sub-1033"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"CA1"	"HC"	134	6.84626715671642
"sub-1033"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"Sub"	"HC"	82	-5.09823137804878
"sub-1033"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"CA23DG"	"HC"	165	-1.26191402424242
"sub-1033"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"Hipp Tail"	"HC"	94	6.23571293617021
"sub-1033"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"PHC"	"MTL"	641	27.2393622605304
"sub-1033"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"alERC"	"MTL"	144	14.5140401319444
"sub-1033"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"PRC"	"MTL"	850	6.62352409176471
"sub-1033"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"pmERC"	"MTL"	77	28.9886767662338
"sub-1033"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"CA1"	"HC"	117	0.414116641025641
"sub-1033"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"Hipp Tail"	"HC"	85	6.05754603529412
"sub-1033"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"Sub"	"HC"	85	2.03865862352941
"sub-1033"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"CA23DG"	"HC"	178	-5.53007383707865
"sub-1033"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"PRC"	"MTL"	876	2.30134398744292
"sub-1033"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"alERC"	"MTL"	154	0.839077512987013
"sub-1033"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"PHC"	"MTL"	623	13.3966110930979
"sub-1033"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"pmERC"	"MTL"	70	13.7796889428571
"sub-1033"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"Ant Hipp Head"	"HC"	49	-0.39128887755102
"sub-1033"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"FFA"	"LocCat"	155	16.7054322322581
"sub-1033"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"FFA"	"LocCat"	77	14.3259501948052
"sub-1033"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"Ant Hipp Head"	"HC"	42	19.6647061666667
"sub-1033"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"CA1"	"HC"	134	2.88199373134328
"sub-1033"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"Sub"	"HC"	82	0.349265329268293
"sub-1033"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"CA23DG"	"HC"	165	-2.32240695757576
"sub-1033"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"Hipp Tail"	"HC"	94	6.07479921276596
"sub-1033"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"PHC"	"MTL"	641	31.573234723869
"sub-1033"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"alERC"	"MTL"	144	16.2530247152778
"sub-1033"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"PRC"	"MTL"	850	6.63799826117647
"sub-1033"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"pmERC"	"MTL"	77	24.8329055454545
"sub-1033"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"CA1"	"HC"	117	4.19542423076923
"sub-1033"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"Hipp Tail"	"HC"	85	7.75141444705882
"sub-1033"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"Sub"	"HC"	85	5.40689921176471
"sub-1033"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"CA23DG"	"HC"	178	2.90005794382022
"sub-1033"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"PRC"	"MTL"	876	5.75674666324201
"sub-1033"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"alERC"	"MTL"	154	10.6095014805195
"sub-1033"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"PHC"	"MTL"	623	28.3513336260032
"sub-1033"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"pmERC"	"MTL"	70	14.4266277428571
"sub-1033"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"Ant Hipp Head"	"HC"	49	14.5787119183673
"sub-1033"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"FFA"	"LocCat"	155	23.0699925419355
"sub-1033"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"FFA"	"LocCat"	77	8.767293
"sub-1033"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"Ant Hipp Head"	"HC"	42	10.3574300714286
"sub-1033"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"CA1"	"HC"	134	-0.547885059701493
"sub-1033"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"Sub"	"HC"	82	-0.431297048780488
"sub-1033"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"CA23DG"	"HC"	165	-3.18685039393939
"sub-1033"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"Hipp Tail"	"HC"	94	5.69366182978723
"sub-1033"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"PHC"	"MTL"	641	31.5698770468019
"sub-1033"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"alERC"	"MTL"	144	-0.575519979166667
"sub-1033"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"PRC"	"MTL"	850	5.23727070117647
"sub-1033"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"pmERC"	"MTL"	77	17.6301098571429
"sub-1033"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"CA1"	"HC"	117	-2.25992577777778
"sub-1033"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"Hipp Tail"	"HC"	85	6.50693727058824
"sub-1033"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"Sub"	"HC"	85	-0.455834058823529
"sub-1033"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"CA23DG"	"HC"	178	7.41714624157303
"sub-1033"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"PRC"	"MTL"	876	10.0881524178082
"sub-1033"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"alERC"	"MTL"	154	9.28524518181818
"sub-1033"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"PHC"	"MTL"	623	26.5445745922953
"sub-1033"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"pmERC"	"MTL"	70	12.2888723571429
"sub-1033"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"Ant Hipp Head"	"HC"	49	1.57920830612245
"sub-1033"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"FFA"	"LocCat"	155	21.2820395677419
"sub-1033"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"FFA"	"LocCat"	77	7.5538907012987
"sub-1033"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"Ant Hipp Head"	"HC"	42	11.1116426666667
"sub-1033"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"CA1"	"HC"	134	2.02295395522388
"sub-1033"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"Sub"	"HC"	82	-3.07055384146341
"sub-1033"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"CA23DG"	"HC"	165	0.533111460606061
"sub-1033"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"Hipp Tail"	"HC"	94	4.07937409574468
"sub-1033"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"PHC"	"MTL"	641	28.7852012605304
"sub-1033"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"alERC"	"MTL"	144	11.2921704583333
"sub-1033"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"PRC"	"MTL"	850	6.08752770588235
