onset	duration	block	trial	phase	trialtype	category	pairnum	accuracy	test_RT
18.555667	3.99779738000002	1	1	study	AB	Face	7	0	NA
30.554834	4.00325237999999	1	2	study	AB	Face	8	1	NA
36.559566	4.00080738000001	1	3	study	AB	Face	4	0	NA
44.561716	4.00174438000006	1	4	study	AB	Face	3	0	NA
54.564767	4.00252637999993	1	5	study	AB	Face	6	1	NA
60.568651	4.00093637999993	1	6	study	AB	Face	5	0	NA
68.570976	4.00168837999998	1	7	study	AB	Face	1	0	NA
80.574117	4.0031773800001	1	8	study	AB	Face	2	0	NA
86.57895	4.00065437999992	1	9	study	BC	Face	6	1	NA
96.581166	4.00225438000003	1	10	study	BC	Face	4	0	NA
102.584627	4.00112337999987	1	11	study	BC	Face	7	0	NA
110.586919	4.00189537999989	1	12	study	BC	Face	1	0	NA
116.590313	4.00081938000009	1	13	study	BC	Face	5	0	NA
124.592646	4.00156237999997	1	14	study	BC	Face	2	0	NA
130.59557	4.00092738000007	1	15	study	BC	Face	3	0	NA
138.59826	4.00132337999996	1	16	study	BC	Face	8	1	NA
154.788119	4.01767337999999	1	1	test	AC	Face	6	1	1951.76462469
166.807292	4.01979438000001	1	2	test	AC	Face	8	1	2094.82662469
174.828256	4.01857537999988	1	3	test	AC	Face	4	0	2056.58162469
180.848124	4.01766937999992	1	4	test	AC	Face	5	0	2041.20562469
186.867007	4.01778537999999	1	5	test	AC	Face	3	0	2506.73462469
194.885837	4.01870937999996	1	6	test	AC	Face	2	0	1837.51762469
200.906101	4.01740638000009	1	7	test	AC	Face	1	0	2178.03662469
206.924837	4.01766837999999	1	8	test	AC	Face	7	0	2185.99662469
216.943815	4.01918837999989	1	9	test	BC	Face	2	1	2004.59562469
222.964538	4.01746737999999	1	10	test	BC	Face	1	1	2178.62562469
230.983666	4.0180873799999	1	11	test	AB	Face	4	0	2702.08462469
237.003315	4.01739238000003	1	12	test	BC	Face	4	1	2070.38062469
245.021712	4.01875138000009	1	13	test	BC	Face	5	1	1423.95862469
255.041812	4.01916037999993	1	14	test	BC	Face	3	0	1974.29162469
265.062477	4.01902738000004	1	15	test	AB	Face	8	1	1094.03662469
271.08273	4.01772937999992	1	16	test	AB	Face	6	1	994.004624693
283.101895	4.01985638000001	1	17	test	AB	Face	2	0	1870.33562469
289.123303	4.01744737999985	1	18	test	BC	Face	6	1	1452.31662469
299.141988	4.01924537999986	1	19	test	AB	Face	5	0	1568.68262469
305.162444	4.01776938000007	1	20	test	AB	Face	1	1	2071.77862469
317.181517	4.01998337999987	1	21	test	BC	Face	7	0	1659.45962469
323.203152	4.01735238000006	1	22	test	AB	Face	3	0	1616.29662469
331.221825	4.01841238000005	1	23	test	BC	Face	8	1	1608.69962469
337.241929	4.01728438000008	1	24	test	AB	Face	7	1	1688.35762469
12.563385	3.9978042722	2	1	study	AB	Scene	6	1	NA
18.562341	4.00117827220001	2	2	study	AB	Scene	7	1	NA
28.564925	4.00243127220001	2	3	study	AB	Scene	3	0	NA
34.568811	4.00085327219999	2	4	study	AB	Scene	1	0	NA
44.571049	4.0024682722	2	5	study	AB	Scene	2	1	NA
50.574717	4.001096272	2	6	study	AB	Scene	4	0	NA
60.577201	4.00245927200001	2	7	study	AB	Scene	8	0	NA
66.581047	4.00092927199999	2	8	study	AB	Scene	5	1	NA
72.583341	4.000926272	2	9	study	BC	Scene	2	1	NA
82.585416	4.002692272	2	10	study	BC	Scene	3	0	NA
88.589871	4.000563272	2	11	study	BC	Scene	1	0	NA
100.591916	4.003124272	2	12	study	BC	Scene	6	1	NA
106.596494	4.000871272	2	13	study	BC	Scene	8	0	NA
112.598902	4.00073927199999	2	14	study	BC	Scene	7	1	NA
120.601006	4.00172127200001	2	15	study	BC	Scene	5	1	NA
128.604256	4.00155927199998	2	16	study	BC	Scene	4	0	NA
144.811442	4.01725727199999	2	1	test	AC	Scene	7	1	1674.07572778
150.830331	4.01735727199999	2	2	test	AC	Scene	5	1	2163.49272778
160.849399	4.01882927199997	2	3	test	AC	Scene	3	0	1605.37472778
168.869846	4.01811627199998	2	4	test	AC	Scene	4	0	2299.66572778
174.8895	4.01743927199999	2	5	test	AC	Scene	6	1	3786.41672778
182.908262	4.01843027200003	2	6	test	AC	Scene	8	0	2140.01472778
188.927941	4.017748272	2	7	test	AC	Scene	2	1	2071.32872778
200.947323	4.01962127199999	2	8	test	AC	Scene	1	0	1530.41272778
208.968419	4.01831127200002	2	9	test	BC	Scene	8	1	1724.12672778
220.987909	4.02007927200003	2	10	test	BC	Scene	7	1	1659.28372778
229.009441	4.01829327200004	2	11	test	AB	Scene	7	1	1466.46772778
237.028956	4.01856627200003	2	12	test	AB	Scene	5	1	1164.14472778
243.048989	4.01749027200002	2	13	test	AB	Scene	2	1	1299.41372778
251.067628	4.01860327200001	2	14	test	BC	Scene	1	1	1653.70472778
263.087457	4.02008027200005	2	15	test	AB	Scene	1	1	1384.10372778
269.1095	4.01702227200003	2	16	test	AB	Scene	6	1	1567.97272778
277.127711	4.018563272	2	17	test	AB	Scene	8	0	1972.25072778
283.147928	4.01730427199998	2	18	test	BC	Scene	5	1	1430.44872778
295.16685	4.01967527200002	2	19	test	BC	Scene	4	1	1535.96172778
301.188124	4.01739827200002	2	20	test	BC	Scene	6	1	1338.02972778
309.206881	4.01839327200002	2	21	test	BC	Scene	2	1	1505.07672778
319.226636	4.01914027200005	2	22	test	AB	Scene	3	1	1770.92272778
331.247171	4.01989427200006	2	23	test	AB	Scene	4	0	1478.55272778
337.268739	4.01729027200001	2	24	test	BC	Scene	3	1	1820.95172778
16.525743	4.0008535966	3	1	study	AB	Face	5	1	NA
22.527833	4.0010555966	3	2	study	AB	Face	2	0	NA
30.530011	4.00195859659999	3	3	study	AB	Face	3	1	NA
38.533051	4.0020065966	3	4	study	AB	Face	6	1	NA
