onset	duration	block	trial	phase	trialtype	category	pairnum	accuracy	test_RT
220.871417	4.01609632500002	2	9	test	BC	Face	3	1	1647.22567539
226.888995	4.01748632500001	2	10	test	AB	Face	5	1	1561.84767539
238.908057	4.01970332499998	2	11	test	AB	Face	3	0	1831.53267539
246.929184	4.01832732499996	2	12	test	AB	Face	6	1	1465.56167539
252.948888	4.01762232499997	2	13	test	BC	Face	4	1	1183.83967539
264.967858	4.01994432499999	2	14	test	BC	Face	2	1	1427.39067539
270.989323	4.01748032500001	2	15	test	AB	Face	4	0	1721.74367539
277.008233	4.017530325	2	16	test	BC	Face	7	1	1553.47867539
285.027198	4.018313325	2	17	test	AB	Face	7	0	1805.37567539
295.04665	4.01940232499997	2	18	test	BC	Face	1	0	1163.56967539
303.06755	4.01825532499998	2	19	test	BC	Face	5	1	1380.40467539
311.087136	4.01841732499999	2	20	test	AB	Face	1	1	1164.76467539
317.107394	4.01711632500001	2	21	test	BC	Face	6	1	1342.81667539
325.125687	4.01857632500003	2	22	test	BC	Face	8	1	1237.70967539
331.145762	4.01750632500002	2	23	test	AB	Face	2	1	1768.56267539
337.164571	4.01764932500001	2	24	test	AB	Face	8	1	1586.02867539
18.512675	4.0022176557	3	1	study	AB	Scene	4	0	NA
24.516501	4.0006796557	3	2	study	AB	Scene	5	0	NA
36.518321	4.00348365569999	3	3	study	AB	Scene	7	0	NA
42.523142	4.00095565600001	3	4	study	AB	Scene	1	0	NA
48.525315	4.00111365599999	3	5	study	AB	Scene	6	0	NA
54.527993	4.00073065599999	3	6	study	AB	Scene	2	0	NA
62.529801	4.00200165600002	3	7	study	AB	Scene	8	0	NA
70.532921	4.00197065599999	3	8	study	AB	Scene	3	0	NA
76.5364	4.00078565600002	3	9	study	BC	Scene	6	0	NA
82.538601	4.000909656	3	10	study	BC	Scene	7	0	NA
92.540751	4.00259665599999	3	11	study	BC	Scene	3	0	NA
98.544476	4.00119965600001	3	12	study	BC	Scene	8	0	NA
106.54674	4.00198365600001	3	13	study	BC	Scene	1	0	NA
116.549787	4.00280865600002	3	14	study	BC	Scene	4	0	NA
124.554255	4.00142165599999	3	15	study	BC	Scene	5	0	NA
130.556708	4.00126665600001	3	16	study	BC	Scene	2	0	NA
152.730162	4.019681656	3	1	test	AC	Scene	7	0	1729.96334432
164.751014	4.020129656	3	2	test	AC	Scene	6	0	1995.33534432
172.772681	4.01820965599999	3	3	test	AC	Scene	8	0	2364.20834432
180.792065	4.01857365599999	3	4	test	AC	Scene	2	0	1720.80634432
186.812176	4.017458656	3	5	test	AC	Scene	4	0	1369.23334432
194.831348	4.017999656	3	6	test	AC	Scene	1	0	1959.21434432
202.850737	4.01836665600003	3	7	test	AC	Scene	5	0	3763.82834432
210.870417	4.01843465600003	3	8	test	AC	Scene	3	0	2350.72434432
216.890412	4.01744165599998	3	9	test	BC	Scene	8	1	1816.70934432
228.909568	4.019572656	3	10	test	BC	Scene	7	1	1799.37534432
234.93056	4.017575656	3	11	test	AB	Scene	2	1	1635.63734432
244.949715	4.018926656	3	12	test	BC	Scene	4	1	1716.98734432
250.970347	4.01729365599999	3	13	test	AB	Scene	7	0	1869.62734432
256.988813	4.01778765600003	3	14	test	AB	Scene	3	1	1994.02034432
267.007805	4.01933765599999	3	15	test	BC	Scene	3	0	1620.63734432
273.028424	4.017673656	3	16	test	AB	Scene	4	0	2463.08734432
283.047787	4.018852656	3	17	test	AB	Scene	5	1	1476.17134432
289.068148	4.01747865600005	3	18	test	AB	Scene	1	1	1174.55534432
295.087373	4.01721965599997	3	19	test	AB	Scene	8	0	1807.12334432
303.105651	4.01870165599999	3	20	test	BC	Scene	5	1	1253.94334432
315.125844	4.01979265600001	3	21	test	AB	Scene	6	1	1336.04834432
325.146712	4.01946865599998	3	22	test	BC	Scene	2	1	2079.72334432
331.167353	4.01778365599998	3	23	test	BC	Scene	1	1	1508.92234432
337.186706	4.01743065599998	3	24	test	BC	Scene	6	0	1698.19134432
18.5167	3.99695158589999	4	1	study	AB	Face	2	0	NA
24.515233	4.0007195859	4	2	study	AB	Face	5	0	NA
34.517384	4.002439586	4	3	study	AB	Face	4	0	NA
42.520973	4.00192858599999	4	4	study	AB	Face	1	1	NA
48.524055	4.001144586	4	5	study	AB	Face	3	0	NA
54.526452	4.001055586	4	6	study	AB	Face	6	1	NA
64.52876	4.00260558599998	4	7	study	AB	Face	7	0	NA
72.532908	4.001538586	4	8	study	AB	Face	8	0	NA
84.535595	4.00343658600001	4	9	study	BC	Face	1	1	NA
90.540552	4.000815586	4	10	study	BC	Face	8	0	NA
102.542769	4.003217586	4	11	study	BC	Face	6	1	NA
108.547613	4.00066658600001	4	12	study	BC	Face	3	0	NA
114.549611	4.00096658599998	4	13	study	BC	Face	4	0	NA
126.551644	4.003562586	4	14	study	BC	Face	2	0	NA
132.556259	4.00127258600001	4	15	study	BC	Face	5	0	NA
138.558971	4.000849586	4	16	study	BC	Face	7	0	NA
156.748376	4.01844158600003	4	1	test	AC	Face	4	0	2109.11541415
162.768467	4.01735858599999	4	2	test	AC	Face	6	1	1640.55741415
168.787106	4.017675586	4	3	test	AC	Face	1	1	2897.60041415
176.806003	4.01852558599997	4	4	test	AC	Face	3	0	1954.33841415
188.825883	4.01994058600001	4	5	test	AC	Face	2	0	1767.16141415
194.847153	4.01765458600002	4	6	test	AC	Face	5	0	1923.70841415
204.866094	4.019229586	4	7	test	AC	Face	7	0	2139.70841415
216.886758	4.019860586	4	8	test	AC	Face	8	0	1662.35741415
222.908002	4.01761258599997	4	9	test	BC	Face	6	1	1761.48841415
228.927268	4.01732258599999	4	10	test	AB	Face	8	1	1368.42441415
236.946097	4.01825358599995	4	11	test	BC	Face	4	0	1187.39541415
244.965456	4.01866258599999	4	12	test	BC	Face	1	1	1641.79341415
250.98554	4.01753558599998	4	13	test	BC	Face	5	0	1589.34441415
261.004695	4.01892158599995	4	14	test	AB	Face	3	0	1122.37441415
267.024821	4.017754586	4	15	test	AB	Face	7	1	1586.84741415
275.044294	4.018031586	4	16	test	BC	Face	3	1	955.868414146
281.06385	4.01747558600001	4	17	test	AB	Face	5	0	1300.42541415
287.082794	4.01751158599998	4	18	test	AB	Face	4	1	1662.69841415
295.101881	4.01815558600001	4	19	test	BC	Face	2	0	965.843414146
303.121482	4.01834458599996	4	20	test	BC	Face	8	1	1499.20541415
313.14081	4.01951758599997	4	21	test	AB	Face	2	0	1429.95841415
319.161645	4.01768058599997	4	22	test	AB	Face	6	1	2489.56541415
331.182298	4.01831758599996	4	23	test	BC	Face	7	0	1351.34041415
337.201808	4.01776958599995	4	24	test	AB	Face	1	1	2076.62641415
16.510451	3.99825857600001	5	1	study	AB	Scene	3	0	NA
22.510158	4.000841576	5	2	study	AB	Scene	7	0	NA
30.512319	4.00176557600001	5	3	study	AB	Scene	6	1	NA
38.516022	4.00115257600001	5	4	study	AB	Scene	5	0	NA
44.518109	4.00136857600002	5	5	study	AB	Scene	2	0	NA
54.520555	4.002777576	5	6	study	AB	Scene	1	0	NA
68.524677	4.00403457600002	5	7	study	AB	Scene	8	1	NA
74.530257	4.00074857600001	5	8	study	AB	Scene	4	1	NA
80.532413	4.00092157600001	5	9	study	BC	Scene	2	0	NA
88.534749	4.00166957600001	5	10	study	BC	Scene	6	1	NA
94.53745	4.00126157600002	5	11	study	BC	Scene	4	1	NA
100.540366	4.00067557600001	5	12	study	BC	Scene	8	1	NA
108.542309	4.00179457600002	5	13	study	BC	Scene	7	0	NA
116.545377	4.00179157600002	5	14	study	BC	Scene	1	0	NA
122.548294	4.001210576	5	15	study	BC	Scene	3	0	NA
134.550816	4.00330857600004	5	16	study	BC	Scene	5	0	NA
154.725746	4.01947757600001	5	1	test	AC	Scene	1	0	1759.8654238
160.746615	4.01756157600001	5	2	test	AC	Scene	8	1	1429.9794238
168.765892	4.018029576	5	3	test	AC	Scene	2	0	2478.8644238
174.785464	4.01746657600001	5	4	test	AC	Scene	6	1	1543.7084238
184.803865	4.01959357600001	5	5	test	AC	Scene	3	0	1510.8614238
190.825232	4.01718357600001	5	6	test	AC	Scene	4	1	1257.2004238
198.843806	4.01836257600001	5	7	test	AC	Scene	7	0	1135.0284238
204.863281	4.01788857600003	5	8	test	AC	Scene	5	0	1140.7614238
210.882583	4.017543576	5	9	test	BC	Scene	1	1	1495.4124238
218.901436	4.01844757600001	5	10	test	BC	Scene	3	NA	0
230.920871	4.02031857600002	5	11	test	AB	Scene	8	1	1349.4874238
236.942431	4.01773657600002	5	12	test	AB	Scene	3	1	1244.5224238
244.961261	4.01865857600002	5	13	test	BC	Scene	8	1	1396.0484238
250.981563	4.01735757600001	5	14	test	AB	Scene	4	1	2137.1014238
259.000076	4.01859657600004	5	15	test	AB	Scene	6	1	2109.5274238
265.020287	4.01734157600004	5	16	test	AB	Scene	1	0	2319.1764238
277.039045	4.01988057600003	5	17	test	BC	Scene	2	1	1114.9974238
289.060128	4.02008457599999	5	18	test	BC	Scene	7	0	1941.0594238
295.081401	4.01780757599999	5	19	test	BC	Scene	6	1	1823.3644238
305.100703	4.01902857600001	5	20	test	AB	Scene	2	1	1192.2804238
313.121061	4.01841257600003	5	21	test	AB	Scene	5	0	1657.2694238
325.140982	4.01977257600002	5	22	test	BC	Scene	5	1	2137.2034238
331.16218	4.01755957600003	5	23	test	BC	Scene	4	1	2117.2064238
337.180987	4.01772657599999	5	24	test	AB	Scene	7	1	1551.3124238
12.508895	4.00379996900006	6	1	study	AB	Face	4	0	NA
18.514304	4.00071796899999	6	2	study	AB	Face	5	0	NA
30.516072	4.00353696900005	6	3	study	AB	Face	2	0	NA
36.520875	4.00106696900004	6	4	study	AB	Face	6	0	NA
44.523183	4.00183996900004	6	5	study	AB	Face	1	1	NA
52.52635	4.00172196900004	6	6	study	AB	Face	3	0	NA
60.529711	4.00143896900002	6	7	study	AB	Face	7	0	NA
66.532563	4.00090696900009	6	8	study	AB	Face	8	1	NA
76.534491	4.00282296900002	6	9	study	BC	Face	4	0	NA
82.538736	4.00087096900007	6	10	study	BC	Face	7	0	NA
88.541386	4.00055196900008	6	11	study	BC	Face	5	0	NA
94.543541	4.00068496900002	6	12	study	BC	Face	3	0	NA
104.54548	4.00260396900003	6	13	study	BC	Face	2	0	NA
110.549719	4.00067896900004	6	14	study	BC	Face	1	1	NA
122.551693	4.00329096900005	6	15	study	BC	Face	6	0	NA
128.556318	4.00099496900008	6	16	study	BC	Face	8	1	NA
152.745763	4.02083596900004	6	1	test	AC	Face	8	1	1002.79003146
158.768167	4.0174009690001	6	2	test	AC	Face	5	0	1144.88803146
166.786718	4.01863296900003	6	3	test	AC	Face	2	0	1051.15103146
176.806333	4.019529969	6	4	test	AC	Face	4	0	1560.71503146
184.827622	4.01798496900007	6	5	test	AC	Face	1	1	1403.40703146
194.847403	4.01870696899999	6	6	test	AC	Face	3	0	1682.70303146
200.867423	4.01768396900006	6	7	test	AC	Face	7	0	1656.16503146
212.886592	4.01978696900007	6	8	test	AC	Face	6	0	2103.48203146
218.907719	4.01763996900004	6	9	test	AB	Face	8	1	1913.48403146
228.92657	4.01928996899998	6	10	test	AB	Face	5	0	1422.31503146
234.947415	4.01744696900007	6	11	test	AB	Face	4	0	1967.79903146
242.96624	4.01836996899999	6	12	test	BC	Face	4	1	1265.69503146
248.985921	4.01764296900001	6	13	test	AB	Face	3	1	2329.45603146
259.005133	4.01897396900007	6	14	test	BC	Face	8	1	1567.66903146
271.025359	4.02003296899999	6	15	test	AB	Face	2	0	1266.60203146
277.046525	4.017830969	6	16	test	BC	Face	7	1	1239.11903146
285.065987	4.018118969	6	17	test	AB	Face	1	1	1420.99003146
291.085585	4.01752496899996	6	18	test	BC	Face	1	1	1265.42903146
299.104415	4.01842396900005	6	19	test	BC	Face	5	1	1448.19003146
305.12405	4.017770969	6	20	test	BC	Face	6	1	1492.03303146
313.142988	4.01858496999997	6	21	test	BC	Face	2	1	1260.13003146
319.162808	4.01771797000006	6	22	test	AB	Face	6	0	1339.36003146
331.182186	4.0196319700001	6	23	test	BC	Face	3	1	932.268031457
337.203379	4.01743997000001	6	24	test	AB	Face	7	0	1642.39403146
18.491566	3.9967632928	7	1	study	AB	Scene	7	0	NA
30.489553	4.0033972928	7	2	study	AB	Scene	1	0	NA
36.494115	4.001123293	7	3	study	AB	Scene	4	0	NA
44.496672	4.001656293	7	4	study	AB	Scene	8	1	NA
54.499603	4.00255329299999	7	5	study	AB	Scene	5	1	NA
60.503582	4.000907293	7	6	study	AB	Scene	6	0	NA
68.505679	4.001851293	7	7	study	AB	Scene	3	1	NA
80.508923	4.003235293	7	8	study	AB	Scene	2	0	NA
86.513439	4.001051293	7	9	study	BC	Scene	3	1	NA
96.515649	4.002680293	7	10	study	BC	Scene	5	1	NA
102.51983	4.00078829299999	7	11	study	BC	Scene	6	0	NA
110.522111	4.00158829299999	7	12	study	BC	Scene	4	0	NA
116.524869	4.001125293	7	13	study	BC	Scene	1	0	NA
124.527237	4.001837293	7	14	study	BC	Scene	8	1	NA
130.530506	4.00090129300003	7	15	study	BC	Scene	7	0	NA
138.532916	4.00157429300001	7	16	study	BC	Scene	2	0	NA
154.706093	4.01794129300001	7	1	test	AC	Scene	8	1	2315.19170716
166.725355	4.01998029299997	7	2	test	AC	Scene	5	1	2638.84070716
174.746516	4.01856029300002	7	3	test	AC	Scene	7	0	1296.09070716
180.766178	4.01789929299999	7	4	test	AC	Scene	1	0	2196.09170716
186.785076	4.017958293	7	5	test	AC	Scene	4	0	2547.46170716
194.804572	4.01822029299999	7	6	test	AC	Scene	6	0	1932.01970716
200.823949	4.017836293	7	7	test	AC	Scene	2	0	3315.22470716
206.843431	4.01731129299998	7	8	test	AC	Scene	3	1	1818.26270716
216.862241	4.01904229299995	7	9	test	BC	Scene	8	1	1496.68470716
222.882827	4.01741429300001	7	10	test	AB	Scene	5	1	1863.91370716
230.902062	4.01792929299999	7	11	test	BC	Scene	6	1	2229.83870716
236.921544	4.017453293	7	12	test	BC	Scene	1	1	1546.30870716
244.940723	4.01802329300001	7	13	test	AB	Scene	2	1	2236.27170716
254.960138	4.019108293	7	14	test	AB	Scene	8	1	1828.49470716
264.980707	4.01907929299999	7	15	test	BC	Scene	3	1	2230.33670716
271.001523	4.01725929299998	7	16	test	AB	Scene	7	1	1338.96470716
283.019951	4.020094293	7	17	test	BC	Scene	2	1	1940.61570716
289.041705	4.01733129299997	7	18	test	AB	Scene	3	1	2086.11270716
299.060331	4.01924229299999	7	19	test	AB	Scene	1	1	1404.23370716
305.081111	4.01742929300002	7	20	test	BC	Scene	4	1	2121.00770716
317.099968	4.01986129299999	7	21	test	AB	Scene	6	1	2150.83570716
323.121061	4.01776929299999	7	22	test	BC	Scene	5	1	2189.44570716
331.140267	4.01830729299999	7	23	test	BC	Scene	7	1	1243.77170716
337.160115	4.01742129299999	7	24	test	AB	Scene	4	0	2554.38370716
12.501405	4.0054590527	8	1	study	AB	Face	6	0	NA
18.508153	4.00100405270001	8	2	study	AB	Face	2	1	NA
28.510548	4.00248305270001	8	3	study	AB	Face	1	0	NA
34.514405	4.0009170527	8	4	study	AB	Face	4	0	NA
44.516528	4.00263205270001	8	5	study	AB	Face	3	0	NA
50.520348	4.001144053	8	6	study	AB	Face	8	1	NA
60.522879	4.002442053	8	7	study	AB	Face	5	1	NA
66.526716	4.00094005300001	8	8	study	AB	Face	7	0	NA
72.529255	4.00069205300001	8	9	study	BC	Face	5	1	NA
82.531469	4.00231205300002	8	10	study	BC	Face	6	0	NA
88.535352	4.000762053	8	11	study	BC	Face	8	1	NA
100.537663	4.00303705300001	8	12	study	BC	Face	1	0	NA
106.541786	4.00124505300002	8	13	study	BC	Face	4	0	NA
112.544391	4.00093805300002	8	14	study	BC	Face	7	0	NA
120.547038	4.001372053	8	15	study	BC	Face	3	0	NA
128.549598	4.001894053	8	16	study	BC	Face	2	1	NA
144.723505	4.01753305299999	8	1	test	AC	Face	4	0	1895.5909473
150.742216	4.01781805300002	8	2	test	AC	Face	8	1	1932.7209473
160.761244	4.01933005300001	8	3	test	AC	Face	1	0	1650.4409473
168.782375	4.01794705300001	8	4	test	AC	Face	5	1	1673.6139473
174.801603	4.017687053	8	5	test	AC	Face	7	0	1664.3959473
182.820478	4.01855605300001	8	6	test	AC	Face	2	1	1342.9039473
188.840477	4.017557053	8	7	test	AC	Face	6	0	1700.3889473
200.859274	4.02005505300002	8	8	test	AC	Face	3	0	1446.6909473
208.88079	4.01828305299999	8	9	test	BC	Face	6	1	1456.7119473
220.900442	4.019929053	8	10	test	AB	Face	5	1	1199.0979473
228.921659	4.01845505300001	8	11	test	BC	Face	7	1	1386.6769473
236.941683	4.018184053	8	12	test	BC	Face	1	1	1587.3249473
242.961039	4.01778605300005	8	13	test	BC	Face	3	1	1207.9149473
250.979918	4.018660053	8	14	test	AB	Face	6	0	2115.4809473
263.00028	4.01958605299995	8	15	test	BC	Face	8	1	1367.4869473
269.021341	4.01752505299996	8	16	test	AB	Face	1	0	1880.9249473
277.040491	4.01812705299997	8	17	test	AB	Face	2	1	1101.0889473
283.059985	4.01763305299997	8	18	test	AB	Face	3	1	1536.1109473
295.079154	4.01975705299998	8	19	test	AB	Face	7	0	2542.2319473
301.100604	4.01728105300001	8	20	test	AB	Face	4	1	1527.2519473
309.119243	4.01837505299994	8	21	test	AB	Face	8	1	1344.3949473
319.139231	4.01892505299993	8	22	test	BC	Face	2	1	1441.5239473
331.159574	4.01987905299995	8	23	test	BC	Face	4	1	1606.5589473
337.180917	4.01749105299998	8	24	test	BC	Face	5	1	1053.3059473
