"Participant"	"ExperimentPhase"	"Category"	"TestType"	"PairType"	"Accuracy"	"Hemisphere"	"Area"	"ROIGroup"	"ROISize"	"Beta"
"sub-1023"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"Sub"	"HC"	112	6.2259971875
"sub-1023"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"CA23DG"	"HC"	206	-2.72233998543689
"sub-1023"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"PRC"	"MTL"	873	3.89176967812142
"sub-1023"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"alERC"	"MTL"	134	-3.44485731343284
"sub-1023"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"PHC"	"MTL"	474	8.36227843248945
"sub-1023"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"pmERC"	"MTL"	78	3.43975973076923
"sub-1023"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"Ant Hipp Head"	"HC"	73	-6.8046755890411
"sub-1023"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"FFA"	"LocCat"	176	50.4927915965909
"sub-1023"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"FFA"	"LocCat"	160	42.28897848125
"sub-1023"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"Ant Hipp Head"	"HC"	73	-0.242000246575342
"sub-1023"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"CA1"	"HC"	129	-1.29417973643411
"sub-1023"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"Sub"	"HC"	117	0.394504504273504
"sub-1023"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"CA23DG"	"HC"	243	3.56118771193416
"sub-1023"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"Hipp Tail"	"HC"	88	0.946550352272727
"sub-1023"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"PHC"	"MTL"	462	9.70784035714286
"sub-1023"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"alERC"	"MTL"	158	2.14772802531646
"sub-1023"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"PRC"	"MTL"	954	7.91815704402516
"sub-1023"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"pmERC"	"MTL"	91	3.21390938461538
"sub-1023"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"CA1"	"HC"	102	1.06656853921569
"sub-1023"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"Hipp Tail"	"HC"	110	0.635994063636364
"sub-1023"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"Sub"	"HC"	112	-2.44937842857143
"sub-1023"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"CA23DG"	"HC"	206	1.3009718592233
"sub-1023"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"PRC"	"MTL"	873	4.11102336769759
"sub-1023"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"alERC"	"MTL"	134	-0.149910432835821
"sub-1023"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"PHC"	"MTL"	474	9.06434831223629
"sub-1023"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"pmERC"	"MTL"	78	2.96920651282051
"sub-1023"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"Ant Hipp Head"	"HC"	73	-2.48565795890411
"sub-1023"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"FFA"	"LocCat"	176	67.0531912215909
"sub-1023"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"FFA"	"LocCat"	160	60.39490345
"sub-1023"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"Ant Hipp Head"	"HC"	73	2.81731353424658
"sub-1023"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"CA1"	"HC"	129	2.9545426744186
"sub-1023"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"Sub"	"HC"	117	5.20767054700855
"sub-1023"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"CA23DG"	"HC"	243	10.9558959753086
"sub-1023"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"Hipp Tail"	"HC"	88	1.62889496590909
"sub-1023"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"PHC"	"MTL"	462	10.6454821645022
"sub-1023"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"alERC"	"MTL"	158	0.468266221518988
"sub-1023"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"PRC"	"MTL"	954	7.01251444968553
"sub-1023"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"pmERC"	"MTL"	91	2.14375978021978
"sub-1023"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"CA1"	"HC"	102	1.72493823529412
"sub-1023"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"Hipp Tail"	"HC"	110	3.34515995454545
"sub-1023"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"Sub"	"HC"	112	3.47977055357143
"sub-1023"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"CA23DG"	"HC"	206	8.38880294174757
"sub-1023"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"PRC"	"MTL"	873	4.48695418442153
"sub-1023"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"alERC"	"MTL"	134	-0.382710231343283
"sub-1023"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"PHC"	"MTL"	474	10.4674982025316
"sub-1023"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"pmERC"	"MTL"	78	6.47429903846154
"sub-1023"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"Ant Hipp Head"	"HC"	73	6.24856584931507
"sub-1023"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"FFA"	"LocCat"	176	64.7941085511364
"sub-1023"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"FFA"	"LocCat"	160	53.48933504375
"sub-1023"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"Ant Hipp Head"	"HC"	73	8.86682260273973
"sub-1023"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"CA1"	"HC"	129	2.79699027131783
"sub-1023"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"Sub"	"HC"	117	3.20053606837607
"sub-1023"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"CA23DG"	"HC"	243	3.56765172427984
"sub-1023"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"Hipp Tail"	"HC"	88	-0.0984447613636364
"sub-1023"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"PHC"	"MTL"	462	16.3285120497836
"sub-1023"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"alERC"	"MTL"	158	4.47610532911392
"sub-1023"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"PRC"	"MTL"	954	9.3548769245283
"sub-1023"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"pmERC"	"MTL"	91	5.53708364835165
"sub-1023"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"CA1"	"HC"	102	-0.116514568627451
"sub-1023"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"Hipp Tail"	"HC"	110	4.96670326363636
"sub-1023"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"Sub"	"HC"	112	3.81375917857143
"sub-1023"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"CA23DG"	"HC"	206	5.86564131067961
"sub-1023"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"PRC"	"MTL"	873	5.62399050973654
"sub-1023"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"alERC"	"MTL"	134	0.064045947761194
"sub-1023"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"PHC"	"MTL"	474	13.8779792257384
"sub-1023"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"pmERC"	"MTL"	78	10.4838925641026
"sub-1023"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"Ant Hipp Head"	"HC"	73	17.1301569178082
"sub-1023"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"FFA"	"LocCat"	176	33.1522466420455
"sub-1023"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"FFA"	"LocCat"	160	29.52286130625
"sub-1023"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"Ant Hipp Head"	"HC"	73	3.31566257534247
"sub-1023"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"CA1"	"HC"	129	-0.271325511627907
"sub-1023"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"Sub"	"HC"	117	1.61095147863248
"sub-1023"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"CA23DG"	"HC"	243	3.43647667078189
"sub-1023"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"Hipp Tail"	"HC"	88	1.42727369318182
"sub-1023"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"PHC"	"MTL"	462	18.0272596190476
"sub-1023"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"alERC"	"MTL"	158	9.22321863924051
"sub-1023"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"PRC"	"MTL"	954	10.802062754717
"sub-1023"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"pmERC"	"MTL"	91	12.8262064505495
"sub-1023"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"CA1"	"HC"	102	-1.57480989215686
"sub-1023"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"Hipp Tail"	"HC"	110	-1.08680606363636
"sub-1023"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"Sub"	"HC"	112	-0.567511651785714
"sub-1023"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"CA23DG"	"HC"	206	0.666702378640777
"sub-1023"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"PRC"	"MTL"	873	5.72181390263459
"sub-1023"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"alERC"	"MTL"	134	3.40327495522388
"sub-1023"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"PHC"	"MTL"	474	12.7635931940928
"sub-1023"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"pmERC"	"MTL"	78	6.10887078205128
"sub-1023"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"Ant Hipp Head"	"HC"	73	1.1182534109589
"sub-1023"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"FFA"	"LocCat"	176	35.6152372159091
"sub-1023"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"FFA"	"LocCat"	160	24.879445675
"sub-1023"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"Ant Hipp Head"	"HC"	73	6.04276156164384
"sub-1023"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"CA1"	"HC"	129	-6.15637551162791
"sub-1023"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"Sub"	"HC"	117	-0.712699213675214
"sub-1023"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"CA23DG"	"HC"	243	7.11803286419753
"sub-1023"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"Hipp Tail"	"HC"	88	-3.22168879545455
"sub-1023"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"PHC"	"MTL"	462	43.9425020367965
"sub-1023"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"alERC"	"MTL"	158	8.9587236835443
"sub-1023"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"PRC"	"MTL"	954	8.09720777672956
"sub-1023"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"pmERC"	"MTL"	91	16.4496257142857
"sub-1023"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"CA1"	"HC"	102	5.37354618627451
"sub-1023"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"Hipp Tail"	"HC"	110	2.2872169
"sub-1023"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"Sub"	"HC"	112	-0.481862258928571
"sub-1023"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"CA23DG"	"HC"	206	9.16218057281553
"sub-1023"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"PRC"	"MTL"	873	5.96654710080183
"sub-1023"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"alERC"	"MTL"	134	-0.198129328358209
"sub-1023"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"PHC"	"MTL"	474	29.2633331729958
"sub-1023"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"pmERC"	"MTL"	78	13.1980841538462
"sub-1023"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"Ant Hipp Head"	"HC"	73	7.6115235890411
"sub-1023"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"FFA"	"LocCat"	176	31.2616165454545
"sub-1023"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"FFA"	"LocCat"	160	42.52859314375
"sub-1023"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"Ant Hipp Head"	"HC"	73	11.2680845205479
"sub-1023"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"CA1"	"HC"	129	-0.011725007751938
"sub-1023"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"Sub"	"HC"	117	-0.291884931623932
"sub-1023"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"CA23DG"	"HC"	243	6.19995266666667
"sub-1023"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"Hipp Tail"	"HC"	88	-3.78022594318182
"sub-1023"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"PHC"	"MTL"	462	38.1913212965368
"sub-1023"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"alERC"	"MTL"	158	8.40603686075949
"sub-1023"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"PRC"	"MTL"	954	8.89249851048218
"sub-1023"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"pmERC"	"MTL"	91	12.2221123956044
"sub-1023"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"CA1"	"HC"	102	2.71398543137255
"sub-1023"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"Hipp Tail"	"HC"	110	3.04009225454545
"sub-1023"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"Sub"	"HC"	112	2.959284
"sub-1023"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"CA23DG"	"HC"	206	10.3830917427184
"sub-1023"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"PRC"	"MTL"	873	6.67509366781214
"sub-1023"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"alERC"	"MTL"	134	2.23224392537313
"sub-1023"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"PHC"	"MTL"	474	25.0879398839662
"sub-1023"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"pmERC"	"MTL"	78	12.7641078461538
"sub-1023"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"Ant Hipp Head"	"HC"	73	4.11955315068493
"sub-1023"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"FFA"	"LocCat"	176	26.1317832727273
"sub-1023"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"FFA"	"LocCat"	160	31.77670558125
"sub-1023"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"Ant Hipp Head"	"HC"	73	4.20139310958904
"sub-1023"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"CA1"	"HC"	129	0.0238617674418605
"sub-1023"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"Sub"	"HC"	117	2.21310137606838
"sub-1023"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"CA23DG"	"HC"	243	4.54928155144033
"sub-1023"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"Hipp Tail"	"HC"	88	4.47086510227273
"sub-1023"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"PHC"	"MTL"	462	30.4977744848485
"sub-1023"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"alERC"	"MTL"	158	4.22012116455696
"sub-1023"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"PRC"	"MTL"	954	5.07571274318658
"sub-1023"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"pmERC"	"MTL"	91	9.52207940659341
"sub-1023"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"CA1"	"HC"	102	2.13584307843137
"sub-1023"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"Hipp Tail"	"HC"	110	-0.763871209090909
"sub-1023"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"Sub"	"HC"	112	-1.27391384821429
"sub-1023"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"CA23DG"	"HC"	206	9.03826367475728
"sub-1023"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"PRC"	"MTL"	873	4.34943569186713
"sub-1023"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"alERC"	"MTL"	134	2.89212355223881
"sub-1023"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"PHC"	"MTL"	474	21.5078963122363
"sub-1023"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"pmERC"	"MTL"	78	10.9707640384615
"sub-1023"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"Ant Hipp Head"	"HC"	73	-1.02260134246575
"sub-1023"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"FFA"	"LocCat"	176	27.1803289829545
"sub-1023"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"FFA"	"LocCat"	160	33.6446008
"sub-1023"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"Ant Hipp Head"	"HC"	73	7.3326927260274
"sub-1023"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"CA1"	"HC"	129	-4.05428875193798
"sub-1023"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"Sub"	"HC"	117	-0.999969521367521
"sub-1023"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"CA23DG"	"HC"	243	1.58829709465021
"sub-1023"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"Hipp Tail"	"HC"	88	0.589892363636364
"sub-1023"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"PHC"	"MTL"	462	34.9171999393939
"sub-1023"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"alERC"	"MTL"	158	2.50909824050633
"sub-1023"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"PRC"	"MTL"	954	5.91221360377359
