"Participant"	"ExperimentPhase"	"Category"	"TestType"	"PairType"	"Accuracy"	"Hemisphere"	"Area"	"ROIGroup"	"ROISize"	"Beta"
"sub-1030"	"study"	"face"	"study"	"AB"	"Forgotten"	"Right"	"FFA"	"LocCat"	271	31.3483590184502
"sub-1030"	"study"	"face"	"study"	"AB"	"Forgotten"	"Left"	"FFA"	"LocCat"	218	6.85280786238532
"sub-1030"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"Ant Hipp Head"	"HC"	95	17.9302962526316
"sub-1030"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"CA1"	"HC"	144	7.51529429861111
"sub-1030"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"Sub"	"HC"	120	8.9014748
"sub-1030"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"CA23DG"	"HC"	217	24.5575428294931
"sub-1030"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"Hipp Tail"	"HC"	75	11.5201977466667
"sub-1030"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"PHC"	"MTL"	352	15.5082872954545
"sub-1030"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"alERC"	"MTL"	206	2.60279702912621
"sub-1030"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"PRC"	"MTL"	591	4.094309964467
"sub-1030"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"pmERC"	"MTL"	107	10.6432803551402
"sub-1030"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"CA1"	"HC"	134	11.856829858209
"sub-1030"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"Hipp Tail"	"HC"	69	10.0993526086957
"sub-1030"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"Sub"	"HC"	151	4.87823953642384
"sub-1030"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"CA23DG"	"HC"	235	19.7851933361702
"sub-1030"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"PRC"	"MTL"	981	4.34079351070336
"sub-1030"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"alERC"	"MTL"	196	-0.210396372448979
"sub-1030"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"PHC"	"MTL"	398	9.73028372864322
"sub-1030"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"pmERC"	"MTL"	104	6.19459738461538
"sub-1030"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"Ant Hipp Head"	"HC"	90	13.4267919888889
"sub-1030"	"study"	"face"	"study"	"AB"	"Remembered"	"Right"	"FFA"	"LocCat"	271	20.7859284686347
"sub-1030"	"study"	"face"	"study"	"AB"	"Remembered"	"Left"	"FFA"	"LocCat"	218	3.38462014220183
"sub-1030"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"Ant Hipp Head"	"HC"	95	5.6717659368421
"sub-1030"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"CA1"	"HC"	144	-0.172810861111111
"sub-1030"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"Sub"	"HC"	120	-0.954001283333333
"sub-1030"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"CA23DG"	"HC"	217	7.12675822580645
"sub-1030"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"Hipp Tail"	"HC"	75	6.84446664
"sub-1030"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"PHC"	"MTL"	352	3.61956481534091
"sub-1030"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"alERC"	"MTL"	206	2.69772363592233
"sub-1030"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"PRC"	"MTL"	591	-0.153890023688663
"sub-1030"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"pmERC"	"MTL"	107	6.64050282242991
"sub-1030"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"CA1"	"HC"	134	-1.45452812686567
"sub-1030"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"Hipp Tail"	"HC"	69	4.75539776811594
"sub-1030"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"Sub"	"HC"	151	-5.37793366887417
"sub-1030"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"CA23DG"	"HC"	235	6.06468523404255
"sub-1030"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"PRC"	"MTL"	981	-0.363868914373089
"sub-1030"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"alERC"	"MTL"	196	-3.20602396428571
"sub-1030"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"PHC"	"MTL"	398	-0.524363623115578
"sub-1030"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"pmERC"	"MTL"	104	-4.25766609615385
"sub-1030"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"Ant Hipp Head"	"HC"	90	4.75240295555556
"sub-1030"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"FFA"	"LocCat"	271	20.8126604760148
"sub-1030"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"FFA"	"LocCat"	218	0.275101816513761
"sub-1030"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"Ant Hipp Head"	"HC"	95	17.0253712631579
"sub-1030"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"CA1"	"HC"	144	-1.21457182638889
"sub-1030"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"Sub"	"HC"	120	5.29139469166667
"sub-1030"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"CA23DG"	"HC"	217	7.78262026267281
"sub-1030"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"Hipp Tail"	"HC"	75	4.50924416
"sub-1030"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"PHC"	"MTL"	352	6.88369726420455
"sub-1030"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"alERC"	"MTL"	206	2.40815997572816
"sub-1030"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"PRC"	"MTL"	591	0.638881712351946
"sub-1030"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"pmERC"	"MTL"	107	9.49732436448598
"sub-1030"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"CA1"	"HC"	134	-6.52734070895522
"sub-1030"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"Hipp Tail"	"HC"	69	-2.0959772173913
"sub-1030"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"Sub"	"HC"	151	-3.1422131589404
"sub-1030"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"CA23DG"	"HC"	235	5.56310443829787
"sub-1030"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"PRC"	"MTL"	981	-3.45635830071356
"sub-1030"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"alERC"	"MTL"	196	-3.24422051530612
"sub-1030"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"PHC"	"MTL"	398	3.48795500251256
"sub-1030"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"pmERC"	"MTL"	104	-4.35355710576923
"sub-1030"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"Ant Hipp Head"	"HC"	90	13.8713961222222
"sub-1030"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"FFA"	"LocCat"	271	6.70722255350554
"sub-1030"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"FFA"	"LocCat"	218	-4.26275993119266
"sub-1030"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"Ant Hipp Head"	"HC"	95	1.17707029473684
"sub-1030"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"CA1"	"HC"	144	2.91475395138889
"sub-1030"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"Sub"	"HC"	120	3.60478968333333
"sub-1030"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"CA23DG"	"HC"	217	-0.16428269124424
"sub-1030"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"Hipp Tail"	"HC"	75	3.58744173333333
"sub-1030"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"PHC"	"MTL"	352	-1.15635131818182
"sub-1030"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"alERC"	"MTL"	206	-0.526327844660194
"sub-1030"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"PRC"	"MTL"	591	1.35041009475465
"sub-1030"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"pmERC"	"MTL"	107	0.842382560747664
"sub-1030"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"CA1"	"HC"	134	-3.56906105970149
"sub-1030"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"Hipp Tail"	"HC"	69	7.69281689855072
"sub-1030"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"Sub"	"HC"	151	0.90897919205298
"sub-1030"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"CA23DG"	"HC"	235	-1.14321546808511
"sub-1030"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"PRC"	"MTL"	981	3.63888657900102
"sub-1030"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"alERC"	"MTL"	196	0.275636448979592
"sub-1030"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"PHC"	"MTL"	398	0.184962844221106
"sub-1030"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"pmERC"	"MTL"	104	-2.05708182692308
"sub-1030"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"Ant Hipp Head"	"HC"	90	2.93682263333333
"sub-1030"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"FFA"	"LocCat"	271	27.8323211439114
"sub-1030"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"FFA"	"LocCat"	218	17.1986135412844
"sub-1030"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"Ant Hipp Head"	"HC"	95	-6.03050957894737
"sub-1030"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"CA1"	"HC"	144	-3.01975199305556
"sub-1030"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"Sub"	"HC"	120	2.23600080833333
"sub-1030"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"CA23DG"	"HC"	217	-8.96927732258064
"sub-1030"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"Hipp Tail"	"HC"	75	-3.49282417333333
"sub-1030"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"PHC"	"MTL"	352	2.20163598011364
"sub-1030"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"alERC"	"MTL"	206	-1.22140161650485
"sub-1030"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"PRC"	"MTL"	591	0.264006844331641
"sub-1030"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"pmERC"	"MTL"	107	-0.832561327102804
"sub-1030"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"CA1"	"HC"	134	-3.37824793283582
"sub-1030"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"Hipp Tail"	"HC"	69	3.04467917391304
"sub-1030"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"Sub"	"HC"	151	0.127052543046358
"sub-1030"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"CA23DG"	"HC"	235	-4.35255017446809
"sub-1030"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"PRC"	"MTL"	981	1.25284711518858
"sub-1030"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"alERC"	"MTL"	196	-1.20532283163265
"sub-1030"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"PHC"	"MTL"	398	1.9052878919598
"sub-1030"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"pmERC"	"MTL"	104	-6.03382452884615
"sub-1030"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"Ant Hipp Head"	"HC"	90	-9.71803687777778
"sub-1030"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"FFA"	"LocCat"	271	14.800295597786
"sub-1030"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"FFA"	"LocCat"	218	15.1563546651376
"sub-1030"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"Ant Hipp Head"	"HC"	95	-0.482872115789474
"sub-1030"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"CA1"	"HC"	144	-4.55395128472222
"sub-1030"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"Sub"	"HC"	120	-6.48544005
"sub-1030"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"CA23DG"	"HC"	217	-12.9299436082949
"sub-1030"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"Hipp Tail"	"HC"	75	10.52471424
"sub-1030"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"PHC"	"MTL"	352	6.03193176420455
"sub-1030"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"alERC"	"MTL"	206	7.03189806796116
"sub-1030"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"PRC"	"MTL"	591	5.21808832656514
"sub-1030"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"pmERC"	"MTL"	107	13.0943167009346
"sub-1030"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"CA1"	"HC"	134	-6.95122736567164
"sub-1030"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"Hipp Tail"	"HC"	69	1.96459113043478
"sub-1030"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"Sub"	"HC"	151	-1.50487383443709
"sub-1030"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"CA23DG"	"HC"	235	-13.9297692085106
"sub-1030"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"PRC"	"MTL"	981	1.82066294087666
"sub-1030"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"alERC"	"MTL"	196	1.06356447959184
"sub-1030"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"PHC"	"MTL"	398	11.0037453266332
"sub-1030"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"pmERC"	"MTL"	104	-0.317573259615385
"sub-1030"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"Ant Hipp Head"	"HC"	90	-11.4990841777778
"sub-1030"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"FFA"	"LocCat"	271	-16.6164393357934
"sub-1030"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"FFA"	"LocCat"	218	-17.5605461605505
"sub-1030"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"Ant Hipp Head"	"HC"	95	-11.2297225789474
"sub-1030"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"CA1"	"HC"	144	-3.44405969444444
"sub-1030"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"Sub"	"HC"	120	-3.37636840833333
"sub-1030"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"CA23DG"	"HC"	217	-11.2929587142857
"sub-1030"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"Hipp Tail"	"HC"	75	3.32079288
"sub-1030"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"PHC"	"MTL"	352	6.62494205113636
"sub-1030"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"alERC"	"MTL"	206	2.33299166990291
"sub-1030"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"PRC"	"MTL"	591	1.65226614890017
"sub-1030"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"pmERC"	"MTL"	107	12.8818898598131
"sub-1030"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"CA1"	"HC"	134	-6.59732464179104
"sub-1030"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"Hipp Tail"	"HC"	69	-1.24041776811594
"sub-1030"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"Sub"	"HC"	151	-2.59007127152318
"sub-1030"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"CA23DG"	"HC"	235	-9.30655973191489
"sub-1030"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"PRC"	"MTL"	981	1.20874904994903
"sub-1030"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"alERC"	"MTL"	196	7.44572353571429
"sub-1030"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"PHC"	"MTL"	398	11.277297660804
"sub-1030"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"pmERC"	"MTL"	104	2.67404740384615
"sub-1030"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"Ant Hipp Head"	"HC"	90	-4.4928184
"sub-1030"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"FFA"	"LocCat"	271	-14.8299504169742
"sub-1030"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"FFA"	"LocCat"	218	-21.075098793578
"sub-1030"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"Ant Hipp Head"	"HC"	95	14.1712071894737
"sub-1030"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"CA1"	"HC"	144	3.736662875
"sub-1030"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"Sub"	"HC"	120	9.65969934166667
"sub-1030"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"CA23DG"	"HC"	217	14.5534709539171
"sub-1030"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"Hipp Tail"	"HC"	75	4.97336973333333
"sub-1030"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"PHC"	"MTL"	352	43.6524227414773
"sub-1030"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"alERC"	"MTL"	206	11.9403044757282
"sub-1030"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"PRC"	"MTL"	591	9.29806249576988
"sub-1030"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"pmERC"	"MTL"	107	36.8744472990654
"sub-1030"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"CA1"	"HC"	134	3.41389686567164
"sub-1030"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"Hipp Tail"	"HC"	69	6.89226720289855
"sub-1030"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"Sub"	"HC"	151	3.88915954966887
"sub-1030"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"CA23DG"	"HC"	235	12.9481514255319
"sub-1030"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"PRC"	"MTL"	981	8.26911818858308
"sub-1030"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"alERC"	"MTL"	196	16.7761436377551
"sub-1030"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"PHC"	"MTL"	398	30.3730010326633
"sub-1030"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"pmERC"	"MTL"	104	20.5432683365385
"sub-1030"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"Ant Hipp Head"	"HC"	90	18.0221294666667
"sub-1030"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"FFA"	"LocCat"	271	3.68163550184502
"sub-1030"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"FFA"	"LocCat"	218	-7.99322385779817
"sub-1030"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"Ant Hipp Head"	"HC"	95	26.1648322421053
"sub-1030"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"CA1"	"HC"	144	6.05146831944444
"sub-1030"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"Sub"	"HC"	120	10.7071874583333
"sub-1030"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"CA23DG"	"HC"	217	14.9464110414747
"sub-1030"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"Hipp Tail"	"HC"	75	4.81889930666667
"sub-1030"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"PHC"	"MTL"	352	37.0618227443182
"sub-1030"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"alERC"	"MTL"	206	13.3193786213592
"sub-1030"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"PRC"	"MTL"	591	5.81008976988156
"sub-1030"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"pmERC"	"MTL"	107	37.8810779813084
"sub-1030"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"CA1"	"HC"	134	10.0263225671642
"sub-1030"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"Hipp Tail"	"HC"	69	11.3748233333333
"sub-1030"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"Sub"	"HC"	151	-0.00028315231788064
"sub-1030"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"CA23DG"	"HC"	235	10.1802553829787
"sub-1030"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"PRC"	"MTL"	981	8.82063911926605
"sub-1030"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"alERC"	"MTL"	196	15.6986006071429
"sub-1030"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"PHC"	"MTL"	398	28.0669834095477
"sub-1030"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"pmERC"	"MTL"	104	22.4550525192308
"sub-1030"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"Ant Hipp Head"	"HC"	90	16.6383303333333
"sub-1030"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"FFA"	"LocCat"	271	11.2223426088561
"sub-1030"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"FFA"	"LocCat"	218	3.61674555045872
"sub-1030"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"Ant Hipp Head"	"HC"	95	6.550712
"sub-1030"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"CA1"	"HC"	144	-0.351986736111111
"sub-1030"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"Sub"	"HC"	120	2.21280485833333
"sub-1030"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"CA23DG"	"HC"	217	-2.16242342857143
"sub-1030"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"Hipp Tail"	"HC"	75	3.7217786
"sub-1030"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"PHC"	"MTL"	352	24.7086190767045
"sub-1030"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"alERC"	"MTL"	206	7.30687271359223
"sub-1030"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"PRC"	"MTL"	591	3.31471502199662
"sub-1030"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"pmERC"	"MTL"	107	15.1232855420561
"sub-1030"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"CA1"	"HC"	134	-2.20324058208955
"sub-1030"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"Hipp Tail"	"HC"	69	0.672033260869565
"sub-1030"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"Sub"	"HC"	151	-0.419629245033113
"sub-1030"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"CA23DG"	"HC"	235	-1.83976553617021
"sub-1030"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"PRC"	"MTL"	981	2.39944734352701
"sub-1030"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"alERC"	"MTL"	196	7.43139918367347
"sub-1030"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"PHC"	"MTL"	398	16.5792468592965
"sub-1030"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"pmERC"	"MTL"	104	3.32698746153846
"sub-1030"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"Ant Hipp Head"	"HC"	90	4.35505447777778
"sub-1030"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"FFA"	"LocCat"	271	4.20725177490775
"sub-1030"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"FFA"	"LocCat"	218	-6.40268994954128
"sub-1030"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"Ant Hipp Head"	"HC"	95	2.19624765263158
"sub-1030"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"CA1"	"HC"	144	-3.90374096527778
"sub-1030"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"Sub"	"HC"	120	6.02516476666667
"sub-1030"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"CA23DG"	"HC"	217	-2.26332122119816
"sub-1030"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"Hipp Tail"	"HC"	75	-1.2695316
"sub-1030"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"PHC"	"MTL"	352	25.1530385909091
"sub-1030"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"alERC"	"MTL"	206	4.34623216019417
"sub-1030"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"PRC"	"MTL"	591	3.32528637901861
