onset	duration	block	trial	phase	trialtype	category	pairnum	accuracy	test_RT
12.522496	4.00318630999983	1	1	study	AB	Face	6	1	NA
18.52724	4.00077330999983	1	2	study	AB	Face	2	1	NA
28.529292	4.00255331	1	3	study	AB	Face	1	0	NA
34.533245	4.00089030999981	1	4	study	AB	Face	4	0	NA
44.535449	4.00254330999988	1	5	study	AB	Face	3	0	NA
50.539173	4.00113730999985	1	6	study	AB	Face	8	1	NA
60.541376	4.00276030999998	1	7	study	AB	Face	5	0	NA
66.545342	4.00108731000003	1	8	study	AB	Face	7	0	NA
72.547903	4.0008593099999	1	9	study	BC	Face	5	0	NA
82.550189	4.00240430999991	1	10	study	BC	Face	6	1	NA
88.554207	4.00072130999988	1	11	study	BC	Face	8	1	NA
100.556483	4.00303330999987	1	12	study	BC	Face	1	0	NA
106.561241	4.00060130999998	1	13	study	BC	Face	4	0	NA
112.562893	4.00124330999998	1	14	study	BC	Face	7	0	NA
120.566014	4.00120631000001	1	15	study	BC	Face	3	0	NA
128.568304	4.00200031000003	1	16	study	BC	Face	2	1	NA
144.744904	4.01494330999986	1	1	test	AC	Face	4	0	2487.34569122
150.761503	4.0173033099999	1	2	test	AC	Face	8	1	2608.01169122
160.780042	4.01931331000003	1	3	test	AC	Face	1	0	0
168.801183	4.01791531000004	1	4	test	AC	Face	5	0	2023.46469122
174.820404	4.01764630999984	1	5	test	AC	Face	7	0	1862.72369122
182.839618	4.01818730999998	1	6	test	AC	Face	2	1	1836.08269122
188.859255	4.01755030999996	1	7	test	AC	Face	6	1	2262.96669122
200.878478	4.01961830999993	1	8	test	AC	Face	3	0	1695.96269122
208.899811	4.01803431000002	1	9	test	BC	Face	6	1	1173.78669122
220.918971	4.02013530999995	1	10	test	AB	Face	5	0	1920.14369122
228.941717	4.01714930999995	1	11	test	BC	Face	7	1	1128.65169122
236.960413	4.01818531000003	1	12	test	BC	Face	1	1	1751.93769122
242.979915	4.01768430999995	1	13	test	BC	Face	3	0	1644.34769122
250.999059	4.01829030999995	1	14	test	AB	Face	6	1	2504.32769122
263.018386	4.02025430999993	1	15	test	BC	Face	8	1	1666.36969122
269.03949	4.01810831000004	1	16	test	AB	Face	1	1	1845.93469122
277.058842	4.01851130999991	1	17	test	AB	Face	2	1	1647.52369122
283.078433	4.0179183099998	1	18	test	AB	Face	3	1	1479.00769122
295.097941	4.01966131	1	19	test	AB	Face	7	0	2033.90769122
301.119145	4.01745331000001	1	20	test	AB	Face	4	1	2019.69969122
309.137677	4.01867230999994	1	21	test	AB	Face	8	1	1798.38469122
319.157701	4.0191863099999	1	22	test	BC	Face	2	1	1650.44169122
331.178115	4.02002130999998	1	23	test	BC	Face	4	1	1347.43169122
337.199301	4.01783531	1	24	test	BC	Face	5	1	1608.17769122
18.530935	4.00188961499999	2	1	study	AB	Scene	7	0	NA
30.534194	4.00325161499999	2	2	study	AB	Scene	1	1	NA
36.5386	4.00117561499999	2	3	study	AB	Scene	4	1	NA
44.5413	4.00155661499998	2	4	study	AB	Scene	8	0	NA
54.54419	4.00250661500001	2	5	study	AB	Scene	5	1	NA
60.548607	4.00039561499999	2	6	study	AB	Scene	6	0	NA
68.550153	4.001910615	2	7	study	AB	Scene	3	1	NA
80.553256	4.00343561500001	2	8	study	AB	Scene	2	1	NA
86.558299	4.00072261499999	2	9	study	BC	Scene	3	1	NA
96.560152	4.00271761499999	2	10	study	BC	Scene	5	1	NA
102.564389	4.00076161500001	2	11	study	BC	Scene	6	0	NA
110.566519	4.00171161499999	2	12	study	BC	Scene	4	1	NA
116.569821	4.000746615	2	13	study	BC	Scene	1	1	NA
124.572118	4.00153361499999	2	14	study	BC	Scene	8	0	NA
130.575064	4.00087761500002	2	15	study	BC	Scene	7	0	NA
138.577338	4.00168461500003	2	16	study	BC	Scene	2	1	NA
154.78479	4.01715461499998	2	1	test	AC	Scene	8	0	2414.35638513
166.803743	4.01948861500001	2	2	test	AC	Scene	5	1	2413.65738513
174.824291	4.018701615	2	3	test	AC	Scene	7	0	2082.10538513
180.844097	4.01784761499998	2	4	test	AC	Scene	1	1	2769.36038513
186.863272	4.017671615	2	5	test	AC	Scene	4	1	1508.31738513
194.882683	4.01800861499997	2	6	test	AC	Scene	6	0	2047.32738513
200.901983	4.017709615	2	7	test	AC	Scene	2	1	2027.75938513
206.920991	4.01766061499997	2	8	test	AC	Scene	3	1	1923.94238513
216.940078	4.01908661499995	2	9	test	BC	Scene	8	1	1710.36638513
222.960333	4.01781761499998	2	10	test	AB	Scene	5	1	1430.73438513
230.97979	4.01810961499999	2	11	test	BC	Scene	6	1	2387.54638513
236.999276	4.01762461499998	2	12	test	BC	Scene	1	1	1683.09038513
245.018312	4.018348615	2	13	test	AB	Scene	2	1	1273.79938513
255.038434	4.01875361499999	2	14	test	AB	Scene	8	1	1354.96838513
265.058704	4.01899161499995	2	15	test	BC	Scene	3	1	976.469385128
271.079296	4.01736261499999	2	16	test	AB	Scene	7	1	1912.34938513
283.098179	4.01978461499995	2	17	test	BC	Scene	2	1	1344.43938513
289.119401	4.01754061499995	2	18	test	AB	Scene	3	1	1504.89638513
299.138431	4.01903461500001	2	19	test	AB	Scene	1	1	1809.76238513
305.158914	4.01752861500002	2	20	test	BC	Scene	4	1	1301.94938513
317.178215	4.01952061499993	2	21	test	AB	Scene	6	1	2359.58538513
323.199205	4.01752861499996	2	22	test	BC	Scene	5	1	1520.26338513
331.21835	4.01813561499998	2	23	test	BC	Scene	7	1	980.261385128
337.237853	4.01759361499996	2	24	test	AB	Scene	4	1	1165.26038513
12.578959	4.00257542700001	3	1	study	AB	Face	4	1	NA
18.583044	4.00082442700001	3	2	study	AB	Face	5	1	NA
30.585179	4.00331042700001	3	3	study	AB	Face	2	1	NA
36.590132	4.00064842700001	3	4	study	AB	Face	6	1	NA
44.592043	4.00182942700001	3	5	study	AB	Face	1	0	NA
52.595008	4.00194242699999	3	6	study	AB	Face	3	1	NA
60.598122	4.00191842700001	3	7	study	AB	Face	7	1	NA
66.601532	4.000794427	3	8	study	AB	Face	8	1	NA
76.604016	4.002185427	3	9	study	BC	Face	4	1	NA
82.608011	4.00048042700002	3	10	study	BC	Face	7	1	NA
88.610093	4.00068942700002	3	11	study	BC	Face	5	1	NA
94.612053	4.00106642700001	3	12	study	BC	Face	3	1	NA
104.614683	4.00227042700001	3	13	study	BC	Face	2	1	NA
110.618083	4.001200427	3	14	study	BC	Face	1	0	NA
122.620504	4.00336242700001	3	15	study	BC	Face	6	1	NA
128.625292	4.00091042699998	3	16	study	BC	Face	8	1	NA
152.79802	4.02080342700004	3	1	test	AC	Face	8	1	2358.47157316
158.82032	4.01750942700001	3	2	test	AC	Face	5	1	1753.03457316
166.839351	4.01822742700003	3	3	test	AC	Face	2	1	1361.64657316
176.858882	4.01919742700001	3	4	test	AC	Face	4	1	1547.80957316
184.879753	4.01807042700003	3	5	test	AC	Face	1	0	1606.90357316
194.899166	4.01919942700004	3	6	test	AC	Face	3	1	1988.08057316
200.919972	4.01735442699998	3	7	test	AC	Face	7	1	1726.17757316
212.938374	4.02025242700003	3	8	test	AC	Face	6	1	1851.68257316
218.95985	4.01776642700002	3	9	test	AB	Face	8	1	1359.32557316
228.978905	4.01922142700004	3	10	test	AB	Face	5	1	1341.87157316
234.999092	4.01802842700004	3	11	test	AB	Face	4	1	1557.74657316
243.018659	4.01820742700002	3	12	test	BC	Face	4	1	1236.40457316
249.038164	4.01770142700005	3	13	test	AB	Face	3	1	1522.21457316
259.057013	4.01935442700001	3	14	test	BC	Face	8	1	1413.55557316
271.077609	4.02006042700005	3	15	test	AB	Face	2	1	1476.54357316
277.099288	4.017369427	3	16	test	BC	Face	7	1	1181.61257316
285.118208	4.01820242700004	3	17	test	AB	Face	1	0	960.409573159
291.137707	4.01766142700001	3	18	test	BC	Face	1	1	1207.89257316
299.1572	4.01792042700003	3	19	test	BC	Face	5	1	1244.06657316
305.176626	4.01749242700002	3	20	test	BC	Face	6	1	1760.16657316
313.195338	4.01853242700006	3	21	test	BC	Face	2	1	1042.84957316
319.215052	4.01777942699997	3	22	test	AB	Face	6	1	1444.06257316
331.233989	4.02013242700003	3	23	test	BC	Face	3	1	1164.94957316
337.255298	4.01782242700004	3	24	test	AB	Face	7	1	1325.95857316
16.519912	4.00949462569999	4	1	study	AB	Scene	3	0	NA
22.530742	4.0009616257	4	2	study	AB	Scene	7	1	NA
30.533286	4.00150262599999	4	3	study	AB	Scene	6	1	NA
38.536185	4.001684626	4	4	study	AB	Scene	5	1	NA
44.539202	4.00096462599999	4	5	study	AB	Scene	2	0	NA
54.5413	4.002706626	4	6	study	AB	Scene	1	1	NA
68.545126	4.00425962599998	4	7	study	AB	Scene	8	1	NA
74.550619	4.001074626	4	8	study	AB	Scene	4	1	NA
80.553352	4.00065162600001	4	9	study	BC	Scene	2	0	NA
88.555169	4.00191862600001	4	10	study	BC	Scene	6	1	NA
94.558422	4.001002626	4	11	study	BC	Scene	4	1	NA
100.56247	3.99923362599999	4	12	study	BC	Scene	8	1	NA
108.563687	4.001099626	4	13	study	BC	Scene	7	1	NA
116.566251	4.001619626	4	14	study	BC	Scene	1	1	NA
122.56962	4.00055362599999	4	15	study	BC	Scene	3	0	NA
134.571732	4.00305962600003	4	16	study	BC	Scene	5	1	NA
154.747057	4.01885662599999	4	1	test	AC	Scene	1	1	2861.89837432
160.767484	4.01738862599997	4	2	test	AC	Scene	8	1	1220.89537432
168.786672	4.017959626	4	3	test	AC	Scene	2	0	2094.04737432
174.805737	4.01788662600002	4	4	test	AC	Scene	6	1	2245.00737432
184.824997	4.01912862599999	4	5	test	AC	Scene	3	0	2787.94237432
190.845835	4.01729862600003	4	6	test	AC	Scene	4	1	1226.28837432
198.864523	4.01834962600004	4	7	test	AC	Scene	7	1	1787.59237432
204.884006	4.01786562600004	4	8	test	AC	Scene	5	1	1694.39737432
210.903374	4.01746462599997	4	9	test	BC	Scene	1	1	1541.07237432
218.922693	4.01789062600004	4	10	test	BC	Scene	3	1	1860.47937432
230.941802	4.02007062600003	4	11	test	AB	Scene	8	1	999.656374318
236.963479	4.017396626	4	12	test	AB	Scene	3	1	2132.79537432
244.982218	4.018407626	4	13	test	BC	Scene	8	1	1003.06637432
251.001725	4.01789662600003	4	14	test	AB	Scene	4	1	2171.42937432
259.021069	4.01826562600004	4	15	test	AB	Scene	6	1	2360.44937432
265.040441	4.01789362600003	4	16	test	AB	Scene	1	1	879.523374318
277.059754	4.019869626	4	17	test	BC	Scene	2	0	1092.92437432
289.081444	4.01947062599997	4	18	test	BC	Scene	7	1	1137.36837432
295.102498	4.01742062599998	4	19	test	BC	Scene	6	1	1489.82437432
305.121375	4.01904462599999	4	20	test	AB	Scene	2	1	1950.68037432
313.141726	4.018440626	4	21	test	AB	Scene	5	1	1315.92137432
325.161915	4.01954362600006	4	22	test	BC	Scene	5	1	1229.09137432
331.182909	4.01754762600001	4	23	test	BC	Scene	4	1	1088.00437432
337.201787	4.01762962600001	4	24	test	AB	Scene	7	1	1359.76337432
18.540379	4.00508238030001	5	1	study	AB	Face	2	0	NA
24.547299	4.00050038000001	5	2	study	AB	Face	5	1	NA
34.549464	4.00217138000001	5	3	study	AB	Face	4	0	NA
42.553153	4.00156638000001	5	4	study	AB	Face	1	1	NA
48.556371	4.00063438	5	5	study	AB	Face	3	1	NA
54.558408	4.00093238000001	5	6	study	AB	Face	6	1	NA
64.560597	4.00257538	5	7	study	AB	Face	7	0	NA
72.564605	4.00165438000001	5	8	study	AB	Face	8	1	NA
84.567584	4.00329938000001	5	9	study	BC	Face	1	1	NA
90.572613	4.00056338000002	5	10	study	BC	Face	8	1	NA
102.574199	4.00360138000001	5	11	study	BC	Face	6	1	NA
108.578957	4.00113338000001	5	12	study	BC	Face	3	1	NA
114.581221	4.00120038000001	5	13	study	BC	Face	4	0	NA
126.58376	4.00329238000001	5	14	study	BC	Face	2	0	NA
132.588842	4.00049738000002	5	15	study	BC	Face	5	1	NA
138.59095	4.00068537999998	5	16	study	BC	Face	7	0	NA
156.780518	4.01813738	5	1	test	AC	Face	4	0	3044.92761967
162.7998	4.01783638000002	5	2	test	AC	Face	6	1	2276.93461967
168.81925	4.01738838000002	5	3	test	AC	Face	1	1	2376.85261967
176.838048	4.01833538	5	4	test	AC	Face	3	1	1737.26361967
188.857982	4.01969838000002	5	5	test	AC	Face	2	0	2646.48561967
194.879213	4.01742438000001	5	6	test	AC	Face	5	1	2139.36761967
204.898103	4.01908238000001	5	7	test	AC	Face	7	0	2128.81761967
216.918594	4.01987338	5	8	test	AC	Face	8	1	2761.59061967
222.939677	4.01778538000002	5	9	test	BC	Face	6	1	972.209619674
228.959027	4.01739738000001	5	10	test	AB	Face	8	1	1580.91561967
236.977696	4.01847938	5	11	test	BC	Face	4	1	999.923619674
244.9979	4.01802538000001	5	12	test	BC	Face	1	1	2254.56861967
251.017446	4.01747938	5	13	test	BC	Face	5	1	2006.18061967
261.036294	4.01912938000006	5	14	test	AB	Face	3	1	1065.45561967
267.056873	4.01755837999994	5	15	test	AB	Face	7	1	1822.59661967
275.076062	4.01812038000004	5	16	test	BC	Face	3	1	1489.10161967
281.09523	4.01791038000002	5	17	test	AB	Face	5	1	1961.31161967
287.114673	4.01744737999997	5	18	test	AB	Face	4	1	1449.33361967
295.133428	4.01846038	5	19	test	BC	Face	2	1	949.330619674
303.15303	4.01860537999996	5	20	test	BC	Face	8	1	1156.38861967
313.173252	4.01892038000002	5	21	test	AB	Face	2	1	1760.84461967
319.193981	4.01715137999994	5	22	test	AB	Face	6	1	1413.49261967
331.212696	4.01974237999995	5	23	test	BC	Face	7	1	1422.65561967
337.233746	4.01767838	5	24	test	AB	Face	1	1	1901.16961967
18.500956	3.99953628499993	6	1	study	AB	Scene	4	0	NA
24.50176	4.001062285	6	2	study	AB	Scene	5	1	NA
36.504521	4.00290628499998	6	3	study	AB	Scene	7	1	NA
42.509027	4.00070628499996	6	4	study	AB	Scene	1	1	NA
48.511556	4.00047828499995	6	5	study	AB	Scene	6	0	NA
54.513546	4.00081828500002	6	6	study	AB	Scene	2	1	NA
62.515603	4.00180228499998	6	7	study	AB	Scene	8	1	NA
70.518875	4.00161528499995	6	8	study	AB	Scene	3	1	NA
76.522098	4.00072328499996	6	9	study	BC	Scene	6	0	NA
82.524345	4.00077028499995	6	10	study	BC	Scene	7	1	NA
92.526548	4.00240528499994	6	11	study	BC	Scene	3	1	NA
98.530593	4.00069028500002	6	12	study	BC	Scene	8	1	NA
106.532824	4.00150328500001	6	13	study	BC	Scene	1	1	NA
116.535796	4.00240328499998	6	14	study	BC	Scene	4	0	NA
124.539518	4.00176428499997	6	15	study	BC	Scene	5	1	NA
130.542739	4.00083228499995	6	16	study	BC	Scene	2	1	NA
152.732051	4.0200682849999	6	1	test	AC	Scene	7	1	1612.04471529
164.753573	4.01983828499992	6	2	test	AC	Scene	6	0	2536.55671529
172.774717	4.01840628499998	6	3	test	AC	Scene	8	1	1876.73971529
180.794636	4.01826928499999	6	4	test	AC	Scene	2	1	2224.09871529
186.814184	4.01767828499991	6	5	test	AC	Scene	4	0	2835.92871529
194.833196	4.01841828500002	6	6	test	AC	Scene	1	1	2433.03271529
202.853798	4.01756828499999	6	7	test	AC	Scene	5	1	2033.50271529
210.872876	4.01824428499996	6	8	test	AC	Scene	3	1	2140.14571529
216.892599	4.01747828500002	6	9	test	BC	Scene	8	1	1110.40671529
228.911521	4.01984728499997	6	10	test	BC	Scene	7	1	2055.05371529
234.932344	4.01802328499992	6	11	test	AB	Scene	2	1	1678.59271529
244.951518	4.01934528499996	6	12	test	BC	Scene	4	1	1246.78371529
250.972523	4.01734128500003	6	13	test	AB	Scene	7	1	976.705715291
256.991442	4.01738028499999	6	14	test	AB	Scene	3	1	1526.73771529
267.010586	4.01877828500001	6	15	test	BC	Scene	3	1	1211.81371529
273.030929	4.01742728499998	6	16	test	AB	Scene	4	0	1798.66071529
283.04972	4.01915028499998	6	17	test	AB	Scene	5	1	1613.42971529
289.070266	4.01756228499993	6	18	test	AB	Scene	1	1	1279.98271529
295.089266	4.01756528499996	6	19	test	AB	Scene	8	1	772.165715291
303.108401	4.01817228499992	6	20	test	BC	Scene	5	1	973.695715291
315.127849	4.02001528500003	6	21	test	AB	Scene	6	1	998.759715291
325.149159	4.01921028499992	6	22	test	BC	Scene	2	1	1198.60371529
331.169721	4.01760728499992	6	23	test	BC	Scene	1	1	867.545715291
337.188781	4.01754128499998	6	24	test	BC	Scene	6	1	1350.72671529
16.527382	4.0020998813	7	1	study	AB	Face	8	1	NA
28.531207	4.0028828813	7	2	study	AB	Face	7	0	NA
34.535376	4.0010258813	7	3	study	AB	Face	3	1	NA
42.537905	4.001580881	7	4	study	AB	Face	6	0	NA
48.540714	4.001065881	7	5	study	AB	Face	2	1	NA
56.543238	4.001625881	7	6	study	AB	Face	1	0	NA
62.546345	4.00084388099999	7	7	study	AB	Face	5	1	NA
68.548262	4.001220881	7	8	study	AB	Face	4	0	NA
74.550532	4.001268881	7	9	study	BC	Face	7	0	NA
82.552986	4.00187088100001	7	10	study	BC	Face	1	0	NA
94.555946	4.003537881	7	11	study	BC	Face	2	1	NA
100.560666	4.001105881	7	12	study	BC	Face	6	0	NA
106.562697	4.00140688099999	7	13	study	BC	Face	4	0	NA
114.565469	4.00171988100001	7	14	study	BC	Face	5	1	NA
122.568358	4.00191288100001	7	15	study	BC	Face	3	1	NA
132.571836	4.00227288099998	7	16	study	BC	Face	8	1	NA
148.745704	4.01795388099999	7	1	test	AC	Face	4	0	1802.80111871
158.765438	4.018751881	7	2	test	AC	Face	5	1	2854.96811871
164.785688	4.01746088100001	7	3	test	AC	Face	1	0	1532.16511871
174.804723	4.01896788099999	7	4	test	AC	Face	2	1	1195.47511871
186.825104	4.01987888100001	7	5	test	AC	Face	6	0	1462.46411871
198.846236	4.02003688100001	7	6	test	AC	Face	3	1	1577.14611871
204.86786	4.01737388100004	7	7	test	AC	Face	7	0	2329.33511871
214.886923	4.01885288099997	7	8	test	AC	Face	8	1	1182.52611871
220.906963	4.01779088099999	7	9	test	BC	Face	3	1	1082.52111871
226.926208	4.01753388099998	7	10	test	AB	Face	5	1	1011.16211871
238.945065	4.01995688100002	7	11	test	AB	Face	3	1	1673.77111871
246.966411	4.01836288100001	7	12	test	AB	Face	6	0	1190.29411871
252.98645	4.017327881	7	13	test	BC	Face	4	1	1001.57411871
265.005161	4.019904881	7	14	test	BC	Face	2	1	1008.14611871
271.026141	4.01788188100001	7	15	test	AB	Face	4	0	893.593118711
277.045526	4.01747388100001	7	16	test	BC	Face	7	1	1094.51311871
285.063944	4.01883188099996	7	17	test	AB	Face	7	0	1381.31511871
295.084094	4.01921688100003	7	18	test	BC	Face	1	1	1098.56811871
303.104372	4.01865588100004	7	19	test	BC	Face	5	1	760.808118711
311.12451	4.01826688100002	7	20	test	AB	Face	1	1	1271.05411871
317.14421	4.01756688100001	7	21	test	BC	Face	6	1	1259.20111871
325.163386	4.01814288100001	7	22	test	BC	Face	8	1	872.377118711
331.182633	4.01789288100001	7	23	test	AB	Face	2	1	2451.49511871
337.202106	4.01737688099995	7	24	test	AB	Face	8	1	705.980118711
14.558437	4.003259262	8	1	study	AB	Scene	5	1	NA
26.562932	4.00339226199999	8	2	study	AB	Scene	7	1	NA
32.567845	4.000768262	8	3	study	AB	Scene	1	1	NA
38.57012	4.000830262	8	4	study	AB	Scene	2	1	NA
44.572692	4.000548262	8	5	study	AB	Scene	3	0	NA
52.574696	4.00163226199999	8	6	study	AB	Scene	6	1	NA
60.577883	4.00153226199999	8	7	study	AB	Scene	4	0	NA
66.580485	4.001215262	8	8	study	AB	Scene	8	1	NA
76.582777	4.00280226199998	8	9	study	BC	Scene	4	0	NA
82.587293	4.000569262	8	10	study	BC	Scene	7	1	NA
90.589346	4.00160226199999	8	11	study	BC	Scene	8	1	NA
96.592317	4.000929262	8	12	study	BC	Scene	6	1	NA
108.594856	4.003010262	8	13	study	BC	Scene	2	1	NA
116.599138	4.00181026199998	8	14	study	BC	Scene	5	1	NA
122.602179	4.00107326199999	8	15	study	BC	Scene	1	1	NA
132.604368	4.00274826200001	8	16	study	BC	Scene	3	0	NA
150.778818	4.01863126200001	8	1	test	AC	Scene	8	1	2465.06073777
156.79868	4.017730262	8	2	test	AC	Scene	6	1	2696.78273777
168.817809	4.01992626199999	8	3	test	AC	Scene	1	1	1414.89473777
