block	trial	phase	pairtype	category	pairnum	fix_x_pos	fix_y_pos	fix_start_time	fix_end_time	fix_dwell_time	ia_side	ia_item_category	ia_item_type
1	1	study	AB	Face	2	831.5	387.8	4315	4503	188	Right	Face	Linking
1	1	study	AB	Face	2	383.5	393.7	4569	4923	354	Left	Object	Unique
1	1	study	AB	Face	2	813.1	401.4	4977	5150	173	Right	Face	Linking
1	1	study	AB	Face	2	758.1	411.8	5179	5511	332	Right	Face	Linking
1	1	study	AB	Face	2	318.3	424.1	5576	5818	242	Left	Object	Unique
1	1	study	AB	Face	2	786.3	397.2	5878	6187	309	Right	Face	Linking
1	1	study	AB	Face	2	287.3	528.7	6254	6775	521	Left	Object	Unique
1	1	study	AB	Face	2	319.7	467.2	6797	7030	233	Left	Object	Unique
1	2	study	AB	Face	1	814.6	402	8015	8214	199	Right	Face	Linking
1	2	study	AB	Face	1	752.9	389.9	8244	8438	194	Right	Face	Linking
1	2	study	AB	Face	1	259.8	400.9	8501	9049	548	Left	Object	Unique
1	2	study	AB	Face	1	801	423.3	9106	9317	211	Right	Face	Linking
1	2	study	AB	Face	1	753.7	378	9347	9674	327	Right	Face	Linking
1	2	study	AB	Face	1	307	450.8	9739	10027	288	Left	Object	Unique
1	3	study	AB	Face	4	278.2	396.8	2017	2523	506	Left	Face	Linking
1	3	study	AB	Face	4	750.5	416.2	2577	3001	424	Right	Object	Unique
1	3	study	AB	Face	4	257.7	418.8	3066	3478	412	Left	Face	Linking
1	3	study	AB	Face	4	307.4	389.5	3507	3850	343	Left	Face	Linking
1	3	study	AB	Face	4	281.2	378.2	4119	4550	431	Left	Face	Linking
1	3	study	AB	Face	4	817.8	442	4614	4711	97	Right	Object	Unique
1	4	study	AB	Face	8	290.2	389.9	2026	2378	352	Left	Face	Linking
1	4	study	AB	Face	8	736.1	387.5	2430	2648	218	Right	Object	Unique
1	4	study	AB	Face	8	270.6	408.9	2714	2849	135	Left	Face	Linking
1	4	study	AB	Face	8	745.7	379.5	2910	3171	261	Right	Object	Unique
1	4	study	AB	Face	8	778	320.5	3201	3393	192	Right	Object	Unique
1	4	study	AB	Face	8	307.3	446.8	3457	3558	101	Left	Face	Linking
1	4	study	AB	Face	8	251.1	363.8	3765	4127	362	Left	Face	Linking
1	5	study	AB	Face	5	329	371.4	2009	2287	278	Left	Object	Unique
1	5	study	AB	Face	5	284.7	328.5	2319	2621	302	Left	Object	Unique
1	5	study	AB	Face	5	804.6	376.5	2686	2863	177	Right	Face	Linking
1	5	study	AB	Face	5	760.5	381.1	2889	3198	309	Right	Face	Linking
1	5	study	AB	Face	5	258	511.5	3263	3544	281	Left	Object	Unique
1	5	study	AB	Face	5	254.1	487.2	4512	4685	173	Left	Object	Unique
1	6	study	AB	Face	3	231.8	401.7	3974	4201	227	Left	Face	Linking
1	6	study	AB	Face	3	757.9	383.2	4248	4621	373	Right	Object	Unique
