"Participant"	"ExperimentPhase"	"Category"	"TestType"	"PairType"	"Accuracy"	"Hemisphere"	"Area"	"ROIGroup"	"ROISize"	"Beta"
"sub-1020"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"pmERC"	"MTL"	69	8.12819957971015
"sub-1020"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"Ant Hipp Head"	"HC"	82	0.871737585365854
"sub-1020"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"FFA"	"LocCat"	267	37.5484759700375
"sub-1020"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"FFA"	"LocCat"	54	34.7726777777778
"sub-1020"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"Ant Hipp Head"	"HC"	64	4.874213140625
"sub-1020"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"CA1"	"HC"	96	-1.45554755208333
"sub-1020"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"Sub"	"HC"	97	0.104549948453608
"sub-1020"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"CA23DG"	"HC"	172	3.06951069186047
"sub-1020"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"Hipp Tail"	"HC"	95	5.5979082
"sub-1020"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"PHC"	"MTL"	384	14.4736108125
"sub-1020"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"alERC"	"MTL"	94	3.72027145744681
"sub-1020"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"PRC"	"MTL"	447	2.43760160626398
"sub-1020"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"pmERC"	"MTL"	68	9.96569342647059
"sub-1020"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"CA1"	"HC"	86	-1.98072038372093
"sub-1020"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"Hipp Tail"	"HC"	109	1.03630876146789
"sub-1020"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"Sub"	"HC"	121	-3.84984985950413
"sub-1020"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"CA23DG"	"HC"	154	5.00325211688312
"sub-1020"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"PRC"	"MTL"	508	2.70912283267717
"sub-1020"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"alERC"	"MTL"	140	0.962496528571429
"sub-1020"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"PHC"	"MTL"	403	9.55391522332506
"sub-1020"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"pmERC"	"MTL"	69	5.98469473913043
"sub-1020"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"Ant Hipp Head"	"HC"	82	1.44499507317073
"sub-1020"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"FFA"	"LocCat"	267	40.4675734868914
"sub-1020"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"FFA"	"LocCat"	54	33.1473644074074
"sub-1020"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"Ant Hipp Head"	"HC"	64	-1.8864163125
"sub-1020"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"CA1"	"HC"	96	-7.35040680208333
"sub-1020"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"Sub"	"HC"	97	-2.62303197938144
"sub-1020"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"CA23DG"	"HC"	172	4.20079647093023
"sub-1020"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"Hipp Tail"	"HC"	95	8.11505755789474
"sub-1020"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"PHC"	"MTL"	384	6.80271795572917
"sub-1020"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"alERC"	"MTL"	94	5.9044
"sub-1020"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"PRC"	"MTL"	447	3.0947384966443
"sub-1020"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"pmERC"	"MTL"	68	7.46241964705882
"sub-1020"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"CA1"	"HC"	86	-2.88815844186046
"sub-1020"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"Hipp Tail"	"HC"	109	1.35066770642202
"sub-1020"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"Sub"	"HC"	121	-3.25092880991736
"sub-1020"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"CA23DG"	"HC"	154	9.98690571428572
"sub-1020"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"PRC"	"MTL"	508	-0.189257141732284
"sub-1020"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"alERC"	"MTL"	140	-0.77090635
"sub-1020"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"PHC"	"MTL"	403	3.38772177915633
"sub-1020"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"pmERC"	"MTL"	69	5.40901552173913
"sub-1020"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"Ant Hipp Head"	"HC"	82	2.55287553658537
"sub-1020"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"FFA"	"LocCat"	267	37.656408411985
"sub-1020"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"FFA"	"LocCat"	54	36.0943101111111
"sub-1020"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"Ant Hipp Head"	"HC"	64	6.475279546875
"sub-1020"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"CA1"	"HC"	96	-7.01985220833333
"sub-1020"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"Sub"	"HC"	97	1.0305418556701
"sub-1020"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"CA23DG"	"HC"	172	0.377056906976744
"sub-1020"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"Hipp Tail"	"HC"	95	4.68112452631579
"sub-1020"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"PHC"	"MTL"	384	18.6569214479167
"sub-1020"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"alERC"	"MTL"	94	3.48524920212766
"sub-1020"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"PRC"	"MTL"	447	4.33838817002237
"sub-1020"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"pmERC"	"MTL"	68	13.9281790294118
"sub-1020"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"CA1"	"HC"	86	-1.82695360465116
"sub-1020"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"Hipp Tail"	"HC"	109	3.94753595412844
"sub-1020"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"Sub"	"HC"	121	-1.41286111570248
"sub-1020"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"CA23DG"	"HC"	154	1.50747678571429
"sub-1020"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"PRC"	"MTL"	508	7.07275445866142
"sub-1020"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"alERC"	"MTL"	140	4.32463578571429
"sub-1020"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"PHC"	"MTL"	403	15.5891644466501
"sub-1020"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"pmERC"	"MTL"	69	4.12345231884058
"sub-1020"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"Ant Hipp Head"	"HC"	82	-5.79699163414634
"sub-1020"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"FFA"	"LocCat"	267	18.0382858651685
"sub-1020"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"FFA"	"LocCat"	54	13.5652008333333
"sub-1020"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"Ant Hipp Head"	"HC"	64	-0.12099096875
"sub-1020"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"CA1"	"HC"	96	-4.12246357291667
"sub-1020"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"Sub"	"HC"	97	-4.31394780412371
"sub-1020"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"CA23DG"	"HC"	172	3.16370643604651
"sub-1020"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"Hipp Tail"	"HC"	95	5.88847064210526
"sub-1020"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"PHC"	"MTL"	384	15.5742779088542
"sub-1020"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"alERC"	"MTL"	94	2.20856176595745
"sub-1020"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"PRC"	"MTL"	447	3.82071528411633
"sub-1020"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"pmERC"	"MTL"	68	9.18736786764706
"sub-1020"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"CA1"	"HC"	86	-0.838582476744186
"sub-1020"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"Hipp Tail"	"HC"	109	0.783099697247706
"sub-1020"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"Sub"	"HC"	121	-1.12684229752066
"sub-1020"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"CA23DG"	"HC"	154	6.68907987662338
"sub-1020"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"PRC"	"MTL"	508	3.59143019094488
"sub-1020"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"alERC"	"MTL"	140	-0.0336956857142857
"sub-1020"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"PHC"	"MTL"	403	10.2691844317618
"sub-1020"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"pmERC"	"MTL"	69	2.6337292173913
"sub-1020"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"Ant Hipp Head"	"HC"	82	-4.33115013414634
"sub-1020"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"FFA"	"LocCat"	267	24.4543079625468
"sub-1020"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"FFA"	"LocCat"	54	19.0377615185185
"sub-1020"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"Ant Hipp Head"	"HC"	64	4.445053171875
"sub-1020"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"CA1"	"HC"	96	6.82325589583333
"sub-1020"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"Sub"	"HC"	97	3.19007205154639
"sub-1020"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"CA23DG"	"HC"	172	-3.5401244127907
"sub-1020"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"Hipp Tail"	"HC"	95	9.42152350526316
"sub-1020"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"PHC"	"MTL"	384	48.2952168177083
"sub-1020"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"alERC"	"MTL"	94	19.1482664255319
"sub-1020"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"PRC"	"MTL"	447	10.2153725324385
"sub-1020"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"pmERC"	"MTL"	68	26.7049698823529
"sub-1020"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"CA1"	"HC"	86	-8.22445701162791
"sub-1020"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"Hipp Tail"	"HC"	109	-2.68779650458716
"sub-1020"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"Sub"	"HC"	121	0.83723505785124
"sub-1020"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"CA23DG"	"HC"	154	2.44693181818182
"sub-1020"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"PRC"	"MTL"	508	8.50162299409449
"sub-1020"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"alERC"	"MTL"	140	10.7944568214286
"sub-1020"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"PHC"	"MTL"	403	39.1743590297767
"sub-1020"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"pmERC"	"MTL"	69	18.9200383043478
"sub-1020"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"Ant Hipp Head"	"HC"	82	-6.30209079268293
"sub-1020"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"FFA"	"LocCat"	267	-2.70010645318352
"sub-1020"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"FFA"	"LocCat"	54	-6.85124692592593
"sub-1020"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"Ant Hipp Head"	"HC"	64	12.100118796875
"sub-1020"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"CA1"	"HC"	96	-0.753068416666667
"sub-1020"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"Sub"	"HC"	97	2.20013506185567
"sub-1020"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"CA23DG"	"HC"	172	9.43082123255814
"sub-1020"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"Hipp Tail"	"HC"	95	3.41572844210526
"sub-1020"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"PHC"	"MTL"	384	37.619195375
"sub-1020"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"alERC"	"MTL"	94	13.4937227340426
"sub-1020"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"PRC"	"MTL"	447	6.2720315704698
"sub-1020"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"pmERC"	"MTL"	68	26.3941104264706
"sub-1020"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"CA1"	"HC"	86	-3.13895841860465
"sub-1020"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"Hipp Tail"	"HC"	109	-2.92733608256881
"sub-1020"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"Sub"	"HC"	121	-6.3349240661157
"sub-1020"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"CA23DG"	"HC"	154	4.87763112337662
"sub-1020"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"PRC"	"MTL"	508	4.40052240354331
"sub-1020"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"alERC"	"MTL"	140	1.63046208571429
"sub-1020"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"PHC"	"MTL"	403	34.7676773002481
"sub-1020"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"pmERC"	"MTL"	69	-0.456731695652174
"sub-1020"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"Ant Hipp Head"	"HC"	82	-2.11415773170732
"sub-1020"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"FFA"	"LocCat"	267	4.15320012734082
"sub-1020"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"FFA"	"LocCat"	54	-1.2506392962963
"sub-1020"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"Ant Hipp Head"	"HC"	64	8.6304521875
"sub-1020"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"CA1"	"HC"	96	7.23636704166667
"sub-1020"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"Sub"	"HC"	97	7.82390535051546
"sub-1020"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"CA23DG"	"HC"	172	-1.02409052906977
"sub-1020"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"Hipp Tail"	"HC"	95	-11.2893078105263
"sub-1020"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"PHC"	"MTL"	384	28.0657712083333
"sub-1020"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"alERC"	"MTL"	94	6.50423167021277
"sub-1020"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"PRC"	"MTL"	447	5.76150012751678
"sub-1020"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"pmERC"	"MTL"	68	11.8845013970588
"sub-1020"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"CA1"	"HC"	86	-4.45485875581395
"sub-1020"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"Hipp Tail"	"HC"	109	-7.61494523853211
"sub-1020"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"Sub"	"HC"	121	6.81606974380165
"sub-1020"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"CA23DG"	"HC"	154	-11.9435798441558
"sub-1020"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"PRC"	"MTL"	508	0.754502687007874
"sub-1020"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"alERC"	"MTL"	140	11.0302163428571
"sub-1020"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"PHC"	"MTL"	403	24.8849734094293
"sub-1020"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"pmERC"	"MTL"	69	14.5185388115942
"sub-1020"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"Ant Hipp Head"	"HC"	82	-6.53654557317073
"sub-1020"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"FFA"	"LocCat"	267	31.2715626516854
"sub-1020"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"FFA"	"LocCat"	54	14.6823076481481
"sub-1020"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"Ant Hipp Head"	"HC"	64	14.548155375
"sub-1020"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"CA1"	"HC"	96	3.95396896875
"sub-1020"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"Sub"	"HC"	97	1.06487393814433
"sub-1020"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"CA23DG"	"HC"	172	8.43424062790698
"sub-1020"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"Hipp Tail"	"HC"	95	-0.956783768421053
"sub-1020"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"PHC"	"MTL"	384	31.7988225833333
"sub-1020"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"alERC"	"MTL"	94	12.3288973829787
