onset	duration	block	trial	phase	trialtype	category	pairnum	accuracy	test_RT
12.371564	4.00483572999995	1	1	study	AB	Face	6	0	NA
18.377689	4.00100573000011	1	2	study	AB	Face	2	0	NA
28.380146	4.00237872999995	1	3	study	AB	Face	1	1	NA
34.383778	4.00103672999998	1	4	study	AB	Face	4	0	NA
44.388899	3.99979373000001	1	5	study	AB	Face	3	0	NA
50.390295	4.00068572999995	1	6	study	AB	Face	8	1	NA
60.392211	4.00260072999995	1	7	study	AB	Face	5	0	NA
66.396036	4.00111772999991	1	8	study	AB	Face	7	1	NA
72.398759	4.00068273000007	1	9	study	BC	Face	5	0	NA
82.400972	4.00230272999995	1	10	study	BC	Face	6	0	NA
88.40484	4.00077173000001	1	11	study	BC	Face	8	1	NA
100.40688	4.00331072999991	1	12	study	BC	Face	1	1	NA
106.411445	4.00108873000002	1	13	study	BC	Face	4	0	NA
112.413741	4.00106973000003	1	14	study	BC	Face	7	1	NA
120.41638	4.00151773000008	1	15	study	BC	Face	3	0	NA
128.419485	4.00149673000011	1	16	study	BC	Face	2	0	NA
144.593175	4.01735873000004	1	1	test	AC	Face	4	0	1457.60327414
150.611675	4.01781173000002	1	2	test	AC	Face	8	1	1907.44627414
160.631001	4.01902173000009	1	3	test	AC	Face	1	1	1378.98827414
168.651334	4.01842973	1	4	test	AC	Face	5	0	1826.18527414
174.671187	4.01754973	1	5	test	AC	Face	7	1	2034.14327414
182.690232	4.01825373000008	1	6	test	AC	Face	2	0	1667.96927414
188.710132	4.01732973000008	1	7	test	AC	Face	6	0	2132.62627414
200.729084	4.01969673	1	8	test	AC	Face	3	0	1382.76527414
208.750186	4.01831572999992	1	9	test	BC	Face	6	0	1048.06827414
220.770377	4.0194017299999	1	10	test	AB	Face	5	1	1341.64727414
228.791281	4.01824772999992	1	11	test	BC	Face	7	1	1817.21627414
236.810609	4.01866773000005	1	12	test	BC	Face	1	1	1685.87627414
242.830597	4.01764573000005	1	13	test	BC	Face	3	0	1189.60027414
250.849582	4.01844173000002	1	14	test	AB	Face	6	0	1860.77027414
262.869186	4.02009272999992	1	15	test	BC	Face	8	1	1898.16927414
268.890604	4.01767273000005	1	16	test	AB	Face	1	1	1601.81727414
276.909782	4.01824272999994	1	17	test	AB	Face	2	1	1851.05327414
282.929926	4.01708773000003	1	18	test	AB	Face	3	1	1695.46027414
294.948676	4.01960172999999	1	19	test	AB	Face	7	1	1288.58627414
300.96965	4.01762573000009	1	20	test	AB	Face	4	1	1335.04127414
308.988728	4.01829573000001	1	21	test	AB	Face	8	1	1554.22827414
319.008574	4.01896072999993	1	22	test	BC	Face	2	1	1784.31727414
331.029178	4.0196377299999	1	23	test	BC	Face	4	1	1725.44627414
337.050375	4.01739672999992	1	24	test	BC	Face	5	1	1384.20427414
18.386967	4.00789177299998	2	1	study	AB	Scene	7	0	NA
30.396723	4.00272577299998	2	2	study	AB	Scene	1	0	NA
36.401063	4.00071077299999	2	3	study	AB	Scene	4	1	NA
44.40339	4.00146677299998	2	4	study	AB	Scene	8	1	NA
54.406533	4.00215477299998	2	5	study	AB	Scene	5	1	NA
60.410189	4.00079677299999	2	6	study	AB	Scene	6	0	NA
68.412555	4.00151377299998	2	7	study	AB	Scene	3	1	NA
80.415924	4.00276977299998	2	8	study	AB	Scene	2	1	NA
86.420308	4.00068177299997	2	9	study	BC	Scene	3	1	NA
96.42246	4.00239477299999	2	10	study	BC	Scene	5	1	NA
102.42592	4.00123277299998	2	11	study	BC	Scene	6	0	NA
110.428128	4.00210877300001	2	12	study	BC	Scene	4	1	NA
116.431378	4.00114877299999	2	13	study	BC	Scene	1	0	NA
124.434111	4.00149777299998	2	14	study	BC	Scene	8	1	NA
130.436687	4.00125277299999	2	15	study	BC	Scene	7	0	NA
138.439499	4.001487773	2	16	study	BC	Scene	2	1	NA
154.595988	4.017911773	2	1	test	AC	Scene	8	1	1928.16922736
166.61497	4.02022877300001	2	2	test	AC	Scene	5	1	1282.31222736
174.636327	4.018612773	2	3	test	AC	Scene	7	0	2439.14322736
180.656219	4.01770077299996	2	4	test	AC	Scene	1	0	1803.12722736
186.675161	4.01773877300002	2	5	test	AC	Scene	4	1	2357.98022736
194.694521	4.01813077299998	2	6	test	AC	Scene	6	0	1110.47022736
200.714007	4.01764477299998	2	7	test	AC	Scene	2	1	1767.96522736
206.733304	4.01730477299998	2	8	test	AC	Scene	3	1	1361.06922736
216.752112	4.01900877299998	2	9	test	BC	Scene	8	1	1201.60422736
222.773095	4.01703177299997	2	10	test	AB	Scene	5	1	1386.24922736
230.791715	4.018142773	2	11	test	BC	Scene	6	1	1438.77122736
236.81118	4.01767977299998	2	12	test	BC	Scene	1	0	1325.59422736
244.830059	4.01852377299996	2	13	test	AB	Scene	2	1	1534.27522736
254.849799	4.01931277300001	2	14	test	AB	Scene	8	1	923.19822736
264.87065	4.019001773	2	15	test	BC	Scene	3	1	1231.78122736
270.891247	4.01736177299998	2	16	test	AB	Scene	7	0	1317.03022736
282.909799	4.02009977299999	2	17	test	BC	Scene	2	1	1403.50122736
288.931533	4.01736777299998	2	18	test	AB	Scene	3	1	784.45022736
298.950347	4.01905677299999	2	19	test	AB	Scene	1	0	1200.44622736
304.970965	4.01743677299999	2	20	test	BC	Scene	4	1	1421.54722736
316.989991	4.01970077299996	2	21	test	AB	Scene	6	0	1709.89622736
323.011246	4.01740477299999	2	22	test	BC	Scene	5	1	1081.44222736
331.03024	4.01816177300003	2	23	test	BC	Scene	7	1	1003.61822736
337.049784	4.01761677299999	2	24	test	AB	Scene	4	1	1019.76622736
12.497086	4.00049111400002	3	1	study	AB	Face	4	0	NA
18.499169	4.000727114	3	2	study	AB	Face	5	0	NA
30.501351	4.00317911399999	3	3	study	AB	Face	2	0	NA
36.505602	4.001216114	3	4	study	AB	Face	6	0	NA
44.507873	4.00203311400001	3	5	study	AB	Face	1	0	NA
52.511587	4.00140011399999	3	6	study	AB	Face	3	0	NA
60.514674	4.00136711399999	3	7	study	AB	Face	7	0	NA
66.517912	4.00045111400001	3	8	study	AB	Face	8	0	NA
76.519512	4.00268911399999	3	9	study	BC	Face	4	0	NA
82.523721	4.00080211400001	3	10	study	BC	Face	7	0	NA
88.525674	4.001182114	3	11	study	BC	Face	5	0	NA
94.528491	4.00066511400002	3	12	study	BC	Face	3	0	NA
104.530919	4.00207411400002	3	13	study	BC	Face	2	0	NA
110.53453	4.00077011400001	3	14	study	BC	Face	1	0	NA
122.53634	4.00356311400002	3	15	study	BC	Face	6	0	NA
128.541479	4.00075711400002	3	16	study	BC	Face	8	0	NA
152.714197	4.020668114	3	1	test	AC	Face	8	0	2627.06588598
158.736485	4.01737711400003	3	2	test	AC	Face	5	0	2380.05488598
166.755011	4.01860611400002	3	3	test	AC	Face	2	0	1685.72488598
176.775334	4.01878211399997	3	4	test	AC	Face	4	0	1401.11188598
184.795649	4.01821611399998	3	5	test	AC	Face	1	0	1061.53488598
194.81513	4.01928011400002	3	6	test	AC	Face	3	0	1902.86688598
200.835873	4.017502114	3	7	test	AC	Face	7	0	1083.82888598
212.85501	4.01964011400001	3	8	test	AC	Face	6	0	1129.90388598
218.876377	4.01728111399998	3	9	test	AB	Face	8	0	1130.25888598
228.894735	4.01941911399999	3	10	test	AB	Face	5	0	863.225885975
234.915297	4.01783311400001	3	11	test	AB	Face	4	1	802.192885975
242.934504	4.01840111400004	3	12	test	BC	Face	4	0	1500.88788598
248.954578	4.01732111400002	3	13	test	AB	Face	3	0	1318.58288598
258.973167	4.01925011400002	3	14	test	BC	Face	8	1	836.483885975
270.993624	4.020070114	3	15	test	AB	Face	2	0	1436.47888598
277.015018	4.01763711400004	3	16	test	BC	Face	7	0	883.740885975
285.034275	4.01813211399998	3	17	test	AB	Face	1	1	828.163885975
291.053777	4.017625114	3	18	test	BC	Face	1	0	1420.59888598
299.072888	4.01826911400002	3	19	test	BC	Face	5	1	1476.05488598
305.092364	4.01775011399999	3	20	test	BC	Face	6	0	842.989885975
313.111156	4.01870811399998	3	21	test	BC	Face	2	1	1467.23988598
319.131289	4.01757211400004	3	22	test	AB	Face	6	1	2422.89788598
331.150168	4.019989114	3	23	test	BC	Face	3	0	834.336885975
337.171647	4.017472114	3	24	test	AB	Face	7	0	1445.43988598
16.522465	3.99421340200001	4	1	study	AB	Scene	3	0	NA
22.518434	4.00053340199999	4	2	study	AB	Scene	7	0	NA
30.520171	4.001880402	4	3	study	AB	Scene	6	0	NA
38.523361	4.001755402	4	4	study	AB	Scene	5	1	NA
44.526399	4.001062402	4	5	study	AB	Scene	2	0	NA
54.528702	4.00260140200001	4	6	study	AB	Scene	1	1	NA
68.532403	4.00427940199999	4	7	study	AB	Scene	8	1	NA
74.538137	4.00083440200001	4	8	study	AB	Scene	4	1	NA
80.540538	4.00075940200001	4	9	study	BC	Scene	2	0	NA
88.542569	4.00181540200001	4	10	study	BC	Scene	6	0	NA
94.545987	4.00069040200002	4	11	study	BC	Scene	4	1	NA
100.54759	4.001420402	4	12	study	BC	Scene	8	1	NA
108.55046	4.00159140199999	4	13	study	BC	Scene	7	0	NA
116.553637	4.00149440200001	4	14	study	BC	Scene	1	1	NA
122.556272	4.00119140200001	4	15	study	BC	Scene	3	0	NA
134.558971	4.00311940200001	4	16	study	BC	Scene	5	1	NA
154.734204	4.01897240200001	4	1	test	AC	Scene	1	1	1015.10259833
160.754913	4.01722240199998	4	2	test	AC	Scene	8	1	1279.80559833
168.773347	4.01853840199998	4	3	test	AC	Scene	2	0	1516.15359833
174.793089	4.01779840199996	4	4	test	AC	Scene	6	0	1930.95859833
184.812052	4.019375402	4	5	test	AC	Scene	3	0	1414.86859833
190.832624	4.01776040199999	4	6	test	AC	Scene	4	1	1509.81159833
198.852046	4.018087402	4	7	test	AC	Scene	7	0	1559.75259833
204.871891	4.01725040199998	4	8	test	AC	Scene	5	1	1829.95059833
210.890365	4.01772840199998	4	9	test	BC	Scene	1	1	1365.75059833
218.909271	4.01857140199997	4	10	test	BC	Scene	3	1	1433.77859833
230.929295	4.01984240199995	4	11	test	AB	Scene	8	1	1291.57259833
236.950587	4.017547402	4	12	test	AB	Scene	3	0	1335.16659833
244.969394	4.01849240199997	4	13	test	BC	Scene	8	1	1008.87259833
250.989302	4.01754340200001	4	14	test	AB	Scene	4	1	1153.71759833
259.008219	4.01841240199996	4	15	test	AB	Scene	6	1	1104.33159833
265.028154	4.01743640200002	4	16	test	AB	Scene	1	1	837.964598326
277.047298	4.01958740199998	4	17	test	BC	Scene	2	1	1014.35959833
289.068178	4.019998402	4	18	test	BC	Scene	7	1	1148.04759833
295.089543	4.01759140199999	4	19	test	BC	Scene	6	1	1180.20859833
305.10874	4.01893940199999	4	20	test	AB	Scene	2	1	920.903598326
313.128998	4.01842640199995	4	21	test	AB	Scene	5	1	1151.04859833
325.149073	4.01964740200003	4	22	test	BC	Scene	5	1	1021.23359833
331.170285	4.01739640199998	4	23	test	BC	Scene	4	1	1270.00859833
337.18923	4.01744840200001	4	24	test	AB	Scene	7	1	1203.20659833
18.519864	3.99716847399999	5	1	study	AB	Face	2	1	NA
24.518495	4.00085247400001	5	2	study	AB	Face	5	1	NA
34.520554	4.00262547400001	5	3	study	AB	Face	4	1	NA
42.524394	4.00186947400001	5	4	study	AB	Face	1	1	NA
48.527433	4.00111747399999	5	5	study	AB	Face	3	1	NA
54.530073	4.00078847400001	5	6	study	AB	Face	6	1	NA
64.531834	4.002883474	5	7	study	AB	Face	7	0	NA
72.536197	4.00160947399998	5	8	study	AB	Face	8	1	NA
84.539331	4.003098474	5	9	study	BC	Face	1	1	NA
90.544048	4.000670474	5	10	study	BC	Face	8	1	NA
102.546222	4.00312247399999	5	11	study	BC	Face	6	1	NA
108.550604	4.00103147399997	5	12	study	BC	Face	3	1	NA
114.553001	4.000969474	5	13	study	BC	Face	4	1	NA
126.555222	4.00337247399999	5	14	study	BC	Face	2	1	NA
132.559862	4.00102547399999	5	15	study	BC	Face	5	1	NA
138.562091	4.001087474	5	16	study	BC	Face	7	0	NA
156.735529	4.017984474	5	1	test	AC	Face	4	1	1432.80652555
162.755132	4.01737947399996	5	2	test	AC	Face	6	1	1154.65452555
168.773713	4.01776147400003	5	3	test	AC	Face	1	1	1111.25652555
176.792656	4.01856447400001	5	4	test	AC	Face	3	1	857.318525554
188.812589	4.01992347400001	5	5	test	AC	Face	2	1	984.160525554
194.833646	4.01786447399997	5	6	test	AC	Face	5	1	1049.15952555
204.85282	4.01919947399999	5	7	test	AC	Face	7	0	837.225525554
216.873236	4.02008847399999	5	8	test	AC	Face	8	1	979.499525554
222.894511	4.01779247399999	5	9	test	BC	Face	6	1	1063.98652555
228.913398	4.01789847400002	5	10	test	AB	Face	8	1	1322.55152555
236.932676	4.01838047400001	5	11	test	BC	Face	4	1	896.464525554
244.952171	4.01863447400002	5	12	test	BC	Face	1	1	1172.34152555
250.972067	4.01770647400001	5	13	test	BC	Face	5	1	2901.41252555
260.990859	4.01944647400005	5	14	test	AB	Face	3	1	1110.09952555
267.01175	4.01751347400004	5	15	test	AB	Face	7	0	1457.38552555
275.030555	4.01846047400002	5	16	test	BC	Face	3	1	2084.52052555
281.050414	4.01760047399998	5	17	test	AB	Face	5	1	1320.37652555
287.069751	4.01722447399999	5	18	test	AB	Face	4	1	1557.73352555
295.088248	4.01847147400002	5	19	test	BC	Face	2	1	1350.65452555
303.108327	4.01814347399998	5	20	test	BC	Face	8	1	739.100525554
313.127965	4.01905147399992	5	21	test	AB	Face	2	1	1296.80252555
319.148436	4.01753847400006	5	22	test	AB	Face	6	1	2005.63352555
