block	trial	phase	pairtype	category	pairnum	fix_x_pos	fix_y_pos	fix_start_time	fix_end_time	fix_dwell_time	ia_side	ia_item_category	ia_item_type
1	1	study	AB	Face	2	762.8	357.1	4253	4509	256	Right	Face	Linking
1	1	study	AB	Face	2	301.2	361.6	4551	4930	379	Left	Object	Unique
1	1	study	AB	Face	2	397.4	417.3	6026	6066	40	Left	Object	Unique
1	2	study	AB	Face	1	307.2	356.4	8092	8113	21	Left	Object	Unique
1	2	study	AB	Face	1	301.8	356.6	8135	8155	20	Left	Object	Unique
1	2	study	AB	Face	1	305.1	364.2	8200	8237	37	Left	Object	Unique
1	2	study	AB	Face	1	824.6	414.4	8368	8813	445	Right	Face	Linking
1	2	study	AB	Face	1	809.9	403.3	8831	8997	166	Right	Face	Linking
1	2	study	AB	Face	1	281.1	374.2	9073	9303	230	Left	Object	Unique
1	2	study	AB	Face	1	327.6	338.5	9471	9842	371	Left	Object	Unique
1	2	study	AB	Face	1	314.5	338.8	9875	10236	361	Left	Object	Unique
1	2	study	AB	Face	1	815	395.1	10282	10667	385	Right	Face	Linking
1	3	study	AB	Face	4	281	364.7	1942	1971	29	Left	Face	Linking
1	3	study	AB	Face	4	283.5	365.4	2013	2057	44	Left	Face	Linking
1	3	study	AB	Face	4	290.2	372	2085	2355	270	Left	Face	Linking
1	3	study	AB	Face	4	290.3	377.3	2377	2399	22	Left	Face	Linking
1	3	study	AB	Face	4	817.1	390.8	2440	2749	309	Right	Object	Unique
1	3	study	AB	Face	4	299.5	382.9	2801	3237	436	Left	Face	Linking
1	3	study	AB	Face	4	284.3	383.1	3267	3573	306	Left	Face	Linking
1	3	study	AB	Face	4	304.1	384	3597	4465	868	Left	Face	Linking
1	4	study	AB	Face	8	288.1	353.1	1950	2217	267	Left	Face	Linking
1	4	study	AB	Face	8	253.8	365.7	2236	2481	245	Left	Face	Linking
1	4	study	AB	Face	8	796.1	386	2519	2549	30	Right	Object	Unique
1	4	study	AB	Face	8	804.9	390.9	2661	2707	46	Right	Object	Unique
1	4	study	AB	Face	8	805.9	392.8	2749	2807	58	Right	Object	Unique
1	4	study	AB	Face	8	803.1	392.1	2828	2862	34	Right	Object	Unique
1	4	study	AB	Face	8	271.3	360.8	2903	3148	245	Left	Face	Linking
1	4	study	AB	Face	8	813.7	379.9	3186	3313	127	Right	Object	Unique
1	4	study	AB	Face	8	816.6	387	3381	3426	45	Right	Object	Unique
1	4	study	AB	Face	8	815.8	394.5	3471	3526	55	Right	Object	Unique
1	4	study	AB	Face	8	724.5	401.3	3693	3866	173	Right	Object	Unique
1	4	study	AB	Face	8	288.6	349.7	3916	4251	335	Left	Face	Linking
1	5	study	AB	Face	5	297.7	347.7	1883	1931	48	Left	Object	Unique
1	5	study	AB	Face	5	289.2	351.5	1953	1978	25	Left	Object	Unique
1	5	study	AB	Face	5	826.6	402.3	2114	2524	410	Right	Face	Linking
1	5	study	AB	Face	5	806.9	391	2536	2804	268	Right	Face	Linking
1	5	study	AB	Face	5	265.9	315.5	2866	2952	86	Left	Object	Unique
1	5	study	AB	Face	5	262	317.8	2974	3018	44	Left	Object	Unique
1	5	study	AB	Face	5	263.5	320.4	3045	3092	47	Left	Object	Unique
1	5	study	AB	Face	5	256.7	328.3	3160	3220	60	Left	Object	Unique
1	5	study	AB	Face	5	284.7	299.4	3426	3597	171	Left	Object	Unique
1	5	study	AB	Face	5	275.4	260	3620	3812	192	Left	Object	Unique
1	6	study	AB	Face	3	316.8	318.8	3885	4109	224	Left	Face	Linking
1	6	study	AB	Face	3	799.5	387.5	4163	4524	361	Right	Object	Unique
1	6	study	AB	Face	3	807.4	423.4	4538	4834	296	Right	Object	Unique
1	6	study	AB	Face	3	788.7	275.2	4862	5197	335	Right	Object	Unique
1	6	study	AB	Face	3	816.3	451.9	5230	5898	668	Right	Object	Unique
1	6	study	AB	Face	3	268	380.1	5953	6636	683	Left	Face	Linking
1	7	study	AB	Face	6	284.2	373.3	3904	4327	423	Left	Object	Unique
1	7	study	AB	Face	6	262.8	280.9	4356	4535	179	Left	Object	Unique
1	7	study	AB	Face	6	813.9	362.8	4580	4826	246	Right	Face	Linking
1	7	study	AB	Face	6	802.9	385.4	4838	5257	419	Right	Face	Linking
1	7	study	AB	Face	6	262.8	328.1	5309	5675	366	Left	Object	Unique
1	7	study	AB	Face	6	831	370.2	5721	6059	338	Right	Face	Linking
1	7	study	AB	Face	6	752.1	422.8	6088	6274	186	Right	Face	Linking
1	8	study	AB	Face	7	275.2	360.6	1808	2024	216	Left	Face	Linking
1	8	study	AB	Face	7	790.9	387.4	2076	2440	364	Right	Object	Unique
1	8	study	AB	Face	7	805.4	365	2457	2698	241	Right	Object	Unique
1	8	study	AB	Face	7	308.2	371.9	2746	3009	263	Left	Face	Linking
1	8	study	AB	Face	7	281.4	374.6	3035	3265	230	Left	Face	Linking
1	8	study	AB	Face	7	811.7	386.9	3310	3522	212	Right	Object	Unique
1	8	study	AB	Face	7	772.4	378.2	3532	3899	367	Right	Object	Unique
1	8	study	AB	Face	7	313.5	382.4	3941	4139	198	Left	Face	Linking
1	8	study	AB	Face	7	274.6	394.1	4162	4413	251	Left	Face	Linking
1	8	study	AB	Face	7	775.8	385.5	4497	4615	118	Right	Object	Unique
1	9	study	BC	Face	8	815	376.8	6092	6291	199	Right	Face	Linking
1	9	study	BC	Face	8	274.9	350.8	6335	6913	578	Left	Object	Unique
1	9	study	BC	Face	8	809.3	408.5	6953	7362	409	Right	Face	Linking
1	9	study	BC	Face	8	809.3	394.5	7393	7823	430	Right	Face	Linking
