onset	duration	block	trial	phase	trialtype	category	pairnum	accuracy	test_RT
319.04547	4.01761727000005	1	22	test	BC	Scene	1	1	1456.83073217
331.06486	4.01952427000005	1	23	test	AB	Scene	1	0	1585.32273217
337.085828	4.01753026999999	1	24	test	AB	Scene	2	1	1316.99473217
14.414491	3.9979708191	2	1	study	AB	Face	2	0	NA
26.413624	4.0034648191	2	2	study	AB	Face	1	0	NA
32.418356	4.001029819	2	3	study	AB	Face	4	0	NA
38.420694	4.001017819	2	4	study	AB	Face	8	0	NA
44.423366	4.000632819	2	5	study	AB	Face	5	0	NA
52.425486	4.001606819	2	6	study	AB	Face	3	1	NA
60.429017	4.001155819	2	7	study	AB	Face	6	0	NA
66.431399	4.001078819	2	8	study	AB	Face	7	1	NA
76.433869	4.002423819	2	9	study	BC	Face	8	0	NA
82.438079	4.00055281899999	2	10	study	BC	Face	7	1	NA
90.439918	4.001793819	2	11	study	BC	Face	5	0	NA
96.443103	4.000904819	2	12	study	BC	Face	2	0	NA
108.44557	4.00306381899999	2	13	study	BC	Face	4	0	NA
116.450065	4.001608819	2	14	study	BC	Face	3	1	NA
122.452952	4.001052819	2	15	study	BC	Face	1	0	NA
132.455811	4.00204381900001	2	16	study	BC	Face	6	0	NA
150.613341	4.01816781899999	2	1	test	AC	Face	6	0	2547.36718094
156.633042	4.01742881899999	2	2	test	AC	Face	5	0	1830.57618094
168.651843	4.01992881900002	2	3	test	AC	Face	3	1	1781.64618094
174.673293	4.01746581899998	2	4	test	AC	Face	4	0	1975.25718094
180.692424	4.01729581899999	2	5	test	AC	Face	7	1	2259.66518094
190.711446	4.01880981900002	2	6	test	AC	Face	2	0	1697.60818094
198.731794	4.018207819	2	7	test	AC	Face	8	0	2076.68318094
204.75148	4.01748681900001	2	8	test	AC	Face	1	0	1546.16718094
214.770449	4.01906181900002	2	9	test	AB	Face	6	1	2513.24618094
220.790684	4.01777981899999	2	10	test	BC	Face	3	1	1559.05718094
232.809731	4.020025819	2	11	test	BC	Face	2	0	1714.29418094
238.831342	4.01742181900004	2	12	test	BC	Face	7	1	2029.68018094
248.85007	4.01918481900002	2	13	test	BC	Face	8	0	1450.29318094
254.870714	4.01754281899999	2	14	test	AB	Face	2	1	2024.84518094
266.889471	4.02007681900001	2	15	test	BC	Face	6	0	1711.30118094
274.911018	4.01827581900003	2	16	test	BC	Face	5	0	2430.82618094
280.930589	4.01766281900002	2	17	test	AB	Face	8	1	1993.65118094
294.949652	4.020686819	2	18	test	AB	Face	5	0	2139.54618094
300.971592	4.01770381899999	2	19	test	BC	Face	4	1	1557.16418094
308.990768	4.01828081900004	2	20	test	BC	Face	1	0	2165.33718094
319.010431	4.01916181900003	2	21	test	AB	Face	3	1	1874.04718094
325.03083	4.01772681899997	2	22	test	AB	Face	7	1	1113.88918094
331.05001	4.01753681900003	2	23	test	AB	Face	4	0	1402.94618094
337.068991	4.01751181900001	2	24	test	AB	Face	1	1	1591.89818094
18.404321	4.008035658	3	1	study	AB	Scene	5	1	NA
24.413529	4.00111465799999	3	2	study	AB	Scene	1	1	NA
34.416183	4.00234165799998	3	3	study	AB	Scene	7	0	NA
42.419782	4.001800658	3	4	study	AB	Scene	8	1	NA
48.422612	4.00127965799998	3	5	study	AB	Scene	3	0	NA
54.42528	4.00090765799998	3	6	study	AB	Scene	4	0	NA
64.427207	4.00285465799999	3	7	study	AB	Scene	6	0	NA
72.431513	4.00162865799997	3	8	study	AB	Scene	2	0	NA
84.43464	4.003086658	3	9	study	BC	Scene	3	0	NA
90.438985	4.00107465799998	3	10	study	BC	Scene	1	1	NA
102.441212	4.00342965799998	3	11	study	BC	Scene	4	0	NA
108.445944	4.00103065799999	3	12	study	BC	Scene	8	1	NA
114.448463	4.00080265799999	3	13	study	BC	Scene	7	0	NA
126.450442	4.00345265799998	3	14	study	BC	Scene	2	0	NA
132.455196	4.00099465800001	3	15	study	BC	Scene	6	0	NA
138.457632	4.00088665799997	3	16	study	BC	Scene	5	1	NA
156.613603	4.01857965799997	3	1	test	AC	Scene	2	0	1992.1193418
162.633483	4.017658658	3	2	test	AC	Scene	1	1	1634.2943418
168.65223	4.01791265799999	3	3	test	AC	Scene	3	0	2080.9773418
176.671464	4.01843365799999	3	4	test	AC	Scene	7	0	1888.7963418
188.691542	4.01964265800003	3	5	test	AC	Scene	4	0	1933.9043418
194.712712	4.01743765799998	3	6	test	AC	Scene	5	1	2007.9733418
204.731613	4.01907465799997	3	7	test	AC	Scene	6	0	1747.1113418
216.752553	4.01939065799996	3	8	test	AC	Scene	8	1	2304.5503418
222.773308	4.017628658	3	9	test	AB	Scene	6	1	1828.7393418
228.792182	4.01775665799997	3	10	test	BC	Scene	7	1	1605.6043418
236.811219	4.01843265800001	3	11	test	BC	Scene	2	0	2489.1073418
244.831397	4.01802165800001	3	12	test	BC	Scene	4	0	2293.1413418
250.850861	4.017541658	3	13	test	BC	Scene	3	0	1922.5543418
260.870103	4.01879665799998	3	14	test	AB	Scene	5	1	2283.3373418
266.890236	4.01766065800004	3	15	test	BC	Scene	6	1	2116.0473418
274.909141	4.018511658	3	16	test	BC	Scene	5	1	1634.0243418
280.929301	4.01734565800003	3	17	test	BC	Scene	8	1	1972.7333418
286.947972	4.01763265799999	3	18	test	BC	Scene	1	1	2030.5523418
294.966854	4.01850165799999	3	19	test	AB	Scene	7	1	2409.2033418
302.98694	4.01816665799997	3	20	test	AB	Scene	8	1	2776.2403418
313.006583	4.01902165800001	3	21	test	AB	Scene	1	1	1344.6993418
319.026871	4.01773265800002	3	22	test	AB	Scene	2	1	1682.3193418
331.045693	4.02020265799994	3	23	test	AB	Scene	3	1	1121.9493418
337.067099	4.01776365799998	3	24	test	AB	Scene	4	0	1673.1523418
18.416041	4.00315670800001	4	1	study	AB	Face	1	0	NA
24.420451	4.00103470800001	4	2	study	AB	Face	6	0	NA
36.422961	4.003148708	4	3	study	AB	Face	3	1	NA
42.427642	4.000765708	4	4	study	AB	Face	8	0	NA
48.429889	4.00084370800001	4	5	study	AB	Face	7	0	NA
54.43213	4.00089570800002	4	6	study	AB	Face	4	0	NA
62.434348	4.00176570800001	4	7	study	AB	Face	2	1	NA
70.437466	4.00173870799999	4	8	study	AB	Face	5	0	NA
76.440477	4.001020708	4	9	study	BC	Face	1	0	NA
82.442883	4.00090370800001	4	10	study	BC	Face	3	1	NA
92.445226	4.002429708	4	11	study	BC	Face	5	0	NA
98.449436	4.00050570800001	4	12	study	BC	Face	8	0	NA
106.451532	4.00149370800001	4	13	study	BC	Face	6	0	NA
116.454244	4.002619708	4	14	study	BC	Face	7	0	NA
124.45841	4.001535708	4	15	study	BC	Face	2	1	NA
130.461021	4.00125970800001	4	16	study	BC	Face	4	0	NA
152.617482	4.019968708	4	1	test	AC	Face	8	0	2521.30929169
164.639139	4.019598708	4	2	test	AC	Face	1	0	2805.56529169
172.660091	4.01840170800002	4	3	test	AC	Face	7	0	2913.62329169
180.679767	4.01847470800002	4	4	test	AC	Face	5	0	2600.82929169
186.700014	4.017229708	4	5	test	AC	Face	4	0	2047.83729169
194.718669	4.01831770800002	4	6	test	AC	Face	2	1	3298.84129169
202.73823	4.018506708	4	7	test	AC	Face	6	0	1958.55029169
210.75817	4.018321708	4	8	test	AC	Face	3	1	1866.48729169
216.777801	4.01764970799998	4	9	test	AB	Face	2	1	1399.10829169
228.796752	4.01998870800002	4	10	test	AB	Face	4	0	2431.14229169
234.818132	4.01760670799998	4	11	test	AB	Face	7	1	2052.33429169
244.837068	4.019180708	4	12	test	BC	Face	8	0	2043.61029169
250.857915	4.01732670800001	4	13	test	BC	Face	3	1	1432.91129169
256.876407	4.01782870800002	4	14	test	AB	Face	5	0	1903.13229169
266.89584	4.01890470800002	4	15	test	AB	Face	8	1	2209.83129169
272.916292	4.01740670799999	4	16	test	BC	Face	4	1	1730.18329169
282.935241	4.01899670800002	4	17	test	AB	Face	6	1	1953.53929169
288.95568	4.01752270800003	4	18	test	AB	Face	1	0	1594.25229169
294.974554	4.01764070799999	4	19	test	BC	Face	1	0	1663.89329169
302.993654	4.01829470800003	4	20	test	BC	Face	6	0	1837.04329169
315.013483	4.01975270800001	4	21	test	BC	Face	7	1	909.217291695
325.034552	4.01918470799999	4	22	test	BC	Face	5	0	1524.49229169
331.054982	4.01775570799998	4	23	test	AB	Face	3	1	1817.36529169
337.073908	4.01778970800003	4	24	test	BC	Face	2	1	1507.60929169
16.41085	4.0092481515	5	1	study	AB	Scene	8	0	NA
28.421778	4.0028961515	5	2	study	AB	Scene	2	0	NA
34.426139	4.00087115099999	5	3	study	AB	Scene	1	0	NA
42.428404	4.00168915099999	5	4	study	AB	Scene	3	0	NA
48.431669	4.000714151	5	5	study	AB	Scene	6	0	NA
56.433995	4.00147415099999	5	6	study	AB	Scene	4	0	NA
62.436505	4.00125315099999	5	7	study	AB	Scene	5	0	NA
68.438918	4.001178151	5	8	study	AB	Scene	7	1	NA
74.441328	4.00105515099999	5	9	study	BC	Scene	7	1	NA
82.44383	4.00164215099999	5	10	study	BC	Scene	1	0	NA
94.446977	4.003098151	5	11	study	BC	Scene	8	0	NA
100.451855	4.000527151	5	12	study	BC	Scene	2	0	NA
106.454091	4.00058115100001	5	13	study	BC	Scene	5	0	NA
114.456093	4.001664151	5	14	study	BC	Scene	6	0	NA
122.459055	4.001784151	5	15	study	BC	Scene	4	0	NA
132.462226	4.002466151	5	16	study	BC	Scene	3	0	NA
148.619932	4.01766115100001	5	1	test	AC	Scene	2	0	1648.29584853
158.639121	4.01897215099999	5	2	test	AC	Scene	1	0	1960.93784853
164.659285	4.01777115099999	5	3	test	AC	Scene	4	0	2536.96884853
174.678389	4.019200151	5	4	test	AC	Scene	7	1	1973.02184853
186.698881	4.02000615100001	5	5	test	AC	Scene	5	0	2093.11284853
198.720414	4.019765151	5	6	test	AC	Scene	8	0	2281.68484853
204.741405	4.01773115099999	5	7	test	AC	Scene	3	0	1742.86384853
214.760472	4.01920315099997	5	8	test	AC	Scene	6	0	2283.20684853
220.781356	4.017317151	5	9	test	AB	Scene	8	0	1921.03884853
226.80021	4.017425151	5	10	test	AB	Scene	5	0	1921.74284853
238.818813	4.02012315099998	5	11	test	AB	Scene	1	1	1508.08284853
246.840147	4.01853015100001	5	12	test	BC	Scene	5	1	2093.39884853
252.860622	4.01702515099998	5	13	test	BC	Scene	1	0	2653.61184853
264.879534	4.01939715100004	5	14	test	AB	Scene	7	1	1781.63484853
270.900259	4.017673151	5	15	test	BC	Scene	3	1	2621.61284853
276.919372	4.01752115100005	5	16	test	BC	Scene	2	0	1780.04484853
284.938764	4.01790915099997	5	17	test	AB	Scene	2	0	1835.84184853
294.958353	4.018825151	5	18	test	AB	Scene	3	1	2737.00084853
302.978308	4.01862015099998	5	19	test	AB	Scene	6	0	2272.35384853
310.998511	4.01816415099998	5	20	test	BC	Scene	4	1	1022.36284853
317.018102	4.01754315099999	5	21	test	BC	Scene	6	1	2274.26984853
325.037122	4.018303151	5	22	test	AB	Scene	4	1	2025.64284853
331.057157	4.017227151	5	23	test	BC	Scene	8	1	1521.81784853
337.075837	4.017548151	5	24	test	BC	Scene	7	1	2560.46184853
16.418984	4.00235944500001	6	1	study	AB	Face	5	0	NA
22.422954	4.00067744499995	6	2	study	AB	Face	2	0	NA
30.424725	4.00199044499998	6	3	study	AB	Face	3	0	NA
38.427911	4.00188644500003	6	4	study	AB	Face	6	0	NA
44.430992	4.00109444500002	6	5	study	AB	Face	8	0	NA
54.433472	4.00244944499998	6	6	study	AB	Face	4	0	NA
68.43708	4.00422044499994	6	7	study	AB	Face	1	1	NA
74.442597	4.00103744499998	6	8	study	AB	Face	7	0	NA
80.44502	4.00090244500003	6	9	study	BC	Face	3	0	NA
88.447096	4.00190944500001	6	10	study	BC	Face	2	0	NA
94.450589	4.000710445	6	11	study	BC	Face	5	0	NA
100.45231	4.001322445	6	12	study	BC	Face	1	1	NA
108.455244	4.001469445	6	13	study	BC	Face	8	0	NA
116.458542	4.00122644499993	6	14	study	BC	Face	4	0	NA
122.461413	4.00067444499995	6	15	study	BC	Face	6	0	NA
134.463811	4.00286844500003	6	16	study	BC	Face	7	0	NA
154.638814	4.018941445	6	1	test	AC	Face	8	0	3747.62255465
160.659247	4.01752344500003	6	2	test	AC	Face	4	0	1308.42055465
168.677988	4.01852444499999	6	3	test	AC	Face	5	0	1963.27355465
174.698246	4.01722044500001	6	4	test	AC	Face	1	1	2135.53255465
184.716925	4.01908144499996	6	5	test	AC	Face	6	0	2803.65355465
190.737715	4.017248445	6	6	test	AC	Face	7	0	2483.01755465
198.756715	4.01799944499994	6	7	test	AC	Face	3	0	2303.95955465
204.77629	4.01742644500002	6	8	test	AC	Face	2	0	2085.04055465
210.795216	4.01745944499996	6	9	test	AB	Face	4	1	1912.35155465
218.814341	4.01808344500003	6	10	test	BC	Face	5	0	1836.38155465
230.834263	4.01945144499993	6	11	test	AB	Face	2	1	2165.45955465
236.855111	4.01756444499994	6	12	test	BC	Face	3	0	1656.75255465
244.874175	4.01824944500002	6	13	test	BC	Face	1	1	2515.71355465
250.893902	4.01752544500004	6	14	test	BC	Face	2	0	1978.77155465
258.91271	4.01843344499994	6	15	test	AB	Face	3	1	2203.15555465
264.932475	4.01765644499997	6	16	test	BC	Face	6	0	1733.25755465
276.951384	4.02004344500002	6	17	test	BC	Face	4	0	1865.21255465
288.972774	4.01994244500005	6	18	test	AB	Face	5	1	1750.71355465
294.993934	4.01775844499993	6	19	test	AB	Face	1	1	1865.84755465
305.013133	4.01908544500003	6	20	test	AB	Face	7	1	1767.58255465
313.033426	4.01854044500005	6	21	test	AB	Face	6	0	1787.14555465
325.053129	4.02009044499992	6	22	test	AB	Face	8	1	2638.99055465
331.074942	4.01728244499996	6	23	test	BC	Face	7	0	1558.13555465
337.094044	4.017132445	6	24	test	BC	Face	8	0	1689.06355465
12.418553	4.00236523200001	7	1	study	AB	Scene	6	0	NA
18.422215	4.00099423200001	7	2	study	AB	Scene	7	0	NA
28.424225	4.00282323200002	7	3	study	AB	Scene	3	0	NA
34.428683	4.000685232	7	4	study	AB	Scene	1	1	NA
44.430442	4.00276623200002	7	5	study	AB	Scene	2	1	NA
50.434321	4.001174232	7	6	study	AB	Scene	4	0	NA
60.436849	4.002524232	7	7	study	AB	Scene	8	0	NA
66.440441	4.00122423200001	7	8	study	AB	Scene	5	0	NA
72.442787	4.00117723200002	7	9	study	BC	Scene	2	1	NA
82.445634	4.002195232	7	10	study	BC	Scene	3	0	NA
88.449003	4.00112523200001	7	11	study	BC	Scene	1	1	NA
100.452055	4.002696232	7	12	study	BC	Scene	6	0	NA
106.456625	4.000422232	7	13	study	BC	Scene	8	0	NA
112.458192	4.00118223200002	7	14	study	BC	Scene	7	0	NA
120.460961	4.00147623200002	7	15	study	BC	Scene	5	0	NA
128.463652	4.00184623199998	7	16	study	BC	Scene	4	0	NA
144.621129	4.01728923200004	7	1	test	AC	Scene	7	0	1853.0807675
150.639439	4.01793823199999	7	2	test	AC	Scene	5	0	2067.1367675
160.658891	4.01898923200002	7	3	test	AC	Scene	3	0	2337.6087675
168.679186	4.01848023200006	7	4	test	AC	Scene	4	0	2077.0627675
174.701413	4.01521223200002	7	5	test	AC	Scene	6	0	2003.0957675
182.718064	4.01832323199999	7	6	test	AC	Scene	8	0	1474.1677675
188.737777	4.01759723200003	7	7	test	AC	Scene	2	1	1789.3237675
200.756731	4.01993823200001	7	8	test	AC	Scene	1	1	2129.7817675
208.778078	4.01834023200002	7	9	test	BC	Scene	8	0	1531.7337675
220.798002	4.019706232	7	10	test	BC	Scene	7	0	2172.9127675
228.818798	4.01862923200004	7	11	test	AB	Scene	7	0	1771.1877675
236.83869	4.01851723200001	7	12	test	AB	Scene	5	0	1632.9257675
242.858412	4.01776123200002	7	13	test	AB	Scene	2	1	2327.2377675
250.877719	4.01820823200003	7	14	test	BC	Scene	1	1	1588.2997675
262.897683	4.01953023199999	7	15	test	AB	Scene	1	1	1466.6197675
268.918734	4.01747223200003	7	16	test	AB	Scene	6	1	2436.9387675
276.937568	4.018355232	7	17	test	AB	Scene	8	0	2424.7807675
282.957112	4.01780723199999	7	18	test	BC	Scene	5	1	2071.3357675
294.976449	4.01976023199997	7	19	test	BC	Scene	4	1	2271.0407675
300.997467	4.017719232	7	20	test	BC	Scene	6	1	1585.1887675
309.01638	4.01854123199999	7	21	test	BC	Scene	2	1	1659.0267675
319.036311	4.01914923200005	7	22	test	AB	Scene	3	1	1837.5277675
331.056972	4.01978023199999	7	23	test	AB	Scene	4	0	2202.0297675
337.078261	4.01744723200001	7	24	test	BC	Scene	3	1	1869.1187675
18.41277	3.998209548	8	1	study	AB	Face	7	1	NA
30.412445	4.00315554800002	8	2	study	AB	Face	8	1	NA
36.417061	4.000834548	8	3	study	AB	Face	4	0	NA
44.41932	4.001657548	8	4	study	AB	Face	3	0	NA
54.422552	4.00226054800001	8	5	study	AB	Face	6	0	NA
60.426506	4.00059554800001	8	6	study	AB	Face	5	1	NA
68.42842	4.00176754800002	8	7	study	AB	Face	1	0	NA
80.431407	4.00340354799997	8	8	study	AB	Face	2	0	NA
86.436422	4.00068154799998	8	9	study	BC	Face	6	0	NA
96.438463	4.002513548	8	10	study	BC	Face	4	0	NA
102.442857	4.00040854799999	8	11	study	BC	Face	7	1	NA
110.444389	4.00196054800003	8	12	study	BC	Face	1	0	NA
116.447758	4.00089554800003	8	13	study	BC	Face	5	1	NA
124.450284	4.001448548	8	14	study	BC	Face	2	0	NA
130.453015	4.001043548	8	15	study	BC	Face	3	0	NA
138.455552	4.00159254800001	8	16	study	BC	Face	8	1	NA
154.629105	4.01758254800001	8	1	test	AC	Face	6	0	1389.22545187
166.647874	4.02010454799997	8	2	test	AC	Face	8	1	1814.73045187
174.669015	4.01871454799996	8	3	test	AC	Face	4	0	2252.67845187
180.688807	4.01788454799997	8	4	test	AC	Face	5	1	1666.74845187
186.708128	4.01756054800001	8	5	test	AC	Face	3	0	1652.87845187
194.72728	4.01815254800001	8	6	test	AC	Face	2	0	2175.04045187
200.746694	4.01770954800004	8	7	test	AC	Face	1	0	1689.12545187
206.765963	4.017428548	8	8	test	AC	Face	7	1	1929.75845187
216.784478	4.01941654800001	8	9	test	BC	Face	2	1	2968.40645187
222.804979	4.01792354799999	8	10	test	BC	Face	1	0	2170.01845187
230.824367	4.018278548	8	11	test	AB	Face	4	0	2234.45345187
236.844157	4.01744654799998	8	12	test	BC	Face	4	0	1615.47045187
244.863281	4.018072548	8	13	test	BC	Face	5	1	2546.46045187
254.883215	4.018680548	8	14	test	BC	Face	3	0	1728.68545187
264.903181	4.01921254800004	8	15	test	AB	Face	8	1	1907.94145187
270.923887	4.01750554799999	8	16	test	AB	Face	6	0	1354.93245187
282.942413	4.02027454800002	8	17	test	AB	Face	2	1	1846.66245187
288.963712	4.01793454799999	8	18	test	BC	Face	6	0	1466.78645187
298.983416	4.01876854799996	8	19	test	AB	Face	5	1	1955.19045187
305.003488	4.017656548	8	20	test	AB	Face	1	0	1903.69845187
317.022401	4.02004354800004	8	21	test	BC	Face	7	1	1624.17645187
323.044082	4.01731554800004	8	22	test	AB	Face	3	1	1602.81045187
331.062624	4.01852154800005	8	23	test	BC	Face	8	1	1310.42245187
337.082683	4.017466548	8	24	test	AB	Face	7	1	1970.38545187
