block	trial	phase	pairtype	category	pairnum	fix_x_pos	fix_y_pos	fix_start_time	fix_end_time	fix_dwell_time	ia_side	ia_item_category	ia_item_type
1	1	study	AB	Scene	7	308.3	375.7	8339	8749	410	Left	Scene	Linking
1	1	study	AB	Scene	7	694.2	351.5	8792	9030	238	Right	Object	Unique
1	1	study	AB	Scene	7	747.8	343	9054	9227	173	Right	Object	Unique
1	1	study	AB	Scene	7	256.2	393.9	9271	9821	550	Left	Scene	Linking
1	1	study	AB	Scene	7	791.6	348	9889	10311	422	Right	Object	Unique
1	1	study	AB	Scene	7	276.3	423.1	10356	11033	677	Left	Scene	Linking
1	2	study	AB	Scene	1	247.5	407.9	8035	8301	266	Left	Object	Unique
1	2	study	AB	Scene	1	750.3	397.2	8358	8889	531	Right	Scene	Linking
1	2	study	AB	Scene	1	673.9	396.4	8903	9352	449	Right	Scene	Linking
1	2	study	AB	Scene	1	201.4	390.5	9409	9733	324	Left	Object	Unique
1	2	study	AB	Scene	1	294.6	410.7	9775	10340	565	Left	Object	Unique
1	2	study	AB	Scene	1	758	404.4	10395	10698	303	Right	Scene	Linking
1	3	study	AB	Scene	4	232.5	402.1	2049	2227	178	Left	Object	Unique
1	3	study	AB	Scene	4	736.1	426.6	2286	2821	535	Right	Scene	Linking
1	3	study	AB	Scene	4	304.3	397.1	2869	3070	201	Left	Object	Unique
1	3	study	AB	Scene	4	698.8	424.6	3132	3730	598	Right	Scene	Linking
1	3	study	AB	Scene	4	769.2	441.9	3753	4353	600	Right	Scene	Linking
1	3	study	AB	Scene	4	278	425.1	4428	4694	266	Left	Object	Unique
1	4	study	AB	Scene	8	221.1	447.9	4006	4320	314	Left	Scene	Linking
1	4	study	AB	Scene	8	691.4	418	4378	4868	490	Right	Object	Unique
1	4	study	AB	Scene	8	723.9	403.6	4882	5060	178	Right	Object	Unique
1	4	study	AB	Scene	8	228.6	444.1	5110	5554	444	Left	Scene	Linking
1	4	study	AB	Scene	8	758	399.3	5610	5849	239	Right	Object	Unique
1	4	study	AB	Scene	8	701.3	430.4	5871	6169	298	Right	Object	Unique
1	4	study	AB	Scene	8	709.1	338.5	6192	6681	489	Right	Object	Unique
1	5	study	AB	Scene	5	739.9	375.6	6289	6585	296	Right	Object	Unique
1	5	study	AB	Scene	5	226.6	435.8	6653	6906	253	Left	Scene	Linking
1	5	study	AB	Scene	5	295.5	422.4	6927	7081	154	Left	Scene	Linking
1	5	study	AB	Scene	5	719.6	353.5	7135	7439	304	Right	Object	Unique
1	5	study	AB	Scene	5	292.3	445.2	7483	7997	514	Left	Scene	Linking
1	5	study	AB	Scene	5	747.8	369.8	8056	8372	316	Right	Object	Unique
1	5	study	AB	Scene	5	702.2	380	8395	8655	260	Right	Object	Unique
1	6	study	AB	Scene	6	226	462.5	2046	2591	545	Left	Scene	Linking
1	6	study	AB	Scene	6	746.6	424.6	2648	3078	430	Right	Object	Unique
1	6	study	AB	Scene	6	224.6	451.1	3132	3568	436	Left	Scene	Linking
1	6	study	AB	Scene	6	188.1	454	3583	3876	293	Left	Scene	Linking
1	6	study	AB	Scene	6	754	412	3930	4632	702	Right	Object	Unique
1	6	study	AB	Scene	6	679.4	386.9	4652	4706	54	Right	Object	Unique
1	7	study	AB	Scene	3	205.7	416.1	3990	4288	298	Left	Object	Unique
1	7	study	AB	Scene	3	761.1	408.1	4347	4745	398	Right	Scene	Linking
1	7	study	AB	Scene	3	719.4	407.2	4770	4992	222	Right	Scene	Linking
1	7	study	AB	Scene	3	206.5	431.7	5046	5295	249	Left	Object	Unique
1	7	study	AB	Scene	3	673.4	456	6552	6693	141	Right	Scene	Linking
1	8	study	AB	Scene	2	237.7	430.7	7990	8492	502	Left	Object	Unique
1	8	study	AB	Scene	2	256.6	408.8	8582	8763	181	Left	Object	Unique
1	8	study	AB	Scene	2	700.1	407.7	8812	9329	517	Right	Scene	Linking
1	8	study	AB	Scene	2	761	415.9	9360	9694	334	Right	Scene	Linking
1	8	study	AB	Scene	2	221	419.8	9762	10598	836	Left	Object	Unique
1	9	study	BC	Scene	3	742.2	386.5	2212	2485	273	Right	Object	Unique
1	9	study	BC	Scene	3	276.1	416.1	2550	2755	205	Left	Scene	Linking
1	9	study	BC	Scene	3	212.9	425	2784	3048	264	Left	Scene	Linking
1	9	study	BC	Scene	3	724.8	403	3106	3758	652	Right	Object	Unique
1	9	study	BC	Scene	3	736.1	429.2	3774	4152	378	Right	Object	Unique
1	10	study	BC	Scene	5	268	397.6	5946	6141	195	Left	Object	Unique
1	10	study	BC	Scene	5	742.5	402.6	6199	6776	577	Right	Scene	Linking
1	10	study	BC	Scene	5	177.2	410.6	6833	7121	288	Left	Object	Unique
1	10	study	BC	Scene	5	232.5	421.8	7145	7694	549	Left	Object	Unique
1	10	study	BC	Scene	5	745.5	467.4	8446	8723	277	Right	Scene	Linking
1	11	study	BC	Scene	6	290.1	413.1	1963	2137	174	Left	Object	Unique
1	11	study	BC	Scene	6	753	436.8	2205	3118	913	Right	Scene	Linking
1	11	study	BC	Scene	6	798.6	412.5	3140	3532	392	Right	Scene	Linking
1	11	study	BC	Scene	6	244.8	450.7	3586	4363	777	Left	Object	Unique
1	11	study	BC	Scene	6	367.8	485.2	4388	4721	333	Left	Object	Unique
1	12	study	BC	Scene	4	256.5	446.4	4037	4305	268	Left	Scene	Linking
