onset	duration	block	trial	phase	trialtype	category	pairnum	accuracy	test_RT
18.51633	4.00527513400007	1	1	study	AB	Scene	7	NA	NA
30.52281	4.00342313399998	1	2	study	AB	Scene	1	NA	NA
36.52775	4.00077213400009	1	3	study	AB	Scene	4	NA	NA
44.529675	4.00193713400005	1	4	study	AB	Scene	8	0	NA
54.533258	4.00218113399998	1	5	study	AB	Scene	5	NA	NA
60.536844	4.00088013400002	1	6	study	AB	Scene	6	0	NA
68.539376	4.00144513400008	1	7	study	AB	Scene	3	1	NA
80.542401	4.00303613400001	1	8	study	AB	Scene	2	NA	NA
86.546895	4.00083113399999	1	9	study	BC	Scene	3	1	NA
96.549115	4.002447134	1	10	study	BC	Scene	5	NA	NA
102.553191	4.00066413400006	1	11	study	BC	Scene	6	0	NA
110.555214	4.00171913400004	1	12	study	BC	Scene	4	NA	NA
116.558189	4.00104413399998	1	13	study	BC	Scene	1	NA	NA
124.560734	4.00158113000001	1	14	study	BC	Scene	8	0	NA
130.564105	4.00053913000003	1	15	study	BC	Scene	7	NA	NA
138.566373	4.00131912999999	1	16	study	BC	Scene	2	NA	NA
154.77291	4.01769513000004	1	1	test	AC	Scene	8	0	2782.76286597
166.792292	4.0195911300001	1	2	test	AC	Scene	5	NA	0
174.813481	4.01816413000008	1	3	test	AC	Scene	7	NA	0
180.833182	4.01742513000013	1	4	test	AC	Scene	1	NA	0
186.851884	4.01770212999996	1	5	test	AC	Scene	4	NA	0
194.87101	4.01830813000002	1	6	test	AC	Scene	6	0	3149.07086597
200.890444	4.01787113000001	1	7	test	AC	Scene	2	NA	0
206.909553	4.01772013000009	1	8	test	AC	Scene	3	1	1523.41686597
216.929051	4.01876313000006	1	9	test	BC	Scene	8	1	1708.21386597
222.949261	4.01751513000013	1	10	test	AB	Scene	5	1	2476.93986597
230.968455	4.01806913000005	1	11	test	BC	Scene	6	1	3363.82986597
236.987693	4.01782813000001	1	12	test	BC	Scene	1	NA	0
245.006934	4.01829712999996	1	13	test	AB	Scene	2	NA	0
255.026582	4.01919613	1	14	test	AB	Scene	8	1	1256.24186597
265.046989	4.01928513000003	1	15	test	BC	Scene	3	1	1634.34086597
271.06789	4.01738013000006	1	16	test	AB	Scene	7	NA	0
283.086837	4.01972313000011	1	17	test	BC	Scene	2	1	1439.82786597
289.108055	4.01746213000006	1	18	test	AB	Scene	3	1	944.818865966
299.12664	4.01938313000009	1	19	test	AB	Scene	1	NA	0
305.147852	4.01717413000012	1	20	test	BC	Scene	4	1	1614.33986597
317.166017	4.02026013000007	1	21	test	AB	Scene	6	1	2914.04686597
323.187602	4.01767213000002	1	22	test	BC	Scene	5	1	1683.18486597
331.20668	4.01833613000013	1	23	test	BC	Scene	7	1	1499.00086597
337.226641	4.01734113000013	1	24	test	AB	Scene	4	NA	0
12.48387	4.00542999139999	2	1	study	AB	Face	6	1	NA
18.490837	4.00075399099999	2	2	study	AB	Face	2	1	NA
28.493094	4.00233499099999	2	3	study	AB	Face	1	0	NA
34.496636	4.00110299099999	2	4	study	AB	Face	4	1	NA
44.499066	4.00252499099999	2	5	study	AB	Face	3	1	NA
50.50295	4.00093299099999	2	6	study	AB	Face	8	1	NA
60.505066	4.002688991	2	7	study	AB	Face	5	NA	NA
66.509361	4.00068799099998	2	8	study	AB	Face	7	1	NA
72.511539	4.00079799099998	2	9	study	BC	Face	5	NA	NA
82.513568	4.00260999100001	2	10	study	BC	Face	6	1	NA
88.517733	4.00077099100001	2	11	study	BC	Face	8	1	NA
100.519631	4.00347599099999	2	12	study	BC	Face	1	0	NA
106.524186	4.001244991	2	13	study	BC	Face	4	1	NA
112.52701	4.00070899100001	2	14	study	BC	Face	7	1	NA
120.529551	4.00124799099998	2	15	study	BC	Face	3	1	NA
128.532041	4.00183799100001	2	16	study	BC	Face	2	1	NA
144.705753	4.01767499100001	2	1	test	AC	Face	4	1	2872.39600864
150.724971	4.01745599099999	2	2	test	AC	Face	8	1	2587.43200864
160.743915	4.01900899099998	2	3	test	AC	Face	1	0	2835.81900864
168.764544	4.018131991	2	4	test	AC	Face	5	NA	0
174.784366	4.01730999099999	2	5	test	AC	Face	7	1	1097.56700864
182.803155	4.01827399099999	2	6	test	AC	Face	2	1	1815.31300864
188.822837	4.01755799100001	2	7	test	AC	Face	6	1	1941.98200864
200.841715	4.01995899099999	2	8	test	AC	Face	3	1	1958.27000864
208.862916	4.01850799099999	2	9	test	BC	Face	6	1	1753.03700864
220.882664	4.020052991	2	10	test	AB	Face	5	1	3297.57200864
228.904124	4.01835299099999	2	11	test	BC	Face	7	1	1303.20400864
236.923935	4.01828899099998	2	12	test	BC	Face	1	1	1446.28200864
242.943821	4.01739699099999	2	13	test	BC	Face	3	1	1825.47100864
250.962798	4.01816899099998	2	14	test	AB	Face	6	1	1040.32000864
262.982365	4.01985399099998	2	15	test	BC	Face	8	1	1262.31100864
269.003589	4.01763799100002	2	16	test	AB	Face	1	0	1912.81800864
277.022593	4.01837799100002	2	17	test	AB	Face	2	1	1796.85100864
283.042331	4.01763399100001	2	18	test	AB	Face	3	1	1114.53100864
295.06142	4.01980199100001	2	19	test	AB	Face	7	1	1084.05500864
301.082669	4.01754899099999	2	20	test	AB	Face	4	1	1294.58500864
309.101736	4.01823199100001	2	21	test	AB	Face	8	1	1693.82300864
319.121318	4.01914699099999	2	22	test	BC	Face	2	1	1046.04700864
331.141973	4.01978599100001	2	23	test	BC	Face	4	1	2041.66200864
337.163039	4.01771799099998	2	24	test	BC	Face	5	1	1408.50900864
16.576699	4.0039675364	3	1	study	AB	Scene	3	1	NA
22.582261	4.0006955364	3	2	study	AB	Scene	7	1	NA
30.584032	4.0020035364	3	3	study	AB	Scene	6	1	NA
38.587437	4.0016805364	3	4	study	AB	Scene	5	NA	NA
44.590401	4.00101553640001	3	5	study	AB	Scene	2	1	NA
54.593112	4.002145536	3	6	study	AB	Scene	1	0	NA
68.596996	4.00367153599999	3	7	study	AB	Scene	8	1	NA
74.602403	4.000554536	3	8	study	AB	Scene	4	1	NA
80.604033	4.001234536	3	9	study	BC	Scene	2	1	NA
88.607077	4.001256536	3	10	study	BC	Scene	6	1	NA
94.609927	4.00070853600001	3	11	study	BC	Scene	4	1	NA
100.612113	4.000843536	3	12	study	BC	Scene	8	1	NA
108.614453	4.00159553600001	3	13	study	BC	Scene	7	1	NA
116.617519	4.00156853599999	3	14	study	BC	Scene	1	0	NA
122.620248	4.00116853599998	3	15	study	BC	Scene	3	1	NA
134.622595	4.00344253600002	3	16	study	BC	Scene	5	NA	NA
154.830939	4.019522536	3	1	test	AC	Scene	1	0	3070.5504636
160.851649	4.01781053599998	3	2	test	AC	Scene	8	1	1247.0844636
168.871056	4.01815753599998	3	3	test	AC	Scene	2	1	1414.5194636
174.890717	4.01745353599999	3	4	test	AC	Scene	6	1	1522.1594636
184.909468	4.01923953600001	3	5	test	AC	Scene	3	1	1591.9484636
190.9303	4.01736253600003	3	6	test	AC	Scene	4	1	819.179463598
198.948822	4.01859653600003	3	7	test	AC	Scene	7	1	2311.5254636
204.968504	4.01791353600004	3	8	test	AC	Scene	5	NA	0
210.988006	4.01736953600001	3	9	test	BC	Scene	1	1	1497.0584636
219.007195	4.01793253600004	3	10	test	BC	Scene	3	1	1380.6634636
231.026323	4.02010853599999	3	11	test	AB	Scene	8	1	1389.6244636
237.047809	4.01760853600001	3	12	test	AB	Scene	3	1	944.171463599
245.067164	4.01800953600003	3	13	test	BC	Scene	8	1	1577.1924636
251.087087	4.01703653600003	3	14	test	AB	Scene	4	1	1614.2234636
259.105307	4.01856753600002	3	15	test	AB	Scene	6	1	1258.9774636
265.12527	4.01760153599997	3	16	test	AB	Scene	1	1	3532.5034636
277.144199	4.01997553599998	3	17	test	BC	Scene	2	1	1321.0444636
289.165355	4.02007253600005	3	18	test	BC	Scene	7	1	2270.2244636
295.186927	4.01749653599999	3	19	test	BC	Scene	6	1	1569.2354636
305.206062	4.01889653600001	3	20	test	AB	Scene	2	1	995.208463599
313.226617	4.01809053599997	3	21	test	AB	Scene	5	1	1840.6544636
325.245982	4.02000953599997	3	22	test	BC	Scene	5	1	1562.8594636
331.26721	4.01774753599998	3	23	test	BC	Scene	4	1	1008.0624636
337.286489	4.01746953599999	3	24	test	AB	Scene	7	1	1703.7954636
12.530859	3.994488505	4	1	study	AB	Face	4	1	NA
18.526702	4.00094950500001	4	2	study	AB	Face	5	1	NA
30.528901	4.00337150500001	4	3	study	AB	Face	2	1	NA
36.533927	4.00063450499999	4	4	study	AB	Face	6	1	NA
44.535701	4.001948505	4	5	study	AB	Face	1	1	NA
52.5393	4.001433505	4	6	study	AB	Face	3	1	NA
60.542296	4.001497505	4	7	study	AB	Face	7	1	NA
