onset	duration	block	trial	phase	trialtype	category	pairnum	accuracy	test_RT
12.55546	3.99751494300001	2	1	study	AB	Scene	6	0	NA
18.55411	4.001160943	2	2	study	AB	Scene	7	1	NA
28.556865	4.00219594299999	2	3	study	AB	Scene	3	1	NA
34.560477	4.00087194299999	2	4	study	AB	Scene	1	1	NA
44.562986	4.002158943	2	5	study	AB	Scene	2	1	NA
50.566586	4.000840943	2	6	study	AB	Scene	4	1	NA
60.568733	4.002535943	2	7	study	AB	Scene	8	0	NA
66.572705	4.00081294300001	2	8	study	AB	Scene	5	1	NA
72.575074	4.000736943	2	9	study	BC	Scene	2	1	NA
82.577428	4.00222094300001	2	10	study	BC	Scene	3	1	NA
88.580829	4.001064943	2	11	study	BC	Scene	1	1	NA
100.583468	4.00300894300002	2	12	study	BC	Scene	6	0	NA
106.587795	4.00098694300001	2	13	study	BC	Scene	8	0	NA
112.590054	4.001005943	2	14	study	BC	Scene	7	1	NA
120.592859	4.00122694300002	2	15	study	BC	Scene	5	1	NA
128.59559	4.00154994300002	2	16	study	BC	Scene	4	1	NA
144.768865	4.01777494300003	2	1	test	AC	Scene	7	1	2641.3920569
150.788124	4.01747994299998	2	2	test	AC	Scene	5	1	1598.9220569
160.807159	4.018939943	2	3	test	AC	Scene	3	1	1328.7130569
168.827462	4.01834794300003	2	4	test	AC	Scene	4	1	1713.4740569
174.847087	4.01767994300002	2	5	test	AC	Scene	6	0	2453.0640569
182.86627	4.01820994300002	2	6	test	AC	Scene	8	0	1996.8480569
188.886075	4.017355943	2	7	test	AC	Scene	2	1	1865.5050569
200.905029	4.019651943	2	8	test	AC	Scene	1	1	2554.4940569
208.925767	4.01864494299999	2	9	test	BC	Scene	8	0	2524.8010569
220.945657	4.019991943	2	10	test	BC	Scene	7	1	1617.5970569
228.967359	4.01800394299999	2	11	test	AB	Scene	7	1	1852.4170569
236.98669	4.01841394300002	2	12	test	AB	Scene	5	1	1812.2880569
243.006584	4.01747494299998	2	13	test	AB	Scene	2	1	1586.6110569
251.025878	4.01788994300002	2	14	test	BC	Scene	1	1	1307.9960569
263.045026	4.01999694300001	2	15	test	AB	Scene	1	1	1313.9230569
269.06629	4.01769694300002	2	16	test	AB	Scene	6	1	1993.0530569
277.085385	4.018312943	2	17	test	AB	Scene	8	1	1479.3800569
