"Participant"	"ExperimentPhase"	"Category"	"TestType"	"PairType"	"Accuracy"	"Hemisphere"	"Area"	"ROIGroup"	"ROISize"	"Beta"
"sub-1013"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"PHC"	"MTL"	454	13.6089256365639
"sub-1013"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"alERC"	"MTL"	115	0.851634756521739
"sub-1013"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"PRC"	"MTL"	455	7.45433818901099
"sub-1013"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"pmERC"	"MTL"	89	5.81905288764045
"sub-1013"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"CA1"	"HC"	115	-0.254435426086956
"sub-1013"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"Hipp Tail"	"HC"	107	2.19205903738318
"sub-1013"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"Sub"	"HC"	84	1.77581572619048
"sub-1013"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"CA23DG"	"HC"	228	2.05963699561404
"sub-1013"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"PRC"	"MTL"	615	3.25306611869919
"sub-1013"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"alERC"	"MTL"	88	-1.73260042045455
"sub-1013"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"PHC"	"MTL"	562	11.5484034893238
"sub-1013"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"pmERC"	"MTL"	70	4.25665031428571
"sub-1013"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"Ant Hipp Head"	"HC"	42	4.74293657142857
"sub-1013"	"study"	"face"	"study"	"BC"	"Forgotten"	"Right"	"FFA"	"LocCat"	628	19.9602219092357
"sub-1013"	"study"	"face"	"study"	"BC"	"Forgotten"	"Left"	"FFA"	"LocCat"	58	28.1648810689655
"sub-1013"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"Ant Hipp Head"	"HC"	55	5.49638578181818
"sub-1013"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"CA1"	"HC"	125	-1.382465784
"sub-1013"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"Sub"	"HC"	95	2.87446847368421
"sub-1013"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"CA23DG"	"HC"	231	0.714634952380952
"sub-1013"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"Hipp Tail"	"HC"	100	0.05852109
"sub-1013"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"PHC"	"MTL"	454	11.1853890088106
"sub-1013"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"alERC"	"MTL"	115	1.91212385217391
"sub-1013"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"PRC"	"MTL"	455	5.37988618681319
"sub-1013"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"pmERC"	"MTL"	89	7.79226692134831
"sub-1013"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"CA1"	"HC"	115	-1.1629793826087
"sub-1013"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"Hipp Tail"	"HC"	107	1.86828485981308
"sub-1013"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"Sub"	"HC"	84	0.99868775
"sub-1013"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"CA23DG"	"HC"	228	2.43310619736842
"sub-1013"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"PRC"	"MTL"	615	5.49062982926829
"sub-1013"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"alERC"	"MTL"	88	2.11505648863636
"sub-1013"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"PHC"	"MTL"	562	7.35959957295374
"sub-1013"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"pmERC"	"MTL"	70	7.66762681428571
"sub-1013"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"Ant Hipp Head"	"HC"	42	2.70006621428571
"sub-1013"	"study"	"face"	"study"	"BC"	"Remembered"	"Right"	"FFA"	"LocCat"	628	20.4618121321656
"sub-1013"	"study"	"face"	"study"	"BC"	"Remembered"	"Left"	"FFA"	"LocCat"	58	44.322521362069
"sub-1013"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"Ant Hipp Head"	"HC"	55	0.4255112
"sub-1013"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"CA1"	"HC"	125	-0.81420404
"sub-1013"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"Sub"	"HC"	95	1.83355221052632
"sub-1013"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"CA23DG"	"HC"	231	-0.0798884935064936
"sub-1013"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"Hipp Tail"	"HC"	100	2.88866222
"sub-1013"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"PHC"	"MTL"	454	10.0758031960352
"sub-1013"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"alERC"	"MTL"	115	3.40424800869565
"sub-1013"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"PRC"	"MTL"	455	4.61198198681319
"sub-1013"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"pmERC"	"MTL"	89	3.45773224719101
"sub-1013"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"CA1"	"HC"	115	-2.56647552173913
"sub-1013"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"Hipp Tail"	"HC"	107	0.234081859813084
"sub-1013"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"Sub"	"HC"	84	3.25145655952381
"sub-1013"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"CA23DG"	"HC"	228	1.39535685964912
"sub-1013"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"PRC"	"MTL"	615	4.13287507642276
"sub-1013"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"alERC"	"MTL"	88	5.00954535227273
"sub-1013"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"PHC"	"MTL"	562	6.9794081316726
"sub-1013"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"pmERC"	"MTL"	70	2.7106557
"sub-1013"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"Ant Hipp Head"	"HC"	42	3.58124557142857
"sub-1013"	"test"	"face"	"dir"	"test"	"Correct"	"Right"	"FFA"	"LocCat"	628	21.5471089840764
"sub-1013"	"test"	"face"	"dir"	"test"	"Correct"	"Left"	"FFA"	"LocCat"	58	49.2493065862069
"sub-1013"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"Ant Hipp Head"	"HC"	55	-8.07050176363636
"sub-1013"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"CA1"	"HC"	125	1.462020392
"sub-1013"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"Sub"	"HC"	95	5.80151292631579
"sub-1013"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"CA23DG"	"HC"	231	3.5572944978355
"sub-1013"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"Hipp Tail"	"HC"	100	-0.0170556799999998
"sub-1013"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"PHC"	"MTL"	454	7.31963474449339
"sub-1013"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"alERC"	"MTL"	115	6.33984425217391
"sub-1013"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"PRC"	"MTL"	455	6.37845338681319
"sub-1013"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"pmERC"	"MTL"	89	-0.0541004157303369
"sub-1013"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"CA1"	"HC"	115	-6.08023834782609
"sub-1013"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"Hipp Tail"	"HC"	107	1.77660251401869
"sub-1013"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"Sub"	"HC"	84	-0.848819916666667
"sub-1013"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"CA23DG"	"HC"	228	4.98932683333333
"sub-1013"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"PRC"	"MTL"	615	-0.607212746341463
"sub-1013"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"alERC"	"MTL"	88	5.17974113636364
"sub-1013"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"PHC"	"MTL"	562	8.04771810676157
"sub-1013"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"pmERC"	"MTL"	70	2.99596051428571
"sub-1013"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"Ant Hipp Head"	"HC"	42	14.2281851904762
"sub-1013"	"test"	"face"	"dir"	"test"	"Incorrect"	"Right"	"FFA"	"LocCat"	628	22.8090436958599
"sub-1013"	"test"	"face"	"dir"	"test"	"Incorrect"	"Left"	"FFA"	"LocCat"	58	46.6650451724138
"sub-1013"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"Ant Hipp Head"	"HC"	55	0.406273818181818
"sub-1013"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"CA1"	"HC"	125	-0.095109856
"sub-1013"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"Sub"	"HC"	95	4.51069476842105
"sub-1013"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"CA23DG"	"HC"	231	0.757778346320346
"sub-1013"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"Hipp Tail"	"HC"	100	3.78400311
"sub-1013"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"PHC"	"MTL"	454	18.4324373127753
"sub-1013"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"alERC"	"MTL"	115	6.39937512173913
"sub-1013"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"PRC"	"MTL"	455	4.00954773186813
"sub-1013"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"pmERC"	"MTL"	89	4.68184466292135
"sub-1013"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"CA1"	"HC"	115	-1.47748739130435
"sub-1013"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"Hipp Tail"	"HC"	107	-0.644738934579439
"sub-1013"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"Sub"	"HC"	84	1.32331060714286
"sub-1013"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"CA23DG"	"HC"	228	2.25033038157895
"sub-1013"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"PRC"	"MTL"	615	4.30256284552846
"sub-1013"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"alERC"	"MTL"	88	5.09630172727273
"sub-1013"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"PHC"	"MTL"	562	17.0066908327402
"sub-1013"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"pmERC"	"MTL"	70	9.58895058571429
"sub-1013"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"Ant Hipp Head"	"HC"	42	5.73885428571429
"sub-1013"	"test"	"face"	"indir"	"test"	"Correct"	"Right"	"FFA"	"LocCat"	628	12.1151782834395
"sub-1013"	"test"	"face"	"indir"	"test"	"Correct"	"Left"	"FFA"	"LocCat"	58	29.7136387758621
"sub-1013"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"Ant Hipp Head"	"HC"	55	-3.62376887272727
"sub-1013"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"CA1"	"HC"	125	0.84436508
"sub-1013"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"Sub"	"HC"	95	6.24468009473684
"sub-1013"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"CA23DG"	"HC"	231	-5.43447917748918
"sub-1013"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"Hipp Tail"	"HC"	100	3.56895472
"sub-1013"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"PHC"	"MTL"	454	17.89382469163
"sub-1013"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"alERC"	"MTL"	115	4.71937563478261
"sub-1013"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"PRC"	"MTL"	455	6.18164079120879
"sub-1013"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"pmERC"	"MTL"	89	2.0012776741573
"sub-1013"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"CA1"	"HC"	115	-2.7228419826087
"sub-1013"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"Hipp Tail"	"HC"	107	-1.84122446728972
"sub-1013"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"Sub"	"HC"	84	-4.0088719047619
"sub-1013"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"CA23DG"	"HC"	228	-2.2416123377193
"sub-1013"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"PRC"	"MTL"	615	3.21268474634146
"sub-1013"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"alERC"	"MTL"	88	10.3177784659091
"sub-1013"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"PHC"	"MTL"	562	13.2743869234875
"sub-1013"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"pmERC"	"MTL"	70	7.60736724285714
"sub-1013"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"Ant Hipp Head"	"HC"	42	0.335223619047619
"sub-1013"	"test"	"face"	"indir"	"test"	"Incorrect"	"Right"	"FFA"	"LocCat"	628	16.1517541305732
"sub-1013"	"test"	"face"	"indir"	"test"	"Incorrect"	"Left"	"FFA"	"LocCat"	58	33.0232310517241
"sub-1013"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"Ant Hipp Head"	"HC"	55	-2.45075269090909
"sub-1013"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"CA1"	"HC"	125	-1.536541344
"sub-1013"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"Sub"	"HC"	95	5.38324128421053
"sub-1013"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"CA23DG"	"HC"	231	2.35015134632035
"sub-1013"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"Hipp Tail"	"HC"	100	5.84113615
"sub-1013"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"PHC"	"MTL"	454	27.812803185022
"sub-1013"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"alERC"	"MTL"	115	7.79282056521739
"sub-1013"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"PRC"	"MTL"	455	5.78312976043956
"sub-1013"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"pmERC"	"MTL"	89	9.00135631460674
"sub-1013"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"CA1"	"HC"	115	0.5373592
"sub-1013"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"Hipp Tail"	"HC"	107	1.95443328037383
"sub-1013"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"Sub"	"HC"	84	-0.314755642857143
"sub-1013"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"CA23DG"	"HC"	228	4.05882478508772
"sub-1013"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"PRC"	"MTL"	615	2.88975522601626
"sub-1013"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"alERC"	"MTL"	88	9.97839328409091
"sub-1013"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"PHC"	"MTL"	562	28.3776660017794
"sub-1013"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"pmERC"	"MTL"	70	4.11075161428571
"sub-1013"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"Ant Hipp Head"	"HC"	42	10.6185689285714
"sub-1013"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Right"	"FFA"	"LocCat"	628	4.73151686942675
"sub-1013"	"study"	"scene"	"study"	"AB"	"Forgotten"	"Left"	"FFA"	"LocCat"	58	15.1584321206897
"sub-1013"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"Ant Hipp Head"	"HC"	55	5.32979076363636
"sub-1013"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"CA1"	"HC"	125	3.81007492
"sub-1013"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"Sub"	"HC"	95	5.40100229473684
"sub-1013"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"CA23DG"	"HC"	231	3.93669656709957
"sub-1013"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"Hipp Tail"	"HC"	100	1.03393421
"sub-1013"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"PHC"	"MTL"	454	29.4780698414097
"sub-1013"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"alERC"	"MTL"	115	4.90553333913043
"sub-1013"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"PRC"	"MTL"	455	6.39296433406593
"sub-1013"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"pmERC"	"MTL"	89	11.7637750561798
"sub-1013"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"CA1"	"HC"	115	-1.91823890434783
"sub-1013"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"Hipp Tail"	"HC"	107	3.50541144859813
"sub-1013"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"Sub"	"HC"	84	0.413361083333333
"sub-1013"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"CA23DG"	"HC"	228	5.64722803947368
"sub-1013"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"PRC"	"MTL"	615	4.45266963414634
"sub-1013"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"alERC"	"MTL"	88	6.73652995454545
"sub-1013"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"PHC"	"MTL"	562	26.8684861192171
"sub-1013"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"pmERC"	"MTL"	70	6.53324334285714
"sub-1013"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"Ant Hipp Head"	"HC"	42	13.6382007619048
"sub-1013"	"study"	"scene"	"study"	"AB"	"Remembered"	"Right"	"FFA"	"LocCat"	628	11.070269955414
"sub-1013"	"study"	"scene"	"study"	"AB"	"Remembered"	"Left"	"FFA"	"LocCat"	58	24.1727775862069
"sub-1013"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"Ant Hipp Head"	"HC"	55	-1.48898530909091
"sub-1013"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"CA1"	"HC"	125	1.557102312
"sub-1013"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"Sub"	"HC"	95	4.47752198947368
"sub-1013"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"CA23DG"	"HC"	231	5.88733651948052
"sub-1013"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"Hipp Tail"	"HC"	100	4.49077476
"sub-1013"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"PHC"	"MTL"	454	30.2491048744493
"sub-1013"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"alERC"	"MTL"	115	4.54314600869565
"sub-1013"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"PRC"	"MTL"	455	6.19216586593407
"sub-1013"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"pmERC"	"MTL"	89	12.8178194831461
"sub-1013"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"CA1"	"HC"	115	0.931162991304348
"sub-1013"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"Hipp Tail"	"HC"	107	0.0588842710280374
"sub-1013"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"Sub"	"HC"	84	1.2819033452381
"sub-1013"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"CA23DG"	"HC"	228	8.20983521929825
"sub-1013"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"PRC"	"MTL"	615	6.6348387203252
"sub-1013"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"alERC"	"MTL"	88	7.58805614772727
"sub-1013"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"PHC"	"MTL"	562	25.7811281316726
"sub-1013"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"pmERC"	"MTL"	70	6.05633408571429
"sub-1013"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"Ant Hipp Head"	"HC"	42	11.4334669761905
"sub-1013"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Right"	"FFA"	"LocCat"	628	21.3186562531847
"sub-1013"	"study"	"scene"	"study"	"BC"	"Forgotten"	"Left"	"FFA"	"LocCat"	58	39.2987588965517
"sub-1013"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"Ant Hipp Head"	"HC"	55	3.13802032727273
"sub-1013"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"CA1"	"HC"	125	-3.164782696
"sub-1013"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"Sub"	"HC"	95	1.11517930526316
"sub-1013"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"CA23DG"	"HC"	231	0.962796770562771
"sub-1013"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"Hipp Tail"	"HC"	100	-0.50413223
"sub-1013"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"PHC"	"MTL"	454	26.6787541894273
"sub-1013"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"alERC"	"MTL"	115	4.80265552173913
"sub-1013"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"PRC"	"MTL"	455	7.37279483296703
"sub-1013"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"pmERC"	"MTL"	89	11.6789374606742
