onset	duration	block	trial	phase	trialtype	category	pairnum	accuracy	test_RT
14.537383	4.00749264999983	1	1	study	AB	Face	2	1	NA
26.546154	4.00326565000006	1	2	study	AB	Face	1	0	NA
32.551007	4.00069965000006	1	3	study	AB	Face	4	0	NA
38.552868	4.00113564999985	1	4	study	AB	Face	8	0	NA
44.555253	4.00099864999999	1	5	study	AB	Face	5	0	NA
52.557666	4.00162964999975	1	6	study	AB	Face	3	0	NA
60.56055	4.00182564999982	1	7	study	AB	Face	6	1	NA
66.563836	4.00078565000011	1	8	study	AB	Face	7	0	NA
76.565877	4.00258064999977	1	9	study	BC	Face	8	0	NA
82.569881	4.0008296499998	1	10	study	BC	Face	7	0	NA
90.571937	4.00181364999982	1	11	study	BC	Face	5	0	NA
96.575302	4.00074364999976	1	12	study	BC	Face	2	1	NA
108.577543	4.00308064999996	1	13	study	BC	Face	4	0	NA
116.581954	4.00171464999989	1	14	study	BC	Face	3	0	NA
122.585279	4.00066065000008	1	15	study	BC	Face	1	0	NA
132.587466	4.00226764999985	1	16	study	BC	Face	6	1	NA
150.778044	4.01862065000017	1	1	test	AC	Face	6	1	2858.50035082
156.798439	4.01718464999995	1	2	test	AC	Face	5	0	1602.19435082
168.81675	4.02009065000014	1	3	test	AC	Face	3	0	1920.64835082
174.838208	4.01758764999974	1	4	test	AC	Face	4	0	2212.59035082
180.857	4.01775265000015	1	5	test	AC	Face	7	0	2149.96935082
190.876002	4.01925964999976	1	6	test	AC	Face	2	1	1119.33435082
198.896885	4.01808065000013	1	7	test	AC	Face	8	0	1298.01035082
204.916539	4.01738164999976	1	8	test	AC	Face	1	0	2379.52935082
214.935379	4.01900965000011	1	9	test	AB	Face	6	1	2300.35235082
220.956291	4.01704365000009	1	10	test	BC	Face	3	1	2152.48435082
232.974951	4.01963065000006	1	11	test	BC	Face	2	1	3099.47135082
238.996007	4.01753465000002	1	12	test	BC	Face	7	0	3383.18435082
249.014891	4.01911064999999	1	13	test	BC	Face	8	1	2868.17135082
255.035189	4.01777164999978	1	14	test	AB	Face	2	1	2438.04135082
267.054542	4.01966864999977	1	15	test	BC	Face	6	1	2343.42635082
275.075524	4.01839565000008	1	16	test	BC	Face	5	0	2811.20235082
281.095319	4.01756065	1	17	test	AB	Face	8	1	3035.00135082
295.114072	4.02080765000003	1	18	test	AB	Face	5	1	3890.41435082
301.136273	4.01757265000005	1	19	test	BC	Face	4	1	2804.84035082
309.155351	4.01819564999989	1	20	test	BC	Face	1	0	2861.85735082
319.174879	4.01916565000004	1	21	test	AB	Face	3	0	2192.43035082
325.19534	4.01766164999997	1	22	test	AB	Face	7	0	2859.76935082
331.214609	4.01731164999976	1	23	test	AB	Face	4	0	2912.30135082
337.233228	4.01764965000015	1	24	test	AB	Face	1	0	2021.57935082
12.498321	4.0026692444	2	1	study	AB	Scene	5	0	NA
18.502393	4.00086424399999	2	2	study	AB	Scene	6	0	NA
30.504501	4.003344244	2	3	study	AB	Scene	4	0	NA
36.509321	4.00081524399999	2	4	study	AB	Scene	3	0	NA
44.511439	4.001737244	2	5	study	AB	Scene	1	0	NA
52.514642	4.001576244	2	6	study	AB	Scene	7	0	NA
60.517571	4.00169024400001	2	7	study	AB	Scene	8	1	NA
66.520411	4.001145244	2	8	study	AB	Scene	2	0	NA
76.522708	4.00264024400001	2	9	study	BC	Scene	4	0	NA
82.526756	4.00088324400001	2	10	study	BC	Scene	8	1	NA
88.528907	4.001020244	2	11	study	BC	Scene	2	0	NA
94.531269	4.000949244	2	12	study	BC	Scene	3	0	NA
104.533552	4.00245824399999	2	13	study	BC	Scene	7	0	NA
110.53746	4.00084124399998	2	14	study	BC	Scene	1	0	NA
122.539675	4.003168244	2	15	study	BC	Scene	5	0	NA
128.543887	4.00125224400002	2	16	study	BC	Scene	6	0	NA
152.7171	4.02058324400001	2	1	test	AC	Scene	6	0	2538.01975565
158.738874	4.01776524400001	2	2	test	AC	Scene	4	0	2650.82375565
166.757843	4.01850824400003	2	3	test	AC	Scene	7	0	2116.85875565
176.778057	4.01878724399998	2	4	test	AC	Scene	2	0	3804.84575565
184.798592	4.01796524399996	2	5	test	AC	Scene	5	0	2214.69675565
194.817862	4.01919224400001	2	6	test	AC	Scene	8	1	2666.33375565
200.838889	4.01712424399998	2	7	test	AC	Scene	1	0	2164.24275565
212.857341	4.01992424400002	2	8	test	AC	Scene	3	0	2307.87775565
218.87872	4.01748324399997	2	9	test	BC	Scene	5	0	2094.09575565
228.897615	4.01907124399999	2	10	test	BC	Scene	3	1	1869.80975565
234.918256	4.01738124399999	2	11	test	AB	Scene	6	0	3441.06875565
242.937396	4.01795324399998	2	12	test	BC	Scene	8	1	1720.78875565
248.9568	4.017510244	2	13	test	AB	Scene	4	1	2876.70775565
258.975661	4.01914224400002	2	14	test	AB	Scene	8	1	2694.84375565
270.996161	4.01986824399995	2	15	test	BC	Scene	6	0	2493.45375565
277.01744	4.01757224399998	2	16	test	AB	Scene	5	0	2945.65575565
285.036571	4.018152244	2	17	test	AB	Scene	3	0	1680.67375565
291.056248	4.01743124399998	2	18	test	BC	Scene	4	1	3882.90975565
299.075441	4.01795024400001	2	19	test	BC	Scene	2	0	1914.31275565
305.095019	4.01733224399999	2	20	test	AB	Scene	7	1	1998.01975565
313.113668	4.018385244	2	21	test	BC	Scene	7	0	2824.60675565
319.133855	4.01716024400003	2	22	test	BC	Scene	1	0	0
331.152067	4.020195244	2	23	test	AB	Scene	1	1	3486.09075565
337.175959	4.015260244	2	24	test	AB	Scene	2	1	2640.02475565
18.516439	4.00205279849999	3	1	study	AB	Face	1	0	NA
24.519621	4.0011237985	3	2	study	AB	Face	6	0	NA
36.522089	4.00323579899999	3	3	study	AB	Face	3	0	NA
42.527003	4.00061179900001	3	4	study	AB	Face	8	0	NA
48.52936	4.00055879899999	3	5	study	AB	Face	7	0	NA
54.531116	4.001084799	3	6	study	AB	Face	4	1	NA
62.533433	4.001811799	3	7	study	AB	Face	2	0	NA
70.53671	4.00157679899999	3	8	study	AB	Face	5	0	NA
76.539491	4.001083799	3	9	study	BC	Face	1	0	NA
82.541864	4.000965799	3	10	study	BC	Face	3	0	NA
92.544419	4.002239799	3	11	study	BC	Face	5	0	NA
98.547705	4.00124779899999	3	12	study	BC	Face	8	0	NA
106.550819	4.00117679899999	3	13	study	BC	Face	6	0	NA
116.553222	4.00256379900001	3	14	study	BC	Face	7	0	NA
124.557042	4.00178879899999	3	15	study	BC	Face	2	0	NA
130.560623	4.00050079899999	3	16	study	BC	Face	4	1	NA
152.732947	4.019962799	3	1	test	AC	Face	8	0	3586.62520148
164.754398	4.01976279900002	3	2	test	AC	Face	1	0	2498.90420148
172.775697	4.01817679900001	3	3	test	AC	Face	7	0	2315.07020148
180.795224	4.01835579900001	3	4	test	AC	Face	5	0	2546.57120148
186.814874	4.01766079899998	3	5	test	AC	Face	4	1	2217.38120148
194.83428	4.01796479900001	3	6	test	AC	Face	2	0	0
