onset	duration	block	trial	phase	trialtype	category	pairnum	accuracy	test_RT
18.56259	4.00589622999992	1	1	study	AB	Scene	7	0	NA
30.569789	4.00330522999993	1	2	study	AB	Scene	1	0	NA
36.574399	4.0010002300001	1	3	study	AB	Scene	4	0	NA
44.576717	4.00176522999997	1	4	study	AB	Scene	8	0	NA
54.579708	4.00261023000009	1	5	study	AB	Scene	5	1	NA
60.583828	4.00079823000005	1	6	study	AB	Scene	6	0	NA
68.586325	4.00136223000004	1	7	study	AB	Scene	3	1	NA
80.588821	4.0034972300001	1	8	study	AB	Scene	2	0	NA
86.593944	4.00066022999994	1	9	study	BC	Scene	3	1	NA
96.595898	4.00255223000007	1	10	study	BC	Scene	5	1	NA
102.599719	4.00106223000008	1	11	study	BC	Scene	6	0	NA
110.602018	4.00184222999999	1	12	study	BC	Scene	4	0	NA
116.605409	4.00074123000003	1	13	study	BC	Scene	1	0	NA
124.607722	4.00151123000013	1	14	study	BC	Scene	8	0	NA
130.610726	4.00079623000001	1	15	study	BC	Scene	7	0	NA
138.613084	4.00152523000006	1	16	study	BC	Scene	2	0	NA
154.819564	4.01794123	1	1	test	AC	Scene	8	0	2099.12276724
166.838527	4.02027223	1	2	test	AC	Scene	5	1	1699.33376724
174.86063	4.01789423000009	1	3	test	AC	Scene	7	0	1797.17576724
180.879576	4.01796022999997	1	4	test	AC	Scene	1	0	1999.97776724
186.899025	4.01745923000007	1	5	test	AC	Scene	4	0	1460.86076724
194.917994	4.01824023000005	1	6	test	AC	Scene	6	0	1773.87876724
200.93745	4.01778522999998	1	7	test	AC	Scene	2	0	1530.11476724
206.956503	4.01769123000003	1	8	test	AC	Scene	3	1	1767.34176724
216.975702	4.01901722999994	1	9	test	BC	Scene	8	1	1146.12376724
222.996254	4.01743723000001	1	10	test	AB	Scene	5	1	1870.02376724
231.015302	4.01813923	1	11	test	BC	Scene	6	1	1754.11776724
237.035047	4.01737822999994	1	12	test	BC	Scene	1	0	1196.85076724
245.053941	4.01822022999998	1	13	test	AB	Scene	2	1	1489.09976724
255.073504	4.01918923000011	1	14	test	AB	Scene	8	1	1156.49076724
265.093792	4.01940722999989	1	15	test	BC	Scene	3	1	1123.33876724
271.11465	4.01754323000007	1	16	test	AB	Scene	7	1	1308.74076724
283.13364	4.01984522999998	1	17	test	BC	Scene	2	1	1708.93676724
289.155277	4.01716522999993	1	18	test	AB	Scene	3	1	1273.68076724
299.174172	4.01879423000012	1	19	test	AB	Scene	1	0	1474.90876724
305.194265	4.01768322999997	1	20	test	BC	Scene	4	1	1427.12976724
317.213257	4.01997823000001	1	21	test	AB	Scene	6	0	2586.27476724
323.234756	4.01744423000008	1	22	test	BC	Scene	5	1	1632.94176724
331.254071	4.01787422999996	1	23	test	BC	Scene	7	1	1141.87376724
337.273319	4.01762622999994	1	24	test	AB	Scene	4	1	1189.45576724
12.502858	4.00054222240001	2	1	study	AB	Face	6	0	NA
18.50486	4.0008752224	2	2	study	AB	Face	2	1	NA
28.507639	4.0019332224	2	3	study	AB	Face	1	0	NA
34.511048	4.0008162224	2	4	study	AB	Face	4	0	NA
44.513409	4.002323222	2	5	study	AB	Face	3	0	NA
50.51714	4.00089022200001	2	6	study	AB	Face	8	0	NA
60.519678	4.002187222	2	7	study	AB	Face	5	1	NA
66.522971	4.001222222	2	8	study	AB	Face	7	0	NA
72.525592	4.00089122200001	2	9	study	BC	Face	5	1	NA
82.527606	4.002715222	2	10	study	BC	Face	6	0	NA
88.531551	4.00109922199999	2	11	study	BC	Face	8	0	NA
100.533873	4.003404222	2	12	study	BC	Face	1	0	NA
106.538483	4.00108822200001	2	13	study	BC	Face	4	0	NA
112.540773	4.00109222200002	2	14	study	BC	Face	7	0	NA
120.543176	4.00177122200001	2	15	study	BC	Face	3	0	NA
128.546562	4.001468222	2	16	study	BC	Face	2	1	NA
144.720233	4.01733422200001	2	1	test	AC	Face	4	0	0
150.738944	4.01762622200002	2	2	test	AC	Face	8	0	857.39277763
160.75776	4.01931622199999	2	3	test	AC	Face	1	0	1862.40977763
168.778342	4.01848022200001	2	4	test	AC	Face	5	1	2033.17177763
174.798234	4.01758522200002	2	5	test	AC	Face	7	0	1727.14177763
182.817099	4.01846922200001	2	6	test	AC	Face	2	1	1933.51077763
188.836714	4.01783022199999	2	7	test	AC	Face	6	0	1479.51477763
200.856307	4.01953522200001	2	8	test	AC	Face	3	0	810.77277763
208.877499	4.01811022200002	2	9	test	BC	Face	6	0	2247.02277763
220.896784	4.02009922199999	2	10	test	AB	Face	5	1	1859.04177763
228.918569	4.018082222	2	11	test	BC	Face	7	1	1706.93677763
236.937803	4.01858322200002	2	12	test	BC	Face	1	1	1500.50777763
242.958073	4.01729322200001	2	13	test	BC	Face	3	1	1372.94777763
250.976647	4.01846922200001	2	14	test	AB	Face	6	0	1384.74877763
262.996424	4.01998322200001	2	15	test	BC	Face	8	1	1566.27477763
269.017647	4.01775422199996	2	16	test	AB	Face	1	1	1594.95177763
277.036664	4.01849222199997	2	17	test	AB	Face	2	1	1056.04177763
283.056543	4.01757422199997	2	18	test	AB	Face	3	0	1037.52277763
295.075489	4.01991222199996	2	19	test	AB	Face	7	0	1228.73277763
301.096601	4.01780022199993	2	20	test	AB	Face	4	1	1248.16377763
309.116489	4.01766622199997	2	21	test	AB	Face	8	0	1729.10777763
319.145758	4.00889322199998	2	22	test	BC	Face	2	1	968.58177763
331.156299	4.01964622199995	2	23	test	BC	Face	4	1	1244.16277763
337.177172	4.01777422199998	2	24	test	BC	Face	5	1	1348.91277763
16.538383	4.00124754700001	3	1	study	AB	Scene	3	1	NA
22.541023	4.000898547	3	2	study	AB	Scene	7	0	NA
30.543231	4.00177854700001	3	3	study	AB	Scene	6	1	NA
38.546422	4.00167054700001	3	4	study	AB	Scene	5	0	NA
44.549548	4.000869547	3	5	study	AB	Scene	2	0	NA
54.55188	4.00237154699999	3	6	study	AB	Scene	1	0	NA
68.555481	4.00414854699999	3	7	study	AB	Scene	8	1	NA
74.561023	4.000939547	3	8	study	AB	Scene	4	1	NA
80.563663	4.000587547	3	9	study	BC	Scene	2	0	NA
88.565753	4.00158154700001	3	10	study	BC	Scene	6	1	NA
94.568755	4.00087754700001	3	11	study	BC	Scene	4	1	NA
100.570996	4.000964547	3	12	study	BC	Scene	8	1	NA
108.573266	4.00177654699999	3	13	study	BC	Scene	7	0	NA
116.576723	4.001392547	3	14	study	BC	Scene	1	0	NA
122.57965	4.00076654700001	3	15	study	BC	Scene	3	1	NA
134.582067	4.002976547	3	16	study	BC	Scene	5	0	NA
154.790589	4.01889954700001	3	1	test	AC	Scene	1	0	1529.18445273
160.810584	4.01787654699999	3	2	test	AC	Scene	8	1	1222.77945273
168.82996	4.01824754700001	3	3	test	AC	Scene	2	0	1701.68845273
174.84931	4.01789854699999	3	4	test	AC	Scene	6	1	1535.90045273
184.86851	4.01920654700001	3	5	test	AC	Scene	3	1	2134.96545273
190.888977	4.01773754699997	3	6	test	AC	Scene	4	1	929.881452733
198.908214	4.01824654700002	3	7	test	AC	Scene	7	0	1516.30045273
204.927675	4.01778954699999	3	8	test	AC	Scene	5	0	1584.86645273
210.946991	4.01742454699997	3	9	test	BC	Scene	1	1	1182.02545273
218.965577	4.01859154700002	3	10	test	BC	Scene	3	1	1242.01345273
230.985409	4.02004854699998	3	11	test	AB	Scene	8	1	1461.95345273
237.00709	4.01737154700002	3	12	test	AB	Scene	3	1	740.266452733
245.025921	4.01829354699998	3	13	test	BC	Scene	8	1	1500.97545273
251.045949	4.017220547	3	14	test	AB	Scene	4	1	1140.84645273
259.064191	4.01873054699996	3	15	test	AB	Scene	6	1	1402.74645273
265.084462	4.01746254699997	3	16	test	AB	Scene	1	0	971.617452733
277.103396	4.01981554699998	3	17	test	BC	Scene	2	1	1150.44145273
289.124747	4.01975554699998	3	18	test	BC	Scene	7	1	1500.34345273
295.145819	4.01768154699996	3	19	test	BC	Scene	6	1	1468.70545273
305.164856	4.01914854700002	3	20	test	AB	Scene	2	1	995.057452733
313.185458	4.018297547	3	21	test	AB	Scene	5	1	1046.92045273
325.205006	4.02003854699997	3	22	test	BC	Scene	5	1	1141.03345273
331.226237	4.01780354699999	3	23	test	BC	Scene	4	1	942.513452733
337.245341	4.01766954699997	3	24	test	AB	Scene	7	1	1497.50445273
12.537838	4.0091621331	4	1	study	AB	Face	4	0	NA
18.548382	4.0009161331	4	2	study	AB	Face	5	1	NA
30.55066	4.0032261331	4	3	study	AB	Face	2	1	NA
36.555386	4.00082713310001	4	4	study	AB	Face	6	0	NA
44.557788	4.0015071331	4	5	study	AB	Face	1	0	NA
52.560607	4.001772133	4	6	study	AB	Face	3	0	NA
60.564125	4.001336133	4	7	study	AB	Face	7	0	NA
66.566486	4.001271133	4	8	study	AB	Face	8	0	NA
76.569344	4.00224313300003	4	9	study	BC	Face	4	0	NA
82.573331	4.00059013299999	4	10	study	BC	Face	7	0	NA
88.575226	4.00098613300003	4	11	study	BC	Face	5	1	NA
94.577546	4.000999133	4	12	study	BC	Face	3	0	NA
104.58751	3.99486413300001	4	13	study	BC	Face	2	1	NA
110.583736	4.00094913300002	4	14	study	BC	Face	1	0	NA
122.586215	4.00307713300001	4	15	study	BC	Face	6	0	NA
128.590654	4.00094013300001	4	16	study	BC	Face	8	0	NA
152.763681	4.020586133	4	1	test	AC	Face	8	0	1183.92286687
158.785702	4.01751313300003	4	2	test	AC	Face	5	1	1766.41586687
166.804679	4.01828613300002	4	3	test	AC	Face	2	1	2098.76586687
176.824161	4.01934013300002	4	4	test	AC	Face	4	0	1629.20686687
184.845048	4.018214133	4	5	test	AC	Face	1	0	1511.96786687
194.864782	4.01897313299999	4	6	test	AC	Face	3	0	1366.59586687
200.885045	4.01771513299999	4	7	test	AC	Face	7	0	2070.03186687
212.904358	4.01968913299998	4	8	test	AC	Face	6	0	1762.66486687
218.925884	4.01713313300002	4	9	test	AB	Face	8	0	1552.77786687
228.944137	4.01940713300003	4	10	test	AB	Face	5	1	1599.52986687
234.964833	4.01771313299998	4	11	test	AB	Face	4	1	1648.68786687
242.983977	4.01832113300002	4	12	test	BC	Face	4	1	1087.02486687
249.003532	4.01772313300002	4	13	test	AB	Face	3	0	1543.23586687
259.02293	4.01887113300001	4	14	test	BC	Face	8	0	1613.92586687
271.042806	4.02028913300001	4	15	test	AB	Face	2	1	1282.84886687
277.064521	4.01752613299998	4	16	test	BC	Face	7	0	1507.09886687
285.083582	4.01821713300003	4	17	test	AB	Face	1	1	1452.63886687
291.103435	4.01736813300004	4	18	test	BC	Face	1	0	1588.09186687
299.121805	4.018741133	4	19	test	BC	Face	5	1	1451.31486687
305.142098	4.01744913299999	4	20	test	BC	Face	6	1	1594.69186687
313.160774	4.01851913300005	4	21	test	BC	Face	2	1	2010.33886687
319.180898	4.017355133	4	22	test	AB	Face	6	1	836.942866875
331.199642	4.01990113300004	4	23	test	BC	Face	3	1	1740.66986687
337.221349	4.01720113300002	4	24	test	AB	Face	7	1	1009.07686687
18.532399	3.9920292465	5	1	study	AB	Scene	4	0	NA
24.525742	4.0010082465	5	2	study	AB	Scene	5	0	NA
36.528093	4.0032752465	5	3	study	AB	Scene	7	0	NA
42.532736	4.0009312465	5	4	study	AB	Scene	1	1	NA
48.535144	4.00085124600001	5	5	study	AB	Scene	6	0	NA
54.537423	4.00087624599999	5	6	study	AB	Scene	2	1	NA
62.539995	4.001373246	5	7	study	AB	Scene	8	1	NA
70.542519	4.001933246	5	8	study	AB	Scene	3	1	NA
76.545894	4.000858246	5	9	study	BC	Scene	6	0	NA
82.547873	4.00120624599999	5	10	study	BC	Scene	7	0	NA
92.550701	4.00221124600001	5	11	study	BC	Scene	3	1	NA
98.553926	4.001277246	5	12	study	BC	Scene	8	1	NA
106.556377	4.00190824600001	5	13	study	BC	Scene	1	1	NA
116.559849	4.00231324600001	5	14	study	BC	Scene	4	0	NA
124.563413	4.00178924600001	5	15	study	BC	Scene	5	0	NA
130.566336	4.001198246	5	16	study	BC	Scene	2	1	NA
152.739442	4.01997024600001	5	1	test	AC	Scene	7	0	3384.98675354
164.760563	4.02012724600002	5	2	test	AC	Scene	6	0	1313.25575354
172.782239	4.018218246	5	3	test	AC	Scene	8	1	1645.85675354
180.802197	4.018012246	5	4	test	AC	Scene	2	1	2108.39375354
186.821731	4.017433246	5	5	test	AC	Scene	4	0	1790.62575354
194.84089	4.01802624599997	5	6	test	AC	Scene	1	1	1693.80975354
202.860064	4.01860224599997	5	7	test	AC	Scene	5	0	1520.31675354
210.879908	4.01850724599999	5	8	test	AC	Scene	3	1	2348.25075354
216.899714	4.017699246	5	9	test	BC	Scene	8	1	3040.65975354
228.918966	4.01974524600003	5	10	test	BC	Scene	7	1	1212.57075354
234.939843	4.01782524600002	5	11	test	AB	Scene	2	1	1409.53975354
244.958706	4.01950224599999	5	12	test	BC	Scene	4	0	1595.18075354
250.979864	4.01734124600003	5	13	test	AB	Scene	7	0	1699.70075354
256.9985	4.017664246	5	14	test	AB	Scene	3	1	812.796753541
267.017841	4.01886724599998	5	15	test	BC	Scene	3	1	2000.03475354
273.037725	4.01794224600005	5	16	test	AB	Scene	4	1	2079.44375354
283.056694	4.01951124600001	5	17	test	AB	Scene	5	1	2345.29975354
289.077334	4.01783024600003	5	18	test	AB	Scene	1	1	1264.34675354
295.096726	4.01743724599999	5	19	test	AB	Scene	8	1	818.588753541
303.115363	4.018534246	5	20	test	BC	Scene	5	0	1553.01075354
315.135031	4.020175246	5	21	test	AB	Scene	6	0	2090.94375354
325.156534	4.01919324600004	5	22	test	BC	Scene	2	1	1581.45175354
331.176923	4.01778524599998	5	23	test	BC	Scene	1	1	999.233753541
337.196327	4.01738224600005	5	24	test	BC	Scene	6	1	1145.24075354
18.520903	4.00679877800011	6	1	study	AB	Face	2	0	NA
24.529103	4.00090677800007	6	2	study	AB	Face	5	0	NA
34.531439	4.00242777800003	6	3	study	AB	Face	4	1	NA
42.535242	4.00170577800003	6	4	study	AB	Face	1	0	NA
48.538489	4.00074677800009	6	5	study	AB	Face	3	0	NA
54.540845	4.00068377800004	6	6	study	AB	Face	6	0	NA
64.542924	4.00247877800011	6	7	study	AB	Face	7	0	NA
72.546678	4.00178677800002	6	8	study	AB	Face	8	0	NA
84.549903	4.00316977800003	6	9	study	BC	Face	1	0	NA
90.554688	4.00069677800007	6	10	study	BC	Face	8	0	NA
102.556939	4.0030517780001	6	11	study	BC	Face	6	0	NA
108.561714	4.00060677800005	6	12	study	BC	Face	3	0	NA
114.563729	4.00088477799999	6	13	study	BC	Face	4	1	NA
126.565985	4.00324877799999	6	14	study	BC	Face	2	0	NA
132.570608	4.00091577800002	6	15	study	BC	Face	5	0	NA
138.572858	4.00096477800002	6	16	study	BC	Face	7	0	NA
156.745695	4.01846277799999	6	1	test	AC	Face	4	1	1474.31922229
162.765523	4.01763277800003	6	2	test	AC	Face	6	0	1247.76822229
168.784374	4.01774477799999	6	3	test	AC	Face	1	0	1534.62822229
176.803577	4.01828977800004	6	4	test	AC	Face	3	0	2962.50222229
188.823364	4.01978977800003	6	5	test	AC	Face	2	0	1009.18322229
194.844418	4.01771377800003	6	6	test	AC	Face	5	0	1204.98522229
204.863476	4.01918577800007	6	7	test	AC	Face	7	0	1484.66422229
216.884205	4.01974277800004	6	8	test	AC	Face	8	0	795.436222295
222.905307	4.01760077799999	6	9	test	BC	Face	6	0	1249.38522229
228.924561	4.01733177800011	6	10	test	AB	Face	8	1	1670.74222229
236.943225	4.01840777800008	6	11	test	BC	Face	4	1	909.677222295
244.963313	4.01809277800002	6	12	test	BC	Face	1	0	1422.56522229
250.982561	4.01781177800009	6	13	test	BC	Face	5	0	755.369222295
261.001836	4.01903177800006	6	14	test	AB	Face	3	0	929.319222295
267.022385	4.01748677800002	6	15	test	AB	Face	7	0	1313.27622229
275.040947	4.01867777800007	6	16	test	BC	Face	3	1	1522.67422229
281.061012	4.01759677800001	6	17	test	AB	Face	5	0	1396.67122229
287.079916	4.01765377799998	6	18	test	AB	Face	4	1	856.594222295
295.09918	4.01814077800006	6	19	test	BC	Face	2	0	1296.13322229
303.118678	4.018396778	6	20	test	BC	Face	8	0	971.618222295
313.138318	4.01925277800002	6	21	test	AB	Face	2	1	1226.15122229
319.158999	4.017575778	6	22	test	AB	Face	6	1	759.874222295
331.177999	4.01986277800001	6	23	test	BC	Face	7	1	1010.39022229
337.199417	4.017412778	6	24	test	AB	Face	1	1	1601.40322229
14.494102	3.99504808319999	7	1	study	AB	Scene	5	1	NA
26.490787	4.00295008319999	7	2	study	AB	Scene	7	1	NA
32.495775	4.00029508319999	7	3	study	AB	Scene	1	1	NA
38.497209	4.0011470832	7	4	study	AB	Scene	2	1	NA
44.499597	4.00105708299999	7	5	study	AB	Scene	3	0	NA
52.501777	4.00196008299999	7	6	study	AB	Scene	6	1	NA
60.505153	4.00166708299999	7	7	study	AB	Scene	4	0	NA
66.508113	4.001039083	7	8	study	AB	Scene	8	0	NA
76.510569	4.00241808299998	7	9	study	BC	Scene	4	0	NA
82.514355	4.00092908299998	7	10	study	BC	Scene	7	1	NA
90.516741	4.001623083	7	11	study	BC	Scene	8	0	NA
96.5201	4.00056408299998	7	12	study	BC	Scene	6	1	NA
108.522176	4.00310208299998	7	13	study	BC	Scene	2	1	NA
116.52637	4.00199308300001	7	14	study	BC	Scene	5	1	NA
122.529817	4.00084108299999	7	15	study	BC	Scene	1	1	NA
132.532146	4.00239008299998	7	16	study	BC	Scene	3	0	NA
150.706726	4.01813908299999	7	1	test	AC	Scene	8	0	0
156.726292	4.017532083	7	2	test	AC	Scene	6	1	1600.92691677
168.745518	4.01959708299997	7	3	test	AC	Scene	1	1	1296.46791677
174.76676	4.01735408299998	7	4	test	AC	Scene	4	0	2146.79291677
180.785535	4.017540083	7	5	test	AC	Scene	3	0	1474.04691677
190.804692	4.01892108299999	7	6	test	AC	Scene	7	1	2056.75691677
198.825075	4.01828508299997	7	7	test	AC	Scene	5	1	1615.06391677
204.844918	4.01740208299999	7	8	test	AC	Scene	2	1	1825.75491677
214.863379	4.01948708299999	7	9	test	AB	Scene	8	1	1611.56691677
220.88441	4.01741308299996	7	10	test	AB	Scene	1	1	1467.23091677
232.902772	4.020342083	7	11	test	BC	Scene	7	1	1045.07591677
238.924447	4.01767408299999	7	12	test	AB	Scene	2	1	1068.87391677
248.943322	4.01929608300002	7	13	test	BC	Scene	2	1	1929.71291677
254.964327	4.01729408299999	7	14	test	AB	Scene	6	1	1195.23391677
266.982723	4.02018808300002	7	15	test	BC	Scene	4	1	1323.66491677
275.004724	4.01794608299999	7	16	test	AB	Scene	5	1	1219.82991677
281.024053	4.01757208299998	7	17	test	BC	Scene	5	1	1520.75891677
295.042896	4.02080708299996	7	18	test	BC	Scene	3	1	1161.70991677
301.065444	4.01721408299997	7	19	test	AB	Scene	3	1	888.704916766
309.08417	4.018238083	7	20	test	BC	Scene	6	1	921.043916766
319.103652	4.01929608299996	7	21	test	AB	Scene	7	1	1384.97991677
325.124253	4.01765808299999	7	22	test	BC	Scene	1	1	1509.27291677
331.143295	4.01761508299998	7	23	test	AB	Scene	4	1	1676.49691677
337.162315	4.01757308299997	7	24	test	BC	Scene	8	1	1296.66591677
16.544076	3.993917109	8	1	study	AB	Face	8	0	NA
28.539198	4.003386109	8	2	study	AB	Face	7	0	NA
34.544108	4.00080310899999	8	3	study	AB	Face	3	0	NA
42.546063	4.001933109	8	4	study	AB	Face	6	1	NA
48.54954	4.00075010899999	8	5	study	AB	Face	2	0	NA
56.551481	4.00189910899999	8	6	study	AB	Face	1	1	NA
62.554974	4.00069110899999	8	7	study	AB	Face	5	1	NA
68.557024	4.00097310899998	8	8	study	AB	Face	4	1	NA
74.559205	4.001090109	8	9	study	BC	Face	7	0	NA
82.561573	4.00180210899998	8	10	study	BC	Face	1	1	NA
94.564755	4.00324110899999	8	11	study	BC	Face	2	0	NA
100.569667	4.00062610899999	8	12	study	BC	Face	6	1	NA
106.571902	4.000719109	8	13	study	BC	Face	4	1	NA
114.5741	4.00156310899998	8	14	study	BC	Face	5	1	NA
122.577326	4.001420109	8	15	study	BC	Face	3	0	NA
132.580291	4.00233210900001	8	16	study	BC	Face	8	0	NA
148.754487	4.01769110900001	8	1	test	AC	Face	4	1	1275.75789105
158.773177	4.01949410899999	8	2	test	AC	Face	5	1	1520.64989105
164.794247	4.01741810899999	8	3	test	AC	Face	1	1	1853.51689105
174.812855	4.01931510899999	8	4	test	AC	Face	2	0	1496.75489105
186.833579	4.019920109	8	5	test	AC	Face	6	1	1847.87989105
198.854857	4.01993310900003	8	6	test	AC	Face	3	0	1507.24989105
204.8763	4.01744910900001	8	7	test	AC	Face	7	0	1615.88989105
214.894929	4.01936410899999	8	8	test	AC	Face	8	0	1283.05589105
220.916222	4.01702810899998	8	9	test	BC	Face	3	0	2075.73189105
226.93492	4.01733210900001	8	10	test	AB	Face	5	1	1168.26289105
238.956027	4.017510109	8	11	test	AB	Face	3	0	1138.94589105
246.975205	4.01808710900001	8	12	test	AB	Face	6	1	1467.84989105
252.994321	4.017928109	8	13	test	BC	Face	4	1	2153.23289105
265.013715	4.01983310899994	8	14	test	BC	Face	2	0	1348.19689105
271.035195	4.01735710900003	8	15	test	AB	Face	4	1	1604.16789105
277.053723	4.01778210900002	8	16	test	BC	Face	7	0	1448.66889105
285.073007	4.01824310900003	8	17	test	AB	Face	7	1	2162.31189105
295.093068	4.01872810899996	8	18	test	BC	Face	1	1	1270.94689105
303.11337	4.01817410900001	8	19	test	BC	Face	5	1	1241.92589105
311.132929	4.01836410899996	8	20	test	AB	Face	1	1	1352.28389105
317.152626	4.01762510899996	8	21	test	BC	Face	6	1	1157.51689105
325.171777	4.01826410899998	8	22	test	BC	Face	8	1	2318.98189105
331.191778	4.01721810899995	8	23	test	AB	Face	2	1	1499.01089105
337.21041	4.01758810900006	8	24	test	AB	Face	8	1	905.488891045
