onset	duration	block	trial	phase	trialtype	category	pairnum	accuracy	test_RT
16.419438	4.00493037799999	1	1	study	AB	Face	8	0	NA
28.426175	4.00277737800002	1	2	study	AB	Face	7	0	NA
34.430395	4.00088937799996	1	3	study	AB	Face	3	0	NA
42.432401	4.00194538	1	4	study	AB	Face	6	0	NA
48.435705	4.00095237999999	1	5	study	AB	Face	2	0	NA
56.437836	4.00187537999999	1	6	study	AB	Face	1	0	NA
62.441157	4.00087638000004	1	7	study	AB	Face	5	0	NA
68.443799	4.00052937999996	1	8	study	AB	Face	4	0	NA
74.445792	4.00086437999994	1	9	study	BC	Face	7	0	NA
82.447867	4.00184137999997	1	10	study	BC	Face	1	0	NA
94.450888	4.00343938000003	1	11	study	BC	Face	2	0	NA
100.455597	4.0010673800001	1	12	study	BC	Face	6	0	NA
106.457999	4.0009553799999	1	13	study	BC	Face	4	0	NA
114.46063	4.00139737999998	1	14	study	BC	Face	5	0	NA
122.463139	4.0019813800001	1	15	study	BC	Face	3	0	NA
132.466637	4.00231737999991	1	16	study	BC	Face	8	0	NA
148.640638	4.01785237999997	1	1	test	AC	Face	4	0	1680.33362208
158.66011	4.01892338000005	1	2	test	AC	Face	5	0	3910.99162208
164.680258	4.01773438000007	1	3	test	AC	Face	1	0	2331.98862208
174.699091	4.0194343799999	1	4	test	AC	Face	2	0	3775.43462208
186.719958	4.01983037999991	1	5	test	AC	Face	6	0	2623.90762208
198.741288	4.01979137999989	1	6	test	AC	Face	3	0	1996.99862208
204.7629	4.01718237999993	1	7	test	AC	Face	7	0	2573.90162208
214.781591	4.01899038	1	8	test	AC	Face	8	0	2451.11662208
220.802036	4.01753438000006	1	9	test	BC	Face	3	1	1678.78862208
226.820804	4.01773238000006	1	10	test	AB	Face	5	0	2470.36962208
238.839692	4.02013538000002	1	11	test	AB	Face	3	0	1913.34162208
246.861342	4.01823037999991	1	12	test	AB	Face	6	0	2459.26562208
252.881099	4.01747538000002	1	13	test	BC	Face	4	0	1918.38962208
264.900079	4.01978838000004	1	14	test	BC	Face	2	0	2108.29362208
270.921495	4.01733337999997	1	15	test	AB	Face	4	1	1580.37862208
276.94053	4.01729837999993	1	16	test	BC	Face	7	0	2096.47862208
284.959265	4.01830937999999	1	17	test	AB	Face	7	0	1338.79662208
294.978589	4.01949538000004	1	18	test	BC	Face	1	0	1517.17762208
302.999595	4.01821737999993	1	19	test	BC	Face	5	1	2041.02462208
311.018981	4.01858837999986	1	20	test	AB	Face	1	1	1754.05962208
317.039254	4.01731938000006	1	21	test	BC	Face	6	1	1476.86162208
325.05764	4.01864537999989	1	22	test	BC	Face	8	0	1666.99062208
331.077892	4.01738937999995	1	23	test	AB	Face	2	0	2471.83862208
337.096811	4.01743637999997	1	24	test	AB	Face	8	1	2093.99762208
14.407042	4.00726221250001	2	1	study	AB	Scene	5	1	NA
26.415922	4.00296621250001	2	2	study	AB	Scene	7	1	NA
32.420457	4.0007702125	2	3	study	AB	Scene	1	0	NA
38.422905	4.0006102125	2	4	study	AB	Scene	2	0	NA
44.424892	4.0009372125	2	5	study	AB	Scene	3	0	NA
52.427395	4.001531213	2	6	study	AB	Scene	6	1	NA
60.43029	4.001675213	2	7	study	AB	Scene	4	1	NA
66.433101	4.00120321300002	2	8	study	AB	Scene	8	1	NA
76.43563	4.002503213	2	9	study	BC	Scene	4	1	NA
82.439498	4.00095021299999	2	10	study	BC	Scene	7	1	NA
90.441743	4.00177921299999	2	11	study	BC	Scene	8	1	NA
96.444749	4.001093213	2	12	study	BC	Scene	6	1	NA
108.447255	4.00321521299999	2	13	study	BC	Scene	2	0	NA
116.452316	4.001194213	2	14	study	BC	Scene	5	1	NA
122.454946	4.000896213	2	15	study	BC	Scene	1	0	NA
132.457109	4.00256921300001	2	16	study	BC	Scene	3	0	NA
150.615213	4.01813421300001	2	1	test	AC	Scene	8	1	1941.47978749
156.63492	4.01738621299999	2	2	test	AC	Scene	6	1	2230.96178749
168.653541	4.02005821300001	2	3	test	AC	Scene	1	0	2132.40178749
174.675317	4.01727821299998	2	4	test	AC	Scene	4	1	2381.39978749
180.694203	4.017391213	2	5	test	AC	Scene	3	0	2501.54478749
190.712652	4.01945221300001	2	6	test	AC	Scene	7	1	2003.59678749
198.733607	4.01823621300003	2	7	test	AC	Scene	5	1	2474.92778749
204.753385	4.01746221299999	2	8	test	AC	Scene	2	0	2106.23478749
214.77229	4.01905721299999	2	9	test	AB	Scene	8	1	1936.70278749
220.792659	4.01768921299998	2	10	test	AB	Scene	1	1	2318.31578749
232.811943	4.01969521300003	2	11	test	BC	Scene	7	1	1929.59078749
238.833283	4.01735321299999	2	12	test	AB	Scene	2	0	2025.88778749
248.851869	4.019276213	2	13	test	BC	Scene	2	1	1532.47878749
254.872293	4.017842213	2	14	test	AB	Scene	6	1	1891.61678749
266.891422	4.02000821299997	2	15	test	BC	Scene	4	1	1289.74078749
274.913075	4.01810521299997	2	16	test	AB	Scene	5	1	1529.56178749
280.932912	4.01723021299997	2	17	test	BC	Scene	5	1	1387.22578749
294.951792	4.02043021299998	2	18	test	BC	Scene	3	1	1348.11778749
300.973477	4.017700213	2	19	test	AB	Scene	3	1	2051.19378749
308.99235	4.01857821300003	2	20	test	BC	Scene	6	1	1649.13278749
319.012067	4.01940621300001	2	21	test	AB	Scene	7	1	1276.69278749
325.03259	4.017842213	2	22	test	BC	Scene	1	1	2317.78278749
331.052096	4.01733221299999	2	23	test	AB	Scene	4	1	2007.14378749
337.071345	4.01704821300006	2	24	test	BC	Scene	8	1	1918.78478749
18.40095	4.00426461820001	3	1	study	AB	Face	2	0	NA
24.406306	4.00120061819999	3	2	study	AB	Face	5	0	NA
34.408742	4.00263561820001	3	3	study	AB	Face	4	0	NA
42.412775	4.00168561820001	3	4	study	AB	Face	1	1	NA
48.416191	4.000558618	3	5	study	AB	Face	3	0	NA
54.418163	4.000920618	3	6	study	AB	Face	6	NA	NA
64.420374	4.00254461799999	3	7	study	AB	Face	7	0	NA
72.424458	4.00153761799999	3	8	study	AB	Face	8	1	NA
84.427276	4.003354618	3	9	study	BC	Face	1	1	NA
90.431891	4.00103461799998	3	10	study	BC	Face	8	1	NA
102.434133	4.003426618	3	11	study	BC	Face	6	NA	NA
108.438696	4.00115061799999	3	12	study	BC	Face	3	0	NA
114.440945	4.00120561799998	3	13	study	BC	Face	4	0	NA
126.443221	4.003552618	3	14	study	BC	Face	2	0	NA
132.448035	4.001048618	3	15	study	BC	Face	5	0	NA
138.450722	4.00069361799999	3	16	study	BC	Face	7	0	NA
156.606625	4.01842561799998	3	1	test	AC	Face	4	0	1925.0453818
162.62648	4.01756661799998	3	2	test	AC	Face	6	NA	0
