block	trial	phase	pairtype	category	pairnum	fix_x_pos	fix_y_pos	fix_start_time	fix_end_time	fix_dwell_time	ia_side	ia_item_category	ia_item_type
1	1	study	AB	Face	2	799.2	351.8	4369	4676	307	Right	Face	Linking
1	1	study	AB	Face	2	273.3	379.6	4725	5174	449	Left	Object	Unique
1	1	study	AB	Face	2	769.8	363.7	5410	5716	306	Right	Face	Linking
1	1	study	AB	Face	2	361.1	391.6	5776	6059	283	Left	Object	Unique
1	1	study	AB	Face	2	756.3	379.4	6122	6415	293	Right	Face	Linking
1	1	study	AB	Face	2	345.4	374.4	6465	6851	386	Left	Object	Unique
1	2	study	AB	Face	1	793.8	371.1	8053	8315	262	Right	Face	Linking
1	2	study	AB	Face	1	340	370.7	8361	8638	277	Left	Object	Unique
1	2	study	AB	Face	1	266.1	363.1	8662	8826	164	Left	Object	Unique
1	2	study	AB	Face	1	721.8	364.2	8885	9057	172	Right	Face	Linking
1	2	study	AB	Face	1	771.9	352.4	9080	9381	301	Right	Face	Linking
1	2	study	AB	Face	1	403.9	370.6	9435	9688	253	Left	Object	Unique
1	2	study	AB	Face	1	312.2	373.3	9711	10007	296	Left	Object	Unique
1	2	study	AB	Face	1	777.9	359.1	10064	10306	242	Right	Face	Linking
1	2	study	AB	Face	1	283.3	399.8	10362	10668	306	Left	Object	Unique
1	3	study	AB	Face	4	278.1	382.5	1940	2352	412	Left	Face	Linking
1	3	study	AB	Face	4	782.2	371.1	2423	2936	513	Right	Object	Unique
1	3	study	AB	Face	4	308.3	368.1	2991	4012	1021	Left	Face	Linking
1	4	study	AB	Face	8	309.4	375.6	1967	3391	1424	Left	Face	Linking
1	5	study	AB	Face	5	806.8	355.2	2035	2341	306	Right	Face	Linking
1	5	study	AB	Face	5	346.2	371.5	2598	3041	443	Left	Object	Unique
1	5	study	AB	Face	5	837.8	361	3100	3367	267	Right	Face	Linking
1	5	study	AB	Face	5	797.1	355.4	3385	3684	299	Right	Face	Linking
1	6	study	AB	Face	3	261.5	354.8	4069	5224	1155	Left	Face	Linking
1	6	study	AB	Face	3	769	373.9	5289	5664	375	Right	Object	Unique
1	6	study	AB	Face	3	798.7	371.3	5686	6272	586	Right	Object	Unique
1	6	study	AB	Face	3	790.1	290.1	6298	6589	291	Right	Object	Unique
1	6	study	AB	Face	3	305.2	360.1	6649	6661	12	Left	Face	Linking
1	7	study	AB	Face	6	756.2	340.6	4063	4237	174	Right	Face	Linking
1	7	study	AB	Face	6	785.6	346.9	4261	4653	392	Right	Face	Linking
1	7	study	AB	Face	6	359.6	365.2	4706	4888	182	Left	Object	Unique
1	7	study	AB	Face	6	279.5	379.6	4910	5376	466	Left	Object	Unique
1	7	study	AB	Face	6	277.7	387.6	5584	5844	260	Left	Object	Unique
1	7	study	AB	Face	6	793.4	362.3	5902	6195	293	Right	Face	Linking
1	7	study	AB	Face	6	400.4	412.7	6240	6686	446	Left	Object	Unique
1	8	study	AB	Face	7	330.3	365.7	1904	2338	434	Left	Face	Linking
1	8	study	AB	Face	7	763	392.8	2659	3397	738	Right	Object	Unique
