onset	duration	block	trial	phase	trialtype	category	pairnum	accuracy	test_RT
14.496465	4.00689178000003	1	1	study	AB	Face	2	1	NA
26.504492	4.00349178000013	1	2	study	AB	Face	1	0	NA
32.509605	4.00068378000006	1	3	study	AB	Face	4	0	NA
38.511616	4.00098578000014	1	4	study	AB	Face	8	0	NA
44.513898	4.00099778000014	1	5	study	AB	Face	5	0	NA
52.516581	4.00140378000006	1	6	study	AB	Face	3	1	NA
60.518989	4.0020727800001	1	7	study	AB	Face	6	1	NA
66.522305	4.00104678000015	1	8	study	AB	Face	7	0	NA
76.524641	4.00254477999994	1	9	study	BC	Face	8	0	NA
82.528646	4.00086878000009	1	10	study	BC	Face	7	0	NA
90.530802	4.00178577999995	1	11	study	BC	Face	5	0	NA
96.533851	4.00104478000014	1	12	study	BC	Face	2	1	NA
108.536039	4.00347978000004	1	13	study	BC	Face	4	0	NA
116.540871	4.00173278000001	1	14	study	BC	Face	3	1	NA
122.544283	4.00061378000007	1	15	study	BC	Face	1	0	NA
132.546069	4.00266478000014	1	16	study	BC	Face	6	1	NA
150.737425	4.01830477999995	1	1	test	AC	Face	6	1	1969.74822145
156.757382	4.01735178000011	1	2	test	AC	Face	5	0	3017.28222145
168.776436	4.01958478000015	1	3	test	AC	Face	3	1	3017.21322145
174.797858	4.01712477999995	1	4	test	AC	Face	4	0	2481.73922145
180.816563	4.01741578000001	1	5	test	AC	Face	7	0	2731.91722145
190.835434	4.01904577999993	1	6	test	AC	Face	2	1	3157.81322145
198.855778	4.01844878000015	1	7	test	AC	Face	8	0	2388.99822145
204.875716	4.01751377999995	1	8	test	AC	Face	1	0	2589.47422145
214.894582	4.01914678000001	1	9	test	AB	Face	6	1	2330.17422145
220.91539	4.01730277999991	1	10	test	BC	Face	3	1	1169.65522145
232.934176	4.01980677999996	1	11	test	BC	Face	2	1	1333.07322145
238.955257	4.01771978000013	1	12	test	BC	Face	7	0	2383.56722145
248.974714	4.01876478	1	13	test	BC	Face	8	0	3094.28322145
254.994815	4.01766378	1	14	test	AB	Face	2	1	1759.52922145
267.013544	4.02023178000003	1	15	test	BC	Face	6	1	2355.33322145
275.035136	4.01838377999997	1	16	test	BC	Face	5	0	3432.05222145
281.055161	4.01732678000006	1	17	test	AB	Face	8	1	1860.16622145
295.074202	4.02035778000002	1	18	test	AB	Face	5	1	1145.02722145
301.095863	4.01766778000013	1	19	test	BC	Face	4	0	2014.50022145
309.115065	4.01820477999997	1	20	test	BC	Face	1	0	1667.29422145
319.134646	4.01912677999999	1	21	test	AB	Face	3	1	1756.02222145
325.155161	4.01761277999991	1	22	test	AB	Face	7	1	1926.09622145
331.174302	4.01742878000007	1	23	test	AB	Face	4	0	3203.24622145
337.192926	4.0178017800001	1	24	test	AB	Face	1	0	3081.82122145
12.50266	4.0049188916	2	1	study	AB	Scene	5	0	NA
18.509288	4.0005858916	2	2	study	AB	Scene	6	0	NA
30.511296	4.0031998916	2	3	study	AB	Scene	4	1	NA
36.515696	4.0010948916	2	4	study	AB	Scene	3	0	NA
44.518185	4.001701892	2	5	study	AB	Scene	1	0	NA
52.521065	4.00189789199999	2	6	study	AB	Scene	7	0	NA
60.524127	4.00192189200001	2	7	study	AB	Scene	8	1	NA
66.527619	4.00071089199999	2	8	study	AB	Scene	2	0	NA
76.529553	4.00265289200001	2	9	study	BC	Scene	4	1	NA
82.533865	4.000634892	2	10	study	BC	Scene	8	1	NA
88.535863	4.000928892	2	11	study	BC	Scene	2	0	NA
94.538379	4.00074489199999	2	12	study	BC	Scene	3	0	NA
104.540567	4.00238989200001	2	13	study	BC	Scene	7	0	NA
110.544002	4.00128589200001	2	14	study	BC	Scene	1	0	NA
122.546483	4.00338989200001	2	15	study	BC	Scene	5	0	NA
128.551213	4.000997892	2	16	study	BC	Scene	6	0	NA
152.741049	4.02044789200003	2	1	test	AC	Scene	6	0	1899.97310843
158.763208	4.017289892	2	2	test	AC	Scene	4	1	1639.49110843
166.781633	4.01861889200003	2	3	test	AC	Scene	7	0	2076.48110843
176.801608	4.01916089200001	2	4	test	AC	Scene	2	0	1938.35510843
184.82199	4.01852789199998	2	5	test	AC	Scene	5	0	1975.85810843
194.842111	4.01892789199998	2	6	test	AC	Scene	8	1	3649.18410843
200.862552	4.01748889200002	2	7	test	AC	Scene	1	0	2970.66110843
212.881719	4.01958189200002	2	8	test	AC	Scene	3	0	2413.86710843
218.902517	4.01777389200003	2	9	test	BC	Scene	5	0	1962.58010843
228.921809	4.01900889200001	2	10	test	BC	Scene	3	1	1485.61010843
234.942165	4.01764789200001	2	11	test	AB	Scene	6	0	2168.35010843
242.961511	4.01803089200001	2	12	test	BC	Scene	8	1	2975.58210843
248.980758	4.01777989199999	2	13	test	AB	Scene	4	1	1347.98610843
258.999845	4.01919689200001	2	14	test	AB	Scene	8	1	1590.88410843
271.020463	4.01987489200005	2	15	test	BC	Scene	6	0	2846.94210843
277.04176	4.01757089199999	2	16	test	AB	Scene	5	0	2895.53510843
285.061018	4.01806389200001	2	17	test	AB	Scene	3	0	2144.62610843
291.080295	4.01778889200004	2	18	test	BC	Scene	4	1	1810.02910843
299.09916	4.01867989200004	2	19	test	BC	Scene	2	0	1791.03810843
305.119169	4.017623892	2	20	test	AB	Scene	7	1	1764.91410843
313.138112	4.01843589199998	2	21	test	BC	Scene	7	0	1377.68810843
319.158059	4.01747989200003	2	22	test	BC	Scene	1	1	1441.80510843
331.176814	4.02001989200001	2	23	test	AB	Scene	1	0	2991.06610843
337.198162	4.01765589200001	2	24	test	AB	Scene	2	1	2777.87910843
18.510748	3.9956438768	3	1	study	AB	Face	1	0	NA
24.508115	4.00060887679999	3	2	study	AB	Face	6	0	NA
36.509825	4.003494877	3	3	study	AB	Face	3	0	NA
42.514635	4.00100887699999	3	4	study	AB	Face	8	0	NA
48.517412	4.000560877	3	5	study	AB	Face	7	0	NA
54.519005	4.00126987700001	3	6	study	AB	Face	4	0	NA
62.521535	4.00182087699999	3	7	study	AB	Face	2	0	NA
70.524948	4.001488877	3	8	study	AB	Face	5	0	NA
76.527937	4.000792877	3	9	study	BC	Face	1	0	NA
82.530439	4.00062187700001	3	10	study	BC	Face	3	0	NA
92.532802	4.00209287700002	3	11	study	BC	Face	5	0	NA
98.536016	4.00116987700001	3	12	study	BC	Face	8	0	NA
106.538578	4.00169287700001	3	13	study	BC	Face	6	0	NA
116.541673	4.002470877	3	14	study	BC	Face	7	0	NA
124.545269	4.001958877	3	15	study	BC	Face	2	0	NA
130.54855	4.00096987700001	3	16	study	BC	Face	4	0	NA
152.721187	4.020210877	3	1	test	AC	Face	8	0	2204.38112318
164.742868	4.019833877	3	2	test	AC	Face	1	0	2449.22912318
172.764275	4.018162877	3	3	test	AC	Face	7	0	1964.73112318
180.78374	4.01844587700002	3	4	test	AC	Face	5	0	0
186.803253	4.017936877	3	5	test	AC	Face	4	0	2632.73312318
194.822516	4.01842187699999	3	6	test	AC	Face	2	0	2405.27912318
202.842467	4.01822587699999	3	7	test	AC	Face	6	0	2574.14612318
210.861799	4.01864287700001	3	8	test	AC	Face	3	0	2802.18712318
216.881665	4.01775387700001	3	9	test	AB	Face	2	0	2874.53712318
228.900589	4.02013887700002	3	10	test	AB	Face	4	0	0
234.921958	4.01773087699997	3	11	test	AB	Face	7	1	1672.28612318
244.941169	4.01907187700001	3	12	test	BC	Face	8	0	1302.06212318
250.961884	4.01730687700002	3	13	test	BC	Face	3	1	1064.80212318
256.980762	4.01742387700002	3	14	test	AB	Face	5	1	1546.55912318
266.999366	4.01933187699999	3	15	test	AB	Face	8	1	1778.75112318
273.020507	4.01718287700007	3	16	test	BC	Face	4	1	1784.41712318
283.038783	4.01944587700005	3	17	test	AB	Face	6	1	2560.92112318
289.059669	4.01752087700006	3	18	test	AB	Face	1	0	1459.24512318
295.078413	4.01776887700002	3	19	test	BC	Face	1	0	2059.62012318
303.097311	4.01862687699997	3	20	test	BC	Face	6	0	1844.37912318
315.11751	4.01972387700004	3	21	test	BC	Face	7	0	0
325.138714	4.01905487699999	3	22	test	BC	Face	5	0	1259.52612318
331.159447	4.01728287699999	3	23	test	AB	Face	3	1	2193.04612318
337.177946	4.017781877	3	24	test	BC	Face	2	0	1272.17912318
18.48017	3.998365376	4	1	study	AB	Scene	5	0	NA
24.480057	4.00077937600001	4	2	study	AB	Scene	1	0	NA
34.482259	4.00245437600002	4	3	study	AB	Scene	7	1	NA
42.486197	4.001591376	4	4	study	AB	Scene	8	0	NA
48.489519	4.000559376	4	5	study	AB	Scene	3	0	NA
54.491089	4.00131637599999	4	6	study	AB	Scene	4	0	NA
64.493752	4.00249437600001	4	7	study	AB	Scene	6	1	NA
72.497578	4.00174937600002	4	8	study	AB	Scene	2	0	NA
84.500929	4.00302537599999	4	9	study	BC	Scene	3	0	NA
90.505249	4.00098837599999	4	10	study	BC	Scene	1	0	NA
102.507568	4.00330537599999	4	11	study	BC	Scene	4	0	NA
108.512241	4.00094637600001	4	12	study	BC	Scene	8	0	NA
114.514715	4.00078437600001	4	13	study	BC	Scene	7	1	NA
126.516637	4.00348337599999	4	14	study	BC	Scene	2	0	NA
132.521587	4.000827376	4	15	study	BC	Scene	6	1	NA
138.523964	4.00078337599998	4	16	study	BC	Scene	5	0	NA
156.713733	4.01801637600001	4	1	test	AC	Scene	2	0	1900.48562428
162.733044	4.01768437600002	4	2	test	AC	Scene	1	0	2656.83962428
168.752309	4.01739637600002	4	3	test	AC	Scene	3	0	2957.27762428
176.771308	4.018145376	4	4	test	AC	Scene	7	1	2430.80562428
188.790587	4.02015837600001	4	5	test	AC	Scene	4	0	2579.38062428
194.811963	4.01779137600004	4	6	test	AC	Scene	5	0	2765.50962428
204.830749	4.01953537599999	4	7	test	AC	Scene	6	1	2140.29362428
216.851898	4.01967937600001	4	8	test	AC	Scene	8	0	2335.98162428
222.872732	4.01780637600002	4	9	test	AB	Scene	6	1	3575.10262428
228.891635	4.01789937599999	4	10	test	BC	Scene	7	1	3053.14262428
236.910563	4.018721376	4	11	test	BC	Scene	2	1	3304.19662428
244.930408	4.01863337600004	4	12	test	BC	Scene	4	0	1490.08962428
250.950331	4.01770637600002	4	13	test	BC	Scene	3	0	2503.66162428
260.969115	4.01942137600004	4	14	test	AB	Scene	5	0	0
266.990086	4.017452376	4	15	test	BC	Scene	6	1	2681.50262428
275.00882	4.01846937599999	4	16	test	BC	Scene	5	1	2484.80862428
281.028897	4.01738437600003	4	17	test	BC	Scene	8	0	2605.40462428
287.047963	4.017278376	4	18	test	BC	Scene	1	1	3955.06562428
295.066775	4.01822637599998	4	19	test	AB	Scene	7	1	2397.65662428
303.086763	4.01798037600005	4	20	test	AB	Scene	8	1	2865.08662428
313.106057	4.01920237600006	4	21	test	AB	Scene	1	1	2990.61362428
319.126843	4.01740237600001	4	22	test	AB	Scene	2	0	3655.38462428
331.145294	4.02024337600003	4	23	test	AB	Scene	3	1	2157.58862428
337.167136	4.01739937600004	4	24	test	AB	Scene	4	1	3134.23462428
16.545378	3.99780053480001	5	1	study	AB	Face	5	0	NA
22.544676	4.00080053480001	5	2	study	AB	Face	2	0	NA
30.54676	4.001801535	5	3	study	AB	Face	3	0	NA
38.549609	4.00203453500001	5	4	study	AB	Face	6	0	NA
44.553281	4.000648535	5	5	study	AB	Face	8	1	NA
54.55526	4.00254653500001	5	6	study	AB	Face	4	1	NA
68.558982	4.00419753500001	5	7	study	AB	Face	1	0	NA
74.56477	4.000715535	5	8	study	AB	Face	7	0	NA
80.566781	4.001024535	5	9	study	BC	Face	3	0	NA
88.569138	4.00175053500001	5	10	study	BC	Face	2	0	NA
94.571962	4.001216535	5	11	study	BC	Face	5	0	NA
100.574392	4.00108353500001	5	12	study	BC	Face	1	0	NA
108.576623	4.001935535	5	13	study	BC	Face	8	1	NA
116.580231	4.00140853500001	5	14	study	BC	Face	4	1	NA
122.582876	4.001095535	5	15	study	BC	Face	6	0	NA
134.585163	4.00343853500002	5	16	study	BC	Face	7	0	NA
154.760466	4.01921653500004	5	1	test	AC	Face	8	1	3121.37946516
160.781103	4.01757853499998	5	2	test	AC	Face	4	1	1414.96346516
168.800562	4.01787053500002	5	3	test	AC	Face	5	0	2878.88146516
174.81979	4.01760253499998	5	4	test	AC	Face	1	0	0
184.838879	4.01905153500001	5	5	test	AC	Face	6	0	1894.83446516
190.859095	4.01780853499999	5	6	test	AC	Face	7	0	2895.63046516
198.8782	4.01848153499997	5	7	test	AC	Face	3	0	2315.16046516
204.897653	4.01799253500003	5	8	test	AC	Face	2	0	2652.43046516
210.916903	4.01774653499998	5	9	test	AB	Face	4	1	2306.78846516
218.935943	4.018448535	5	10	test	BC	Face	5	1	2056.37046516
230.955449	4.02023853499998	5	11	test	AB	Face	2	0	1654.97146516
236.977078	4.01756653499996	5	12	test	BC	Face	3	0	1342.69546516
244.996502	4.01793053499996	5	13	test	BC	Face	1	0	1525.70846516
251.015776	4.01761853499996	5	14	test	BC	Face	2	0	2053.49646516
259.034711	4.01842653499998	5	15	test	AB	Face	3	1	1474.07546516
265.054185	4.017951535	5	16	test	BC	Face	6	0	1441.93346516
277.073584	4.01985053500003	5	17	test	BC	Face	4	1	2059.85046516
