onset	duration	block	trial	phase	trialtype	category	pairnum	accuracy	test_RT
12.430584	3.99305494799992	1	1	study	AB	Scene	6	1	NA
18.425056	4.0008839479999	1	2	study	AB	Scene	7	1	NA
28.427381	4.0023849479999	1	3	study	AB	Scene	3	1	NA
34.430953	4.00115094799989	1	4	study	AB	Scene	1	1	NA
44.43343	4.00250494799989	1	5	study	AB	Scene	2	1	NA
50.437468	4.00075894799991	1	6	study	AB	Scene	4	1	NA
60.439598	4.00250394799991	1	7	study	AB	Scene	8	1	NA
66.443946	4.00045094799995	1	8	study	AB	Scene	5	1	NA
72.445824	4.00085994799997	1	9	study	BC	Scene	2	1	NA
82.448018	4.00249894799995	1	10	study	BC	Scene	3	1	NA
88.451927	4.00092494799991	1	11	study	BC	Scene	1	1	NA
100.454497	4.0029479479999	1	12	study	BC	Scene	6	1	NA
106.459028	4.00073994799999	1	13	study	BC	Scene	8	1	NA
112.461052	4.00100394799994	1	14	study	BC	Scene	7	1	NA
120.4635	4.00164194799995	1	15	study	BC	Scene	5	1	NA
128.4664	4.00182694999993	1	16	study	BC	Scene	4	1	NA
144.640469	4.01730094999998	1	1	test	AC	Scene	7	1	2298.73105188
150.659149	4.01758594999995	1	2	test	AC	Scene	5	1	1610.89205188
160.678169	4.01910194999992	1	3	test	AC	Scene	3	1	1758.77005188
168.69847	4.01854994999999	1	4	test	AC	Scene	4	1	1668.11705188
174.718048	4.01792494999984	1	5	test	AC	Scene	6	1	1587.39405188
182.737156	4.01857095000005	1	6	test	AC	Scene	8	1	2347.68305188
188.757257	4.01744995000001	1	7	test	AC	Scene	2	1	1877.82205188
200.775767	4.02020894999988	1	8	test	AC	Scene	1	1	1721.15305188
208.797545	4.01818094999986	1	9	test	BC	Scene	8	1	1982.19205188
220.81713	4.01988795	1	10	test	BC	Scene	7	1	1548.80105188
228.838333	4.01843495	1	11	test	AB	Scene	7	1	1774.02605188
236.857915	4.01860494999986	1	12	test	AB	Scene	5	1	1167.40005188
242.878162	4.01731495000003	1	13	test	AB	Scene	2	1	1429.42205188
250.897172	4.01805895000001	1	14	test	BC	Scene	1	1	1345.66605188
262.916972	4.01954694999993	1	15	test	AB	Scene	1	1	1377.65805188
268.938002	4.01751794999989	1	16	test	AB	Scene	6	1	1469.24705188
276.957133	4.0181369499999	1	17	test	AB	Scene	8	1	1770.21705188
282.9765	4.01772994999983	1	18	test	BC	Scene	5	1	1782.49405188
294.995277	4.02024095000001	1	19	test	BC	Scene	4	1	2466.43005188
301.017207	4.01727294999984	1	20	test	BC	Scene	6	1	1266.27405188
309.035758	4.01847094999993	1	21	test	BC	Scene	2	1	1010.54405188
319.055377	4.01939594999992	1	22	test	AB	Scene	3	1	1365.83605188
331.075983	4.02007294999994	1	23	test	AB	Scene	4	1	1341.43205188
337.097472	4.01754595	1	24	test	BC	Scene	3	1	1415.73305188
18.400895	4.000313625	2	1	study	AB	Face	7	0	NA
30.402547	4.003277625	2	2	study	AB	Face	8	0	NA
36.407562	4.000586625	2	3	study	AB	Face	4	1	NA
44.409656	4.001579625	2	4	study	AB	Face	3	1	NA
54.413009	4.002055625	2	5	study	AB	Face	6	0	NA
60.416382	4.00097562500001	2	6	study	AB	Face	5	1	NA
68.418668	4.00177762499999	2	7	study	AB	Face	1	1	NA
80.421841	4.00322562500001	2	8	study	AB	Face	2	1	NA
86.426566	4.00079062499998	2	9	study	BC	Face	6	0	NA
96.428769	4.00246862500001	2	10	study	BC	Face	4	1	NA
