"Participant"	"ExperimentPhase"	"Category"	"Hemisphere"	"Area"	"ROISize"	"Beta"
"sub-1022"	"localiser"	"face"	"Left"	"Ant Hipp Head"	66	-0.933984
"sub-1022"	"localiser"	"face"	"Left"	"CA1"	122	-0.509242360655738
"sub-1022"	"localiser"	"face"	"Left"	"CA23DG"	204	-0.795602078431373
"sub-1022"	"localiser"	"face"	"Left"	"Hipp Tail"	103	0.222071631067961
"sub-1022"	"localiser"	"face"	"Left"	"PHC"	588	-4.31753176190476
"sub-1022"	"localiser"	"face"	"Left"	"PRC"	785	0.018662298089172
"sub-1022"	"localiser"	"face"	"Left"	"Sub"	127	1.4570557480315
"sub-1022"	"localiser"	"face"	"Left"	"alERC"	140	-3.02843137857143
"sub-1022"	"localiser"	"face"	"Left"	"pmERC"	86	-2.88957830232558
"sub-1022"	"localiser"	"face"	"Right"	"Ant Hipp Head"	65	-3.5418316
"sub-1022"	"localiser"	"face"	"Right"	"CA1"	108	1.29527316666667
"sub-1022"	"localiser"	"face"	"Right"	"CA23DG"	234	-0.378170854700855
"sub-1022"	"localiser"	"face"	"Right"	"Hipp Tail"	74	-0.213245027027027
"sub-1022"	"localiser"	"face"	"Right"	"PHC"	565	-3.76204193451327
"sub-1022"	"localiser"	"face"	"Right"	"PRC"	758	1.28992724934037
"sub-1022"	"localiser"	"face"	"Right"	"Sub"	101	-1.06649696039604
"sub-1022"	"localiser"	"face"	"Right"	"alERC"	182	1.04164548901099
"sub-1022"	"localiser"	"face"	"Right"	"pmERC"	72	-2.38871484722222
"sub-1022"	"localiser"	"obj"	"Left"	"Ant Hipp Head"	66	1.83117092424242
"sub-1022"	"localiser"	"obj"	"Left"	"CA1"	122	-0.0155356229508197
"sub-1022"	"localiser"	"obj"	"Left"	"CA23DG"	204	1.27384754901961
"sub-1022"	"localiser"	"obj"	"Left"	"Hipp Tail"	103	1.74830182524272
"sub-1022"	"localiser"	"obj"	"Left"	"PHC"	588	-0.700937894557823
"sub-1022"	"localiser"	"obj"	"Left"	"PRC"	785	1.8956291388535
"sub-1022"	"localiser"	"obj"	"Left"	"Sub"	127	1.4014738503937
"sub-1022"	"localiser"	"obj"	"Left"	"alERC"	140	1.66289135714286
"sub-1022"	"localiser"	"obj"	"Left"	"pmERC"	86	1.73764110465116
"sub-1022"	"localiser"	"obj"	"Right"	"Ant Hipp Head"	65	-0.0910253692307692
"sub-1022"	"localiser"	"obj"	"Right"	"CA1"	108	0.239453703703704
"sub-1022"	"localiser"	"obj"	"Right"	"CA23DG"	234	-1.41051773504273
"sub-1022"	"localiser"	"obj"	"Right"	"Hipp Tail"	74	0.0288119324324323
"sub-1022"	"localiser"	"obj"	"Right"	"PHC"	565	-1.1244955840708
"sub-1022"	"localiser"	"obj"	"Right"	"PRC"	758	4.56561692216359
"sub-1022"	"localiser"	"obj"	"Right"	"Sub"	101	-1.28700656435644
"sub-1022"	"localiser"	"obj"	"Right"	"alERC"	182	3.55633270879121
"sub-1022"	"localiser"	"obj"	"Right"	"pmERC"	72	0.438064013888889
"sub-1022"	"localiser"	"scene"	"Left"	"Ant Hipp Head"	66	-2.64630643939394
"sub-1022"	"localiser"	"scene"	"Left"	"CA1"	122	-1.06572431967213
"sub-1022"	"localiser"	"scene"	"Left"	"CA23DG"	204	-3.80940710294118
"sub-1022"	"localiser"	"scene"	"Left"	"Hipp Tail"	103	0.950903155339806
"sub-1022"	"localiser"	"scene"	"Left"	"PHC"	588	4.69771871088435
"sub-1022"	"localiser"	"scene"	"Left"	"PRC"	785	0.0824338229299363
"sub-1022"	"localiser"	"scene"	"Left"	"Sub"	127	1.26347081102362
"sub-1022"	"localiser"	"scene"	"Left"	"alERC"	140	1.38203283571429
"sub-1022"	"localiser"	"scene"	"Left"	"pmERC"	86	3.3064913255814
"sub-1022"	"localiser"	"scene"	"Right"	"Ant Hipp Head"	65	-1.56095484615385
"sub-1022"	"localiser"	"scene"	"Right"	"CA1"	108	2.00662769444444
"sub-1022"	"localiser"	"scene"	"Right"	"CA23DG"	234	-3.20510770940171
"sub-1022"	"localiser"	"scene"	"Right"	"Hipp Tail"	74	-0.73402027027027
"sub-1022"	"localiser"	"scene"	"Right"	"PHC"	565	6.8820049380531
"sub-1022"	"localiser"	"scene"	"Right"	"PRC"	758	2.18763877968338
"sub-1022"	"localiser"	"scene"	"Right"	"Sub"	101	0.0459095247524752
"sub-1022"	"localiser"	"scene"	"Right"	"alERC"	182	3.14964945054945
"sub-1022"	"localiser"	"scene"	"Right"	"pmERC"	72	2.34275272222222
