block	trial	phase	pairtype	category	pairnum	fix_x_pos	fix_y_pos	fix_start_time	fix_end_time	fix_dwell_time	ia_side	ia_item_category	ia_item_type
1	1	study	AB	Scene	5	263.1	403.5	2359	2624	265	Left	Scene	Linking
1	1	study	AB	Scene	5	767.8	394.2	2677	3219	542	Right	Object	Unique
1	1	study	AB	Scene	5	704.2	443.9	3243	3369	126	Right	Object	Unique
1	1	study	AB	Scene	5	381.5	369.3	3487	3627	140	Left	Scene	Linking
1	1	study	AB	Scene	5	292.1	398.3	3662	4124	462	Left	Scene	Linking
1	1	study	AB	Scene	5	753.6	392.5	4188	4327	139	Right	Object	Unique
1	1	study	AB	Scene	5	742.5	388.9	4348	4396	48	Right	Object	Unique
1	1	study	AB	Scene	5	734.3	381.5	4428	4845	417	Right	Object	Unique
1	1	study	AB	Scene	5	226.3	367.8	4913	5036	123	Left	Scene	Linking
1	2	study	AB	Scene	6	274.9	345.1	1984	2234	250	Left	Scene	Linking
1	2	study	AB	Scene	6	791.1	378.5	2299	2335	36	Right	Object	Unique
1	2	study	AB	Scene	6	786.8	379.5	2401	2469	68	Right	Object	Unique
1	2	study	AB	Scene	6	267.9	344.3	2533	2900	367	Left	Scene	Linking
1	2	study	AB	Scene	6	285.9	295.5	2934	3409	475	Left	Scene	Linking
1	2	study	AB	Scene	6	319.5	449.2	3447	3627	180	Left	Scene	Linking
1	2	study	AB	Scene	6	346.1	483.1	3667	4188	521	Left	Scene	Linking
1	3	study	AB	Scene	4	261.3	353.3	8021	8225	204	Left	Object	Unique
1	3	study	AB	Scene	4	754.3	380.6	8277	8664	387	Right	Scene	Linking
1	3	study	AB	Scene	4	239.4	344.3	8728	8950	222	Left	Object	Unique
1	3	study	AB	Scene	4	300.7	384.9	8983	9527	544	Left	Object	Unique
1	3	study	AB	Scene	4	250.2	331.3	9548	9965	417	Left	Object	Unique
1	3	study	AB	Scene	4	800.3	366.1	10031	10343	312	Right	Scene	Linking
1	3	study	AB	Scene	4	757.4	405.5	10372	10689	317	Right	Scene	Linking
1	4	study	AB	Scene	3	263.7	335.1	2021	2219	198	Left	Scene	Linking
1	4	study	AB	Scene	3	740.3	344.8	2270	2731	461	Right	Object	Unique
1	4	study	AB	Scene	3	303.9	342.5	2791	2954	163	Left	Scene	Linking
1	4	study	AB	Scene	3	289.7	273.6	3060	3081	21	Left	Scene	Linking
1	4	study	AB	Scene	3	299.1	347.6	3131	3523	392	Left	Scene	Linking
1	4	study	AB	Scene	3	766.2	366.6	3582	3920	338	Right	Object	Unique
1	4	study	AB	Scene	3	393.2	487.2	3979	4381	402	Left	Scene	Linking
1	5	study	AB	Scene	1	742.6	375.9	4159	4327	168	Right	Object	Unique
1	5	study	AB	Scene	1	236.9	336	4390	5006	616	Left	Scene	Linking
1	5	study	AB	Scene	1	192.6	348.7	5032	5391	359	Left	Scene	Linking
1	5	study	AB	Scene	1	267.2	467	5428	5785	357	Left	Scene	Linking
1	5	study	AB	Scene	1	213.3	364.2	5811	6201	390	Left	Scene	Linking
1	5	study	AB	Scene	1	276.6	380.2	6233	6704	471	Left	Scene	Linking
1	6	study	AB	Scene	7	244.6	336	3986	4249	263	Left	Object	Unique
1	6	study	AB	Scene	7	748.6	385.1	4313	4699	386	Right	Scene	Linking
1	6	study	AB	Scene	7	757.2	449.4	4712	5619	907	Right	Scene	Linking
1	6	study	AB	Scene	7	781.1	480.6	5643	5951	308	Right	Scene	Linking
1	6	study	AB	Scene	7	701.2	470.8	5974	6325	351	Right	Scene	Linking
1	6	study	AB	Scene	7	230.2	348	6386	6691	305	Left	Object	Unique
1	7	study	AB	Scene	8	770.4	390.3	4163	4875	712	Right	Scene	Linking
1	7	study	AB	Scene	8	751.5	423.5	4889	5189	300	Right	Scene	Linking
1	7	study	AB	Scene	8	778.9	494.1	5207	5900	693	Right	Scene	Linking
1	7	study	AB	Scene	8	288.2	328.4	6529	6707	178	Left	Object	Unique
1	8	study	AB	Scene	2	248.6	319.9	1954	2170	216	Left	Object	Unique
1	8	study	AB	Scene	2	741.3	364.7	2234	2789	555	Right	Scene	Linking
1	8	study	AB	Scene	2	760.6	440.4	2807	3106	299	Right	Scene	Linking
1	8	study	AB	Scene	2	330.3	450.8	3167	3345	178	Left	Object	Unique
1	8	study	AB	Scene	2	772.7	431.3	3396	3688	292	Right	Scene	Linking
1	9	study	BC	Scene	4	734.9	414.9	6079	6219	140	Right	Object	Unique
1	9	study	BC	Scene	4	231.5	382.2	6282	6973	691	Left	Scene	Linking
1	9	study	BC	Scene	4	366.5	454.2	6999	7451	452	Left	Scene	Linking
1	9	study	BC	Scene	4	734.8	440.6	7497	7716	219	Right	Object	Unique
1	9	study	BC	Scene	4	690.6	483.9	8634	8701	67	Right	Object	Unique
1	10	study	BC	Scene	8	722	396.6	2011	2189	178	Right	Object	Unique
1	10	study	BC	Scene	8	294.9	399.5	2249	2601	352	Left	Scene	Linking
1	10	study	BC	Scene	8	260.7	396.4	2631	2946	315	Left	Scene	Linking
1	10	study	BC	Scene	8	237.3	431	2961	3173	212	Left	Scene	Linking
1	10	study	BC	Scene	8	667	507.3	3232	3582	350	Right	Object	Unique
1	10	study	BC	Scene	8	759.4	361.1	4265	4646	381	Right	Object	Unique
1	10	study	BC	Scene	8	707.4	415.5	4675	4703	28	Right	Object	Unique
1	11	study	BC	Scene	2	738	343.5	2002	2166	164	Right	Object	Unique
1	11	study	BC	Scene	2	240.1	344.4	2229	2804	575	Left	Scene	Linking
1	11	study	BC	Scene	2	296.1	374.3	2831	3525	694	Left	Scene	Linking
1	11	study	BC	Scene	2	275.6	342.6	3798	4076	278	Left	Scene	Linking
1	11	study	BC	Scene	2	244.6	507.8	4586	4715	129	Left	Scene	Linking
1	12	study	BC	Scene	3	264.2	316.5	1981	2246	265	Left	Object	Unique
1	12	study	BC	Scene	3	752.8	352	2306	2807	501	Right	Scene	Linking
1	12	study	BC	Scene	3	834.2	380.7	2839	3378	539	Right	Scene	Linking
1	12	study	BC	Scene	3	252.8	312.3	3442	4304	862	Left	Object	Unique
1	12	study	BC	Scene	3	346.9	498	4338	4724	386	Left	Object	Unique
1	13	study	BC	Scene	7	732.5	393.5	6052	6364	312	Right	Object	Unique
1	13	study	BC	Scene	7	803.3	418.1	6395	6806	411	Right	Object	Unique
1	13	study	BC	Scene	7	766.3	295.8	6837	7236	399	Right	Object	Unique
1	13	study	BC	Scene	7	212.3	388.8	7303	7721	418	Left	Scene	Linking
1	13	study	BC	Scene	7	295	365.2	7756	8053	297	Left	Scene	Linking
1	13	study	BC	Scene	7	767	351.8	8102	8394	292	Right	Object	Unique
1	13	study	BC	Scene	7	761.9	454.8	8428	8728	300	Right	Object	Unique
1	14	study	BC	Scene	1	250.2	338.1	2039	2192	153	Left	Object	Unique
