onset	duration	block	trial	phase	trialtype	category	pairnum	accuracy	test_RT
12.517461	3.99467074999994	1	1	study	AB	Scene	5	0	NA
18.513688	4.00073775000005	1	2	study	AB	Scene	6	1	NA
30.516074	4.00297675000005	1	3	study	AB	Scene	4	0	NA
36.520498	4.00086474999997	1	4	study	AB	Scene	3	0	NA
44.522859	4.00156774999999	1	5	study	AB	Scene	1	0	NA
52.526	4.00151174999995	1	6	study	AB	Scene	7	1	NA
60.528984	4.00161075000005	1	7	study	AB	Scene	8	1	NA
66.531638	4.00124874999994	1	8	study	AB	Scene	2	0	NA
76.534465	4.00225374999989	1	9	study	BC	Scene	4	0	NA
82.538043	4.00101574999996	1	10	study	BC	Scene	8	1	NA
88.540722	4.00061975000003	1	11	study	BC	Scene	2	0	NA
94.542494	4.00116274999996	1	12	study	BC	Scene	3	0	NA
104.544918	4.00259474999987	1	13	study	BC	Scene	7	1	NA
110.5491	4.00070274999991	1	14	study	BC	Scene	1	0	NA
122.551008	4.00341775000005	1	15	study	BC	Scene	5	0	NA
128.555597	4.00112474999992	1	16	study	BC	Scene	6	1	NA
152.74556	4.02045174999995	1	1	test	AC	Scene	6	1	2572.81924818
158.767369	4.01764374999987	1	2	test	AC	Scene	4	0	1843.79024818
166.786053	4.01871274999989	1	3	test	AC	Scene	7	1	1474.99324818
176.806171	4.01909374999997	1	4	test	AC	Scene	2	0	1975.05024818
184.826567	4.01844574999987	1	5	test	AC	Scene	5	0	3021.77824818
194.846057	4.01949274999989	1	6	test	AC	Scene	8	1	1927.78924818
200.866861	4.01765374999997	1	7	test	AC	Scene	1	0	2277.42224818
212.88603	4.01977574999994	1	8	test	AC	Scene	3	0	2424.08324818
218.907138	4.0176277499999	1	9	test	BC	Scene	5	0	1879.69924818
228.925932	4.01937575000004	1	10	test	BC	Scene	3	1	1353.52224818
234.946833	4.01742674999984	1	11	test	AB	Scene	6	1	1896.20524818
242.965602	4.01840974999993	1	12	test	BC	Scene	8	1	1386.11324818
248.985267	4.01775174999994	1	13	test	AB	Scene	4	1	1891.33824818
259.004336	4.01917075000005	1	14	test	AB	Scene	8	1	1535.74124818
271.024706	4.02010074999987	1	15	test	BC	Scene	6	1	2272.18024818
277.046303	4.01746174999996	1	16	test	AB	Scene	5	0	2720.31624818
285.064863	4.01865674999985	1	17	test	AB	Scene	3	0	2653.53424818
291.08483	4.01768075	1	18	test	BC	Scene	4	1	1443.71824818
299.103964	4.01829774999997	1	19	test	BC	Scene	2	1	2057.11324818
305.123865	4.01735875000001	1	20	test	AB	Scene	7	1	1387.81424818
313.142806	4.01816574999993	1	21	test	BC	Scene	7	1	2110.98524818
319.162703	4.01727174999996	1	22	test	BC	Scene	1	1	1736.91824818
331.181687	4.01957474999997	1	23	test	AB	Scene	1	0	2694.24224818
337.20269	4.01753074999998	1	24	test	AB	Scene	2	1	1246.92124818
14.47612	4.0021241028	2	1	study	AB	Face	2	1	NA
26.479982	4.002890103	2	2	study	AB	Face	1	0	NA
32.484298	4.000883103	2	3	study	AB	Face	4	0	NA
38.486545	4.000951103	2	4	study	AB	Face	8	1	NA
44.489149	4.000634103	2	5	study	AB	Face	5	0	NA
52.490951	4.001920103	2	6	study	AB	Face	3	0	NA
60.494294	4.00166210299999	2	7	study	AB	Face	6	0	NA
66.496982	4.00126410299999	2	8	study	AB	Face	7	0	NA
76.499909	4.00221310299999	2	9	study	BC	Face	8	1	NA
82.503587	4.00082410300001	2	10	study	BC	Face	7	0	NA
90.505982	4.00151410299999	2	11	study	BC	Face	5	0	NA
96.509024	4.000762103	2	12	study	BC	Face	2	1	NA
108.511292	4.003119103	2	13	study	BC	Face	4	0	NA
116.516124	4.00137010299999	2	14	study	BC	Face	3	0	NA
122.518739	4.00105110299999	2	15	study	BC	Face	1	0	NA
132.521134	4.00250810300003	2	16	study	BC	Face	6	0	NA
150.695793	4.018198103	2	1	test	AC	Face	6	0	2325.17589716
156.715491	4.01746510299997	2	2	test	AC	Face	5	0	1580.61389716
168.734422	4.01982310300003	2	3	test	AC	Face	3	0	1906.78389716
174.755608	4.01763710300002	2	4	test	AC	Face	4	0	1761.56589716
180.774932	4.01727010300002	2	5	test	AC	Face	7	0	2209.41689716
190.793569	4.01917810300001	2	6	test	AC	Face	2	1	2253.05889716
198.814204	4.01827810299999	2	7	test	AC	Face	8	1	1602.33589716
204.83407	4.01738710300002	2	8	test	AC	Face	1	0	1708.70689716
214.853089	4.01890810299999	2	9	test	AB	Face	6	1	2372.34089716
220.87357	4.01738510300004	2	10	test	BC	Face	3	1	1278.23989716
232.892152	4.02009010299999	2	11	test	BC	Face	2	1	1197.60789716
238.913843	4.01740010300005	2	12	test	BC	Face	7	1	1586.16489716
248.932641	4.01911510300002	2	13	test	BC	Face	8	1	1502.33989716
254.953085	4.017663103	2	14	test	AB	Face	2	1	954.764897165
266.97209	4.01996110299998	2	15	test	BC	Face	6	1	1450.39889716
274.993611	4.01817610300006	2	16	test	BC	Face	5	0	1549.82389716
281.012907	4.01784110299998	2	17	test	AB	Face	8	1	1129.13889716
295.031712	4.02111610300001	2	18	test	AB	Face	5	1	1395.89989716
301.053966	4.01782810300001	2	19	test	BC	Face	4	1	1290.02089716
309.07284	4.018698103	2	20	test	BC	Face	1	1	1058.27689716
319.093013	4.01906710300007	2	21	test	AB	Face	3	1	1758.65789716
325.113471	4.01758810300002	2	22	test	AB	Face	7	0	1952.07489716
331.13257	4.01746310300002	2	23	test	AB	Face	4	1	1632.21489716
337.151606	4.01743110300001	2	24	test	AB	Face	1	1	1135.48089716
18.46996	4.0055575034	3	1	study	AB	Scene	5	1	NA
24.477067	4.0007765034	3	2	study	AB	Scene	1	1	NA
34.478848	4.00282650340001	3	3	study	AB	Scene	7	1	NA
42.483105	4.00165850299999	3	4	study	AB	Scene	8	1	NA
48.486233	4.000861503	3	5	study	AB	Scene	3	1	NA
54.488782	4.000600503	3	6	study	AB	Scene	4	1	NA
64.49113	4.002088503	3	7	study	AB	Scene	6	0	NA
72.494641	4.00166050300001	3	8	study	AB	Scene	2	1	NA
84.497824	4.003106503	3	9	study	BC	Scene	3	1	NA
90.502317	4.00090250299999	3	10	study	BC	Scene	1	1	NA
102.505191	4.00264950299999	3	11	study	BC	Scene	4	1	NA
108.509511	4.00066750299999	3	12	study	BC	Scene	8	1	NA
114.511636	4.000832503	3	13	study	BC	Scene	7	1	NA
126.514081	4.00301350299998	3	14	study	BC	Scene	2	1	NA
132.518194	4.00118950300003	3	15	study	BC	Scene	6	0	NA
138.5212	4.000515503	3	16	study	BC	Scene	5	1	NA
156.693799	4.01825550299999	3	1	test	AC	Scene	2	1	2231.7404966
162.713391	4.01762250300002	3	2	test	AC	Scene	1	1	1593.3164966
168.732251	4.01776350300002	3	3	test	AC	Scene	3	1	2106.4564966
176.751459	4.01830050300001	3	4	test	AC	Scene	7	1	1442.8604966
188.771281	4.019773503	3	5	test	AC	Scene	4	1	1954.3354966
194.792619	4.01739350299997	3	6	test	AC	Scene	5	1	1762.7464966
204.811761	4.01877950300003	3	7	test	AC	Scene	6	0	2196.6264966
216.831916	4.01992550300001	3	8	test	AC	Scene	8	1	1961.3014966
222.853513	4.01728850300002	3	9	test	AB	Scene	6	1	1650.6494966
228.872233	4.01757650299999	3	10	test	BC	Scene	7	1	1646.3194966
236.891248	4.01830450300002	3	11	test	BC	Scene	2	1	1399.0054966
244.910819	4.01848950300002	3	12	test	BC	Scene	4	1	1738.0184966
250.930771	4.01749550299998	3	13	test	BC	Scene	3	1	1672.1354966
260.949625	4.01917750300001	3	14	test	AB	Scene	5	1	1415.2484966
266.970138	4.01766250300006	3	15	test	BC	Scene	6	1	1225.2274966
274.988956	4.01857350300002	3	16	test	BC	Scene	5	1	1535.0784966
281.008692	4.01781550300005	3	17	test	BC	Scene	8	1	1926.7264966
287.027934	4.01757750299998	3	18	test	BC	Scene	1	1	1491.4144966
295.047313	4.01795450300002	3	19	test	AB	Scene	7	1	1289.3514966
