onset	duration	block	trial	phase	trialtype	category	pairnum	accuracy	test_RT
271.015089	4.01758698000008	1	16	test	AB	Scene	7	0	1949.73801787
283.034287	4.01959997999994	1	17	test	BC	Scene	2	0	1593.02101787
289.055558	4.01732497999998	1	18	test	AB	Scene	3	1	1623.07201787
299.074391	4.01895597999991	1	19	test	AB	Scene	1	1	1427.13401787
305.094929	4.01737397999992	1	20	test	BC	Scene	4	1	1353.98601787
317.11353	4.02002197999996	1	21	test	AB	Scene	6	0	2135.73601787
323.134753	4.01775698000006	1	22	test	BC	Scene	5	1	1778.75601787
331.153944	4.01827598000003	1	23	test	BC	Scene	7	1	2373.25901787
337.173627	4.01753397999995	1	24	test	AB	Scene	4	1	1768.13001787
12.449807	4.00684086	2	1	study	AB	Face	6	1	NA
18.45787	4.00105386000001	2	2	study	AB	Face	2	1	NA
28.460642	4.00209086	2	3	study	AB	Face	1	1	NA
34.463979	4.00104285999999	2	4	study	AB	Face	4	0	NA
44.466336	4.00250186000001	2	5	study	AB	Face	3	0	NA
50.470534	4.00058386000001	2	6	study	AB	Face	8	0	NA
60.472766	4.00213186000001	2	7	study	AB	Face	5	1	NA
66.475963	4.00122686	2	8	study	AB	Face	7	0	NA
72.478392	4.00108186000001	2	9	study	BC	Face	5	1	NA
82.480946	4.00232486000001	2	10	study	BC	Face	6	1	NA
88.484535	4.00102686	2	11	study	BC	Face	8	0	NA
100.487135	4.00301286000002	2	12	study	BC	Face	1	1	NA
106.49146	4.00098086000001	2	13	study	BC	Face	4	0	NA
112.494102	4.00062686000002	2	14	study	BC	Face	7	0	NA
120.496149	4.00159086000001	2	15	study	BC	Face	3	0	NA
128.499279	4.00153786000003	2	16	study	BC	Face	2	1	NA
144.672752	4.01756285999998	2	1	test	AC	Face	4	0	1430.58113985
150.691766	4.01750686000002	2	2	test	AC	Face	8	0	2069.12013985
160.710799	4.01893986000004	2	3	test	AC	Face	1	1	2090.26613985
168.731521	4.01792086000001	2	4	test	AC	Face	5	1	1536.85413985
174.750991	4.01741286000001	2	5	test	AC	Face	7	0	2101.51913985
182.769759	4.01835786000002	2	6	test	AC	Face	2	1	1598.94713985
188.789393	4.01771686000002	2	7	test	AC	Face	6	1	1711.27813985
200.808532	4.01982386	2	8	test	AC	Face	3	0	1474.01613985
208.829687	4.01837886000003	2	9	test	BC	Face	6	1	1322.85013985
220.849557	4.01975586	2	10	test	AB	Face	5	1	1390.33613985
228.87041	4.01861486	2	11	test	BC	Face	7	1	2025.09213985
236.890175	4.01855286000005	2	12	test	BC	Face	1	1	1505.65413985
242.910442	4.01724486000001	2	13	test	BC	Face	3	1	1791.05713985
250.929037	4.01840185999998	2	14	test	AB	Face	6	1	1496.62213985
262.948702	4.01994886	2	15	test	BC	Face	8	1	1383.84313985
268.970307	4.01730286000005	2	16	test	AB	Face	1	1	1335.74613985
276.988919	4.01842186	2	17	test	AB	Face	2	1	1295.33613985
283.008657	4.01765986000001	2	18	test	AB	Face	3	1	1110.25913985
295.027809	4.01973285999999	2	19	test	AB	Face	7	1	1753.00613985
301.048551	4.01794986000005	2	20	test	AB	Face	4	1	1465.11913985
309.067808	4.01842285999999	2	21	test	AB	Face	8	1	1555.82413985
319.087973	4.01871386000002	2	22	test	BC	Face	2	1	1109.06113985
331.108148	4.01979086000001	2	23	test	BC	Face	4	0	1803.02413985
337.129215	4.01768485999998	2	24	test	BC	Face	5	1	812.776139853
16.506871	4.00577608900001	3	1	study	AB	Scene	3	0	NA
22.514179	4.000758089	3	2	study	AB	Scene	7	1	NA
30.516298	4.00167908900001	3	3	study	AB	Scene	6	1	NA
38.519076	4.00198208900001	3	4	study	AB	Scene	5	0	NA
44.522097	4.00121708900001	3	5	study	AB	Scene	2	0	NA
54.524985	4.00213008900001	3	6	study	AB	Scene	1	0	NA
68.528792	4.00368908899999	3	7	study	AB	Scene	8	1	NA
74.534061	4.00070808899999	3	8	study	AB	Scene	4	0	NA
80.536398	4.000618089	3	9	study	BC	Scene	2	0	NA
88.538484	4.00157708900001	3	10	study	BC	Scene	6	1	NA
94.541287	4.00107008900002	3	11	study	BC	Scene	4	0	NA
100.543683	4.00095908900001	3	12	study	BC	Scene	8	1	NA
108.546196	4.00149308900001	3	13	study	BC	Scene	7	1	NA
116.549185	4.00154408900002	3	14	study	BC	Scene	1	0	NA
122.552007	4.001012089	3	15	study	BC	Scene	3	0	NA
134.554498	4.00310808900002	3	16	study	BC	Scene	5	0	NA
154.729258	4.01934808900001	3	1	test	AC	Scene	1	0	1916.04891142
160.749907	4.01765708899999	3	2	test	AC	Scene	8	1	1574.59991142
168.769065	4.01821408900002	3	3	test	AC	Scene	2	0	1752.82991142
174.788951	4.01732208900002	3	4	test	AC	Scene	6	1	1983.53991142
184.807717	4.01902408900001	3	5	test	AC	Scene	3	0	2160.58991142
190.828354	4.01734308899997	3	6	test	AC	Scene	4	0	1584.22291142
198.847324	4.01807608900001	3	7	test	AC	Scene	7	1	2658.18291142
204.866797	4.017561089	3	8	test	AC	Scene	5	0	2995.11091142
210.88566	4.01765208900001	3	9	test	BC	Scene	1	1	1775.46891142
218.905006	4.018031089	3	10	test	BC	Scene	3	1	1979.42791142
230.924483	4.01983208899997	3	11	test	AB	Scene	8	1	2341.59791142
236.945452	4.017819089	3	12	test	AB	Scene	3	0	3175.07291142
244.964505	4.01847708899999	3	13	test	BC	Scene	8	1	1750.28691142
250.984401	4.017536089	3	14	test	AB	Scene	4	0	2775.43491142
259.003311	4.01833308900002	3	15	test	AB	Scene	6	1	1474.04891142
265.022937	4.01767008900002	3	16	test	AB	Scene	1	0	1832.17291142
277.04172	4.02014808900002	3	17	test	BC	Scene	2	0	3034.07291142
289.063303	4.01980908899999	3	18	test	BC	Scene	7	1	3053.86591142
295.084416	4.01764208899997	3	19	test	BC	Scene	6	1	1586.17091142
305.103438	4.01908108899999	3	20	test	AB	Scene	2	1	1595.69191142
313.124162	4.01811108899995	3	21	test	AB	Scene	5	1	2072.52991142
325.143956	4.01956008899998	3	22	test	BC	Scene	5	0	3969.75891142
331.164729	4.01770908900001	3	23	test	BC	Scene	4	1	1638.77391142
337.18371	4.01768408899999	3	24	test	AB	Scene	7	1	2291.27991142
12.466882	3.9970097729	4	1	study	AB	Face	4	0	NA
18.465112	4.001079773	4	2	study	AB	Face	5	0	NA
30.467498	4.003231773	4	3	study	AB	Face	2	1	NA
36.471938	4.001087773	4	4	study	AB	Face	6	0	NA
44.47434	4.001725773	4	5	study	AB	Face	1	1	NA
52.47745	4.00165777300001	4	6	study	AB	Face	3	0	NA
60.480698	4.001451773	4	7	study	AB	Face	7	1	NA
66.483485	4.00095577299999	4	8	study	AB	Face	8	0	NA
76.486185	4.00208777299999	4	9	study	BC	Face	4	0	NA
82.489762	4.00076277299999	4	10	study	BC	Face	7	1	NA
88.492168	4.00064577299998	4	11	study	BC	Face	5	0	NA
94.494587	4.00051977299999	4	12	study	BC	Face	3	0	NA
104.496685	4.00225377299999	4	13	study	BC	Face	2	1	NA
110.500498	4.00069277299999	4	14	study	BC	Face	1	1	NA
122.502401	4.003373773	4	15	study	BC	Face	6	0	NA
128.50712	4.00094777299999	4	16	study	BC	Face	8	0	NA
152.679919	4.02068777299998	4	1	test	AC	Face	8	0	2280.7882271
158.702098	4.01747677299997	4	2	test	AC	Face	5	0	2483.0122271
166.721632	4.01764377299996	4	3	test	AC	Face	2	1	1806.0182271
176.740456	4.01931577300001	4	4	test	AC	Face	4	0	0
184.761106	4.018378773	4	5	test	AC	Face	1	1	2370.8852271
194.781017	4.018963773	4	6	test	AC	Face	3	0	0
200.801255	4.01768477300002	4	7	test	AC	Face	7	1	1727.2842271
212.820536	4.01961477300004	4	8	test	AC	Face	6	0	2578.8312271
218.841802	4.017313773	4	9	test	AB	Face	8	0	1998.0472271
228.860353	4.01926177300001	4	10	test	AB	Face	5	1	1492.3582271
234.881094	4.017471773	4	11	test	AB	Face	4	1	2290.4402271
242.899792	4.01848277300005	4	12	test	BC	Face	4	0	2194.0822271
248.919457	4.01777677300002	4	13	test	AB	Face	3	1	1450.7862271
258.938475	4.01925677300003	4	14	test	BC	Face	8	1	1644.9132271
270.958804	4.02018277300004	4	15	test	AB	Face	2	1	1218.9202271
276.980446	4.017495773	4	16	test	BC	Face	7	1	2606.1222271
284.999525	4.01812277299998	4	17	test	AB	Face	1	1	1029.5272271
291.019042	4.01756377299997	4	18	test	BC	Face	1	1	1517.0452271
299.037908	4.01841177300003	4	19	test	BC	Face	5	0	1379.4692271
305.057883	4.01739277300006	4	20	test	BC	Face	6	0	1685.4152271
313.076325	4.01865977299999	4	21	test	BC	Face	2	1	1991.2902271
319.096346	4.01763377299998	4	22	test	AB	Face	6	1	1601.7492271
331.115349	4.01984277300001	4	23	test	BC	Face	3	1	1311.7282271
337.136251	4.017914773	4	24	test	AB	Face	7	1	2049.7052271
18.497484	4.00784743950001	5	1	study	AB	Scene	4	0	NA
24.506371	4.00124943900001	5	2	study	AB	Scene	5	0	NA
36.508964	4.003201439	5	3	study	AB	Scene	7	0	NA
42.513697	4.000773439	5	4	study	AB	Scene	1	0	NA
48.515881	4.000863439	5	5	study	AB	Scene	6	0	NA
54.518233	4.000810439	5	6	study	AB	Scene	2	0	NA
62.520019	4.002062439	5	7	study	AB	Scene	8	0	NA
70.523326	4.00179943899999	5	8	study	AB	Scene	3	1	NA
76.526547	4.00086743899998	5	9	study	BC	Scene	6	0	NA
82.528816	4.00088943900001	5	10	study	BC	Scene	7	0	NA
92.531302	4.00219743900001	5	11	study	BC	Scene	3	1	NA
98.534904	4.000890439	5	12	study	BC	Scene	8	0	NA
106.537283	4.00154843900001	5	13	study	BC	Scene	1	0	NA
116.540185	4.00247943899999	5	14	study	BC	Scene	4	0	NA
124.544307	4.001396439	5	15	study	BC	Scene	5	0	NA
130.546824	4.00114343900001	5	16	study	BC	Scene	2	0	NA
152.720042	4.01970743900002	5	1	test	AC	Scene	7	0	1789.05956053
164.741246	4.01975943899999	5	2	test	AC	Scene	6	0	1762.55956053
172.762146	4.01860243899998	5	3	test	AC	Scene	8	0	1850.46556053
180.78227	4.01818543900002	5	4	test	AC	Scene	2	0	1913.19056053
186.801968	4.017448439	5	5	test	AC	Scene	4	0	0
194.820734	4.01839243900002	5	6	test	AC	Scene	1	0	1838.15756053
202.840609	4.01822643899999	5	7	test	AC	Scene	5	0	1695.58656053
210.860277	4.01830543900002	5	8	test	AC	Scene	3	1	2084.44556053
216.879701	4.01784143899998	5	9	test	BC	Scene	8	0	2479.20056053
228.899262	4.01949543900002	5	10	test	BC	Scene	7	0	2349.57156053
234.920156	4.01758843899998	5	11	test	AB	Scene	2	0	3704.64656053
244.938902	4.019307439	5	12	test	BC	Scene	4	0	1594.57156053
250.959727	4.01743943899998	5	13	test	AB	Scene	7	0	2214.40556053
256.97902	4.01710743900001	5	14	test	AB	Scene	3	1	1751.65656053
266.997455	4.01913443899999	5	15	test	BC	Scene	3	1	3464.96056053
273.018248	4.017334439	5	16	test	AB	Scene	4	1	2074.26156053
283.036973	4.01907143900002	5	17	test	AB	Scene	5	0	0
289.057361	4.01764243900002	5	18	test	AB	Scene	1	0	1710.20956053
295.076648	4.017307439	5	19	test	AB	Scene	8	0	1950.21456053
303.095549	4.01811543900002	5	20	test	BC	Scene	5	1	2284.07456053
315.11492	4.01999843899999	5	21	test	AB	Scene	6	1	1397.46956053
325.136248	4.019171439	5	22	test	BC	Scene	2	0	1876.80656053
331.156799	4.01757643900003	5	23	test	BC	Scene	1	1	1747.07456053
337.175417	4.01791743899998	5	24	test	BC	Scene	6	0	1733.43856053
18.51253	4.00190124299997	6	1	study	AB	Face	2	0	NA
24.515919	4.00078024299989	6	2	study	AB	Face	5	0	NA
34.518417	4.00211424299995	6	3	study	AB	Face	4	0	NA
42.521657	4.00191724299989	6	4	study	AB	Face	1	0	NA
48.525254	4.00056724299998	6	5	study	AB	Face	3	0	NA
54.527044	4.00106824299995	6	6	study	AB	Face	6	1	NA
64.529818	4.00212824299998	6	7	study	AB	Face	7	1	NA
72.533503	4.00148724299998	6	8	study	AB	Face	8	0	NA
84.536606	4.00292824299997	6	9	study	BC	Face	1	0	NA
90.540762	4.00105824299993	6	10	study	BC	Face	8	0	NA
102.543424	4.00297924299992	6	11	study	BC	Face	6	1	NA
108.547844	4.00081224299995	6	12	study	BC	Face	3	0	NA
114.54974	4.00120524299993	6	13	study	BC	Face	4	0	NA
126.552649	4.00288224299994	6	14	study	BC	Face	2	0	NA
132.557047	4.00073624299993	6	15	study	BC	Face	5	0	NA
138.558978	4.00109324299998	6	16	study	BC	Face	7	1	NA
156.731777	4.01854724299989	6	1	test	AC	Face	4	0	1921.36675705
162.751893	4.01738724299989	6	2	test	AC	Face	6	1	1983.54575705
168.770993	4.01725324299993	6	3	test	AC	Face	1	0	2093.52775705
176.790082	4.01787124299997	6	4	test	AC	Face	3	0	2326.02375705
188.809201	4.01999524299998	6	5	test	AC	Face	2	0	1815.66875705
194.830571	4.017586243	6	6	test	AC	Face	5	0	1612.58175705
204.849535	4.01909024299998	6	7	test	AC	Face	7	1	1693.28975705
216.869739	4.02013324299996	6	8	test	AC	Face	8	0	2086.17575705
222.891337	4.01748924299999	6	9	test	BC	Face	6	1	2398.83475705
228.910522	4.01726224299998	6	10	test	AB	Face	8	0	2494.31175705
236.92942	4.01807224299994	6	11	test	BC	Face	4	0	1789.07275705
244.948798	4.01844024299999	6	12	test	BC	Face	1	1	1676.70875705
250.968755	4.01744024299993	6	13	test	BC	Face	5	0	2359.71975705
260.987357	4.01930524300001	6	14	test	AB	Face	3	1	1535.97375705
267.007924	4.01769324299996	6	15	test	AB	Face	7	1	1679.13375705
275.02704	4.01828424299991	6	16	test	BC	Face	3	1	2527.39075705
281.046868	4.01741224299988	6	17	test	AB	Face	5	1	2266.53875705
287.065761	4.01747624299995	6	18	test	AB	Face	4	1	1080.85675705
295.084462	4.01848824299994	6	19	test	BC	Face	2	1	2445.76375705
303.104219	4.01843924299994	6	20	test	BC	Face	8	1	2155.55475705
313.123918	4.01924024299992	6	21	test	AB	Face	2	0	1533.84275705
319.144877	4.01723924299993	6	22	test	AB	Face	6	1	1503.98475705
331.163256	4.02010524	6	23	test	BC	Face	7	1	1692.27575705
337.184843	4.01747723999992	6	24	test	AB	Face	1	0	1810.84875705
14.450499	4.00353680680001	7	1	study	AB	Scene	5	0	NA
26.455705	4.002874807	7	2	study	AB	Scene	7	1	NA
32.460044	4.00082280700001	7	3	study	AB	Scene	1	0	NA
38.462447	4.000712807	7	4	study	AB	Scene	2	0	NA
44.464617	4.00084380700001	7	5	study	AB	Scene	3	0	NA
52.466567	4.001932807	7	6	study	AB	Scene	6	0	NA
60.47006	4.00147980700001	7	7	study	AB	Scene	4	1	NA
66.472736	4.00109680700001	7	8	study	AB	Scene	8	0	NA
76.475421	4.002200807	7	9	study	BC	Scene	4	1	NA
82.478898	4.00101380700001	7	10	study	BC	Scene	7	1	NA
90.481345	4.001610807	7	11	study	BC	Scene	8	0	NA
96.48419	4.001051807	7	12	study	BC	Scene	6	0	NA
108.486887	4.002941807	7	13	study	BC	Scene	2	0	NA
116.491214	4.00165680700001	7	14	study	BC	Scene	5	0	NA
122.49441	4.00075380700002	7	15	study	BC	Scene	1	0	NA
132.496333	4.00261880700002	7	16	study	BC	Scene	3	0	NA
150.671137	4.01806780700001	7	1	test	AC	Scene	8	0	1750.57419315
156.690749	4.01741280699999	7	2	test	AC	Scene	6	0	2396.09119315
168.709839	4.01956980700002	7	3	test	AC	Scene	1	0	1844.41719315
174.730698	4.01767980700001	7	4	test	AC	Scene	4	1	2005.90119315
180.749516	4.01780980699998	7	5	test	AC	Scene	3	0	2094.27719315
190.768692	4.01913780699999	7	6	test	AC	Scene	7	1	1839.77719315
198.791329	4.01621080700003	7	7	test	AC	Scene	5	0	2126.74419315
204.808609	4.01788380700001	7	8	test	AC	Scene	2	0	1423.00019315
214.828079	4.01887880700003	7	9	test	AB	Scene	8	0	1226.86519315
220.84843	4.017481807	7	10	test	AB	Scene	1	1	2162.36619315
232.867183	4.01997880700001	7	11	test	BC	Scene	7	1	1596.53119315
238.888464	4.01765480700004	7	12	test	AB	Scene	2	1	1993.11619315
248.907729	4.01889380700001	7	13	test	BC	Scene	2	1	1825.80219315
254.928333	4.01725380700003	7	14	test	AB	Scene	6	1	2378.77119315
266.947201	4.01962780700001	7	15	test	BC	Scene	4	1	1668.45219315
274.967941	4.01860380700004	7	16	test	AB	Scene	5	0	1793.38619315
280.988044	4.01745080700004	7	17	test	BC	Scene	5	0	1694.69519315
295.006975	4.02053380700003	7	18	test	BC	Scene	3	1	1507.76719315
301.029393	4.01705780700006	7	19	test	AB	Scene	3	1	1567.29919315
309.047885	4.018275807	7	20	test	BC	Scene	6	0	1991.21819315
319.067744	4.01892180700001	7	21	test	AB	Scene	7	1	2326.06319315
325.088116	4.01750480700005	7	22	test	BC	Scene	1	0	2238.89119315
331.107057	4.01750880700006	7	23	test	AB	Scene	4	1	1372.78119315
337.126064	4.01747580700001	7	24	test	BC	Scene	8	0	1981.52819315
16.492889	3.99557582170001	8	1	study	AB	Face	8	1	NA
28.490051	4.003002822	8	2	study	AB	Face	7	0	NA
34.494151	4.00115782200001	8	3	study	AB	Face	3	1	NA
42.496622	4.00172982199999	8	4	study	AB	Face	6	0	NA
48.500074	4.000570822	8	5	study	AB	Face	2	0	NA
56.502076	4.001606822	8	6	study	AB	Face	1	0	NA
62.504932	4.001038822	8	7	study	AB	Face	5	0	NA
68.50731	4.00095682200001	8	8	study	AB	Face	4	0	NA
74.50951	4.001045822	8	9	study	BC	Face	7	0	NA
82.51178	4.00181782200001	8	10	study	BC	Face	1	0	NA
94.515236	4.00294482199999	8	11	study	BC	Face	2	0	NA
100.519786	4.000652822	8	12	study	BC	Face	6	0	NA
106.522166	4.00055682200001	8	13	study	BC	Face	4	0	NA
114.523964	4.00180182200001	8	14	study	BC	Face	5	0	NA
122.527434	4.00139582200001	8	15	study	BC	Face	3	1	NA
132.529802	4.00283882200002	8	16	study	BC	Face	8	1	NA
148.704677	4.01746182200001	8	1	test	AC	Face	4	0	2697.7301783
158.723682	4.018919822	8	2	test	AC	Face	5	0	1686.7721783
164.744185	4.01737382199999	8	3	test	AC	Face	1	0	2638.9491783
174.76298	4.01908182199998	8	4	test	AC	Face	2	0	2210.3651783
186.783649	4.01966282200001	8	5	test	AC	Face	6	0	2791.3031783
198.804929	4.01963282200001	8	6	test	AC	Face	3	1	2648.3601783
204.826185	4.01733582199999	8	7	test	AC	Face	7	0	2734.9281783
214.845247	4.01873582199999	8	8	test	AC	Face	8	1	2492.7621783
220.865292	4.01763082200001	8	9	test	BC	Face	3	1	2554.7281783
226.884251	4.01763882200001	8	10	test	AB	Face	5	1	1552.5361783
238.90323	4.019908822	8	11	test	AB	Face	3	1	1911.8151783
246.924953	4.01790382199999	8	12	test	AB	Face	6	1	2017.3721783
252.944583	4.01723882200001	8	13	test	BC	Face	4	1	2139.1951783
264.966576	4.01647982200002	8	14	test	BC	Face	2	0	3155.0991783
270.984703	4.01734182200005	8	15	test	AB	Face	4	0	2414.2691783
277.003571	4.01740382200002	8	16	test	BC	Face	7	0	1145.0671783
285.022611	4.01807582200004	8	17	test	AB	Face	7	1	1187.3211783
295.041732	4.01944882200001	8	18	test	BC	Face	1	1	2077.1661783
303.062417	4.01847882199998	8	19	test	BC	Face	5	0	2774.8331783
311.082071	4.01857082199998	8	20	test	AB	Face	1	0	1677.2171783
317.102079	4.01750082199997	8	21	test	BC	Face	6	1	1193.7061783
325.120707	4.018606822	8	22	test	BC	Face	8	1	1603.6951783
331.140864	4.01740782199998	8	23	test	AB	Face	2	0	2075.3771783
337.159329	4.01789582199999	8	24	test	AB	Face	8	1	1134.9011783
