onset	duration	block	trial	phase	trialtype	category	pairnum	accuracy	test_RT
12.519716	3.99894398929999	2	1	study	AB	Scene	5	1	NA
18.520266	4.00068698929999	2	2	study	AB	Scene	6	1	NA
30.522166	4.0034139893	2	3	study	AB	Scene	4	1	NA
36.526898	4.00097898929999	2	4	study	AB	Scene	3	1	NA
44.529084	4.00190298929999	2	5	study	AB	Scene	1	1	NA
52.531981	4.002050989	2	6	study	AB	Scene	7	1	NA
60.53565	4.00146598899999	2	7	study	AB	Scene	8	0	NA
66.538576	4.00083398900001	2	8	study	AB	Scene	2	1	NA
76.540781	4.00249798899998	2	9	study	BC	Scene	4	1	NA
82.544591	4.00098198899998	2	10	study	BC	Scene	8	0	NA
88.547153	4.00071098899997	2	11	study	BC	Scene	2	1	NA
94.549417	4.00077698899999	2	12	study	BC	Scene	3	1	NA
104.551843	4.00218598899999	2	13	study	BC	Scene	7	1	NA
110.555324	4.00100098899999	2	14	study	BC	Scene	1	1	NA
122.557797	4.00315298899998	2	15	study	BC	Scene	5	1	NA
128.562584	4.000695989	2	16	study	BC	Scene	6	1	NA
152.751765	4.02081298899997	2	1	test	AC	Scene	6	1	2991.07101067
158.774386	4.01714798899999	2	2	test	AC	Scene	4	1	1998.34301067
166.79255	4.01873598900001	2	3	test	AC	Scene	7	1	1810.98301067
176.812646	4.01917998899997	2	4	test	AC	Scene	2	1	2375.61801067
184.833173	4.01840398899998	2	5	test	AC	Scene	5	1	3481.77301067
194.853441	4.01863498899998	2	6	test	AC	Scene	8	0	2564.08801067
200.873121	4.01795098899998	2	7	test	AC	Scene	1	1	2674.40101067
212.892429	4.01994198900001	2	8	test	AC	Scene	3	1	2832.80301067
218.913733	4.01759698899998	2	9	test	BC	Scene	5	1	2858.81001067
228.932572	4.01929598900001	2	10	test	BC	Scene	3	1	1620.79301067
234.953226	4.017597989	2	11	test	AB	Scene	6	1	2574.70101067
242.972441	4.01813398899999	2	12	test	BC	Scene	8	1	1493.06801067
248.991737	4.01784198900001	2	13	test	AB	Scene	4	1	1410.21501067
259.011384	4.01870298899998	2	14	test	AB	Scene	8	1	1304.29201067
271.031555	4.01981498899998	2	15	test	BC	Scene	6	1	1888.45401067
277.052608	4.017741989	2	16	test	AB	Scene	5	1	2356.45401067
285.071927	4.01818698899995	2	17	test	AB	Scene	3	1	2415.69801067
291.091596	4.01751798899996	2	18	test	BC	Scene	4	1	1228.23801067
299.110224	4.01864298900001	2	19	test	BC	Scene	2	1	1208.84801067
305.130208	4.017616989	2	20	test	AB	Scene	7	1	1943.81501067
313.149008	4.01857098900003	2	21	test	BC	Scene	7	1	1642.95101067
319.168693	4.01788498899998	2	22	test	BC	Scene	1	1	2761.65701067
331.188256	4.01957498899999	2	23	test	AB	Scene	1	1	1986.12901067
337.208954	4.01788198899996	2	24	test	AB	Scene	2	1	1678.96301067
18.533344	3.99446056810001	3	1	study	AB	Face	1	0	NA
24.529085	4.0010465681	3	2	study	AB	Face	6	1	NA
36.531969	4.0027905681	3	3	study	AB	Face	3	1	NA
42.535787	4.0012645681	3	4	study	AB	Face	8	0	NA
48.537985	4.0013595681	3	5	study	AB	Face	7	1	NA
54.540493	4.00118356799999	3	6	study	AB	Face	4	0	NA
62.543177	4.001581568	3	7	study	AB	Face	2	1	NA
70.546098	4.00170656800001	3	8	study	AB	Face	5	0	NA
76.54934	4.000792568	3	9	study	BC	Face	1	0	NA
82.551534	4.000894568	3	10	study	BC	Face	3	1	NA
92.553709	4.002572568	3	11	study	BC	Face	5	0	NA
98.557909	4.00068156800001	3	12	study	BC	Face	8	0	NA
106.560453	4.00122956799999	3	13	study	BC	Face	6	1	NA
116.563269	4.00225156800001	3	14	study	BC	Face	7	1	NA
124.566873	4.001723568	3	15	study	BC	Face	2	1	NA
130.569896	4.000989568	3	16	study	BC	Face	4	0	NA
152.75935	4.02007456799998	3	1	test	AC	Face	8	0	3785.88543188
164.780901	4.01981956799998	3	2	test	AC	Face	1	0	2660.22243188
172.802285	4.01819056799999	3	3	test	AC	Face	7	1	1998.50943188
180.821987	4.01823256800001	3	4	test	AC	Face	5	0	3938.32343188
186.84189	4.01733156799999	3	5	test	AC	Face	4	0	2663.30643188
194.860668	4.018292568	3	6	test	AC	Face	2	1	2428.08443188
202.880567	4.018151568	3	7	test	AC	Face	6	1	1842.71443188
210.900124	4.018347568	3	8	test	AC	Face	3	1	1773.26143188
216.919853	4.01757756799998	3	9	test	AB	Face	2	1	3270.12343188
228.93904	4.01967956800002	3	10	test	AB	Face	4	1	1270.01043188
234.96014	4.01757856799997	3	11	test	AB	Face	7	1	3396.78043188
244.979227	4.01899556799998	3	12	test	BC	Face	8	1	1563.61843188
250.999778	4.01743556799999	3	13	test	BC	Face	3	1	2022.06243188
257.018949	4.01723256800004	3	14	test	AB	Face	5	1	1738.85343188
267.037765	4.01895956799993	3	15	test	AB	Face	8	1	2337.96043188
273.05788	4.01780156799999	3	16	test	BC	Face	4	1	2437.73243188
283.077007	4.01921456800005	3	17	test	AB	Face	6	1	1315.05143188
289.097445	4.01777156800003	3	18	test	AB	Face	1	1	1548.58043188
295.116755	4.01743756800005	3	19	test	BC	Face	1	1	2079.35743188
303.135574	4.01835356800002	3	20	test	BC	Face	6	1	1334.29843188
315.1554	4.01982056799997	3	21	test	BC	Face	7	1	2296.83543188
325.176644	4.01911656800006	3	22	test	BC	Face	5	0	3165.70143188
331.196948	4.017784568	3	23	test	AB	Face	3	1	2250.00143188
337.216367	4.01735056799994	3	24	test	BC	Face	2	1	1528.66743188
18.519219	4.0014853344	4	1	study	AB	Scene	5	1	NA
24.522441	4.0005533344	4	2	study	AB	Scene	1	1	NA
34.524799	4.0020753344	4	3	study	AB	Scene	7	1	NA
42.52813	4.0017913344	4	4	study	AB	Scene	8	1	NA
48.531295	4.000947334	4	5	study	AB	Scene	3	1	NA
54.533664	4.000873334	4	6	study	AB	Scene	4	1	NA
64.535739	4.00267333399999	4	7	study	AB	Scene	6	0	NA
72.539765	4.00168933400001	4	8	study	AB	Scene	2	1	NA
84.543097	4.002983334	4	9	study	BC	Scene	3	1	NA
90.547502	4.000891334	4	10	study	BC	Scene	1	1	NA
102.550066	4.00292833399998	4	11	study	BC	Scene	4	1	NA
108.554678	4.00064833399998	4	12	study	BC	Scene	8	1	NA
114.557035	4.000583334	4	13	study	BC	Scene	7	1	NA
126.559197	4.00304833399998	4	14	study	BC	Scene	2	1	NA
132.563548	4.00098433399998	4	15	study	BC	Scene	6	0	NA
138.566098	4.00077533400001	4	16	study	BC	Scene	5	1	NA
156.738891	4.01831333399998	4	1	test	AC	Scene	2	1	1421.42266556
162.758722	4.01744233399999	4	2	test	AC	Scene	1	1	2258.39366556
168.777773	4.01739333399999	4	3	test	AC	Scene	3	1	1884.65766556
176.796898	4.01802233400001	4	4	test	AC	Scene	7	1	2440.88866556
188.816399	4.01979033399999	4	5	test	AC	Scene	4	1	3862.74366556
194.837365	4.01780133399999	4	6	test	AC	Scene	5	1	2945.94066556
204.856245	4.019455334	4	7	test	AC	Scene	6	0	1458.79166556
216.877024	4.01993933399999	4	8	test	AC	Scene	8	1	3427.78366556
222.898345	4.01761133400002	4	9	test	AB	Scene	6	0	2968.79266556
228.917536	4.017422334	4	10	test	BC	Scene	7	1	1401.18366556
236.936022	4.01869033400001	4	11	test	BC	Scene	2	1	2422.38766556
244.95581	4.01864433399998	4	12	test	BC	Scene	4	1	2327.29466556
250.97589	4.01753133399997	4	13	test	BC	Scene	3	1	1608.58366556
260.994728	4.01922933400003	4	14	test	AB	Scene	5	1	1714.30766556
267.015255	4.01766233399999	4	15	test	BC	Scene	6	1	2843.06766556
275.034436	4.01822733400005	4	16	test	BC	Scene	5	1	1780.84266556
281.054076	4.01759233400004	4	17	test	BC	Scene	8	1	1547.18566556
287.073164	4.017498334	4	18	test	BC	Scene	1	1	1788.78866556
295.092162	4.01825033399998	4	19	test	AB	Scene	7	1	1529.21066556
303.111738	4.01840533400001	4	20	test	AB	Scene	8	1	2759.32866556
313.131784	4.01887933400006	4	21	test	AB	Scene	1	1	1380.87166556
319.15235	4.01731233400002	4	22	test	AB	Scene	2	1	1270.50066556
331.170867	4.02005433399999	4	23	test	AB	Scene	3	1	1642.10066556
337.192055	4.01786333400005	4	24	test	AB	Scene	4	1	2282.32566556
16.51891	4.0042822319	5	1	study	AB	Face	5	0	NA
22.524896	4.00062323190001	5	2	study	AB	Face	2	1	NA
30.527356	4.0012452319	5	3	study	AB	Face	3	1	NA
38.53003	4.0016542319	5	4	study	AB	Face	6	1	NA
44.533442	4.00052923189999	5	5	study	AB	Face	8	0	NA
54.535371	4.00243623190001	5	6	study	AB	Face	4	0	NA
68.538909	4.004299232	5	7	study	AB	Face	1	1	NA
74.544701	4.000817232	5	8	study	AB	Face	7	1	NA
80.54681	4.000996232	5	9	study	BC	Face	3	1	NA
88.549208	4.001685232	5	10	study	BC	Face	2	1	NA
94.552414	4.00081123199999	5	11	study	BC	Face	5	0	NA
100.554811	4.00070623200001	5	12	study	BC	Face	1	1	NA
108.556836	4.001764232	5	13	study	BC	Face	8	0	NA
116.560437	4.001244232	5	14	study	BC	Face	4	0	NA
122.563229	4.00074323199999	5	15	study	BC	Face	6	1	NA
134.565695	4.00290523199999	5	16	study	BC	Face	7	1	NA
154.740714	4.018980232	5	1	test	AC	Face	8	0	2428.9307681
160.760707	4.01797923200001	5	2	test	AC	Face	4	0	3103.7657681
168.78006	4.018377232	5	3	test	AC	Face	5	0	3558.5837681
174.800067	4.017328232	5	4	test	AC	Face	1	1	1600.4977681
184.818987	4.01894723200001	5	5	test	AC	Face	6	1	1743.2837681
190.83926	4.01763323199999	5	6	test	AC	Face	7	1	3023.6067681
198.858435	4.01820723200002	5	7	test	AC	Face	3	1	2167.2667681
204.878303	4.01734123199998	5	8	test	AC	Face	2	1	3047.4707681
210.897047	4.01756123200001	5	9	test	AB	Face	4	0	2916.1387681
218.916034	4.018320232	5	10	test	BC	Face	5	0	1864.5627681
230.935911	4.019733232	5	11	test	AB	Face	2	1	2168.8077681
236.956691	4.017953232	5	12	test	BC	Face	3	1	1271.2637681
244.976163	4.01823923200002	5	13	test	BC	Face	1	1	1559.4027681
250.996226	4.01712923200001	5	14	test	BC	Face	2	1	2036.9087681
259.01496	4.01818123200003	5	15	test	AB	Face	3	1	2003.7817681
265.034513	4.01759323200001	5	16	test	BC	Face	6	1	1763.8757681
277.053674	4.01973423200002	5	17	test	BC	Face	4	1	2830.7697681
289.074712	4.01997123199998	5	18	test	AB	Face	5	1	1329.9737681
295.096422	4.017263232	5	19	test	AB	Face	1	1	1786.9507681
305.114923	4.01926023199997	5	20	test	AB	Face	7	1	1095.4187681
313.13555	4.01838423200004	5	21	test	AB	Face	6	1	1583.6457681
325.155337	4.019888232	5	22	test	AB	Face	8	1	1740.9217681
331.176726	4.01749623200001	5	23	test	BC	Face	7	1	2356.0317681
337.195476	4.01770723199996	5	24	test	BC	Face	8	0	2783.8667681
16.516432	4.00936558799996	6	1	study	AB	Scene	8	1	NA
28.527448	4.0029415879999	6	2	study	AB	Scene	2	0	NA
34.531753	4.00095158799997	6	3	study	AB	Scene	1	1	NA
42.534322	4.0014425879999	6	4	study	AB	Scene	3	1	NA
48.536805	4.00129558799991	6	5	study	AB	Scene	6	1	NA
56.539686	4.00149258800001	6	6	study	AB	Scene	4	1	NA
62.542492	4.00097658799993	6	7	study	AB	Scene	5	1	NA
68.545081	4.00068958799995	6	8	study	AB	Scene	7	1	NA
74.547132	4.00096558800001	6	9	study	BC	Scene	7	1	NA
82.549545	4.00159358799997	6	10	study	BC	Scene	1	1	NA
94.552755	4.00301058799995	6	11	study	BC	Scene	8	1	NA
100.557446	4.00060858799994	6	12	study	BC	Scene	2	0	NA
106.559655	4.000731588	6	13	study	BC	Scene	5	1	NA
114.561968	4.00150358799996	6	14	study	BC	Scene	6	1	NA
122.564661	4.00185258799998	6	15	study	BC	Scene	4	1	NA
132.567672	4.00268458799997	6	16	study	BC	Scene	3	1	NA
148.75922	4.01737458799998	6	1	test	AC	Scene	2	0	0
158.778347	4.01875258799997	6	2	test	AC	Scene	1	1	1516.11641224
164.798561	4.01753958799993	6	3	test	AC	Scene	4	1	1527.74141224
174.817495	4.01910158799996	6	4	test	AC	Scene	7	1	2384.73741224
186.837779	4.02011058799989	6	5	test	AC	Scene	5	1	1801.06841224
198.859042	4.02014358800001	6	6	test	AC	Scene	8	1	1678.30241224
204.88081	4.017331588	6	7	test	AC	Scene	3	1	2680.09941224
214.899802	4.0188815879999	6	8	test	AC	Scene	6	1	2449.68741224
220.919981	4.017665588	6	9	test	AB	Scene	8	1	1587.87441224
226.938935	4.01770458799991	6	10	test	AB	Scene	5	1	1674.41041224
238.957962	4.01997058799997	6	11	test	AB	Scene	1	1	1216.42841224
246.979516	4.01816658799996	6	12	test	BC	Scene	5	1	1331.83841224
252.998967	4.01767658799997	6	13	test	BC	Scene	1	1	1466.78341224
265.017888	4.02004558799992	6	14	test	AB	Scene	7	1	1437.43241224
271.039403	4.01749158799992	6	15	test	BC	Scene	3	1	1436.78841224
277.05849	4.01740258799994	6	16	test	BC	Scene	2	1	1332.07341224
285.077446	4.01819858799991	6	17	test	AB	Scene	2	1	1953.67841224
295.097496	4.01864358799992	6	18	test	AB	Scene	3	1	2001.43241224
303.11748	4.01840958799992	6	19	test	AB	Scene	6	1	1381.01641224
311.137279	4.01835958799999	6	20	test	BC	Scene	4	1	1306.68841224
317.156805	4.017831588	6	21	test	BC	Scene	6	1	1504.05541224
325.176092	4.01829358799994	6	22	test	AB	Scene	4	1	1435.64841224
331.19615	4.01719458799995	6	23	test	BC	Scene	8	1	1476.74441224
337.214891	4.01743558799993	6	24	test	BC	Scene	7	1	2099.13241224
18.489185	3.9966111049	7	1	study	AB	Face	7	1	NA
30.487493	4.0028871049	7	2	study	AB	Face	8	1	NA
36.491467	4.0012451049	7	3	study	AB	Face	4	0	NA
44.494148	4.0016451049	7	4	study	AB	Face	3	1	NA
54.497147	4.002482105	7	5	study	AB	Face	6	1	NA
60.501167	4.000759105	7	6	study	AB	Face	5	0	NA
68.503203	4.00180210500001	7	7	study	AB	Face	1	1	NA
80.506695	4.002940105	7	8	study	AB	Face	2	0	NA
86.510796	4.00112710500001	7	9	study	BC	Face	6	1	NA
96.513289	4.00247310499998	7	10	study	BC	Face	4	0	NA
102.517295	4.000795105	7	11	study	BC	Face	7	1	NA
110.519793	4.001378105	7	12	study	BC	Face	1	1	NA
116.523005	4.000448105	7	13	study	BC	Face	5	0	NA
124.524751	4.001795105	7	14	study	BC	Face	2	0	NA
130.527843	4.00099610500003	7	15	study	BC	Face	3	1	NA
138.530189	4.001721105	7	16	study	BC	Face	8	1	NA
154.720421	4.01771810500001	7	1	test	AC	Face	6	1	2184.06889507
166.739818	4.01960710499997	7	2	test	AC	Face	8	1	2249.59589507
174.761162	4.01800810500001	7	3	test	AC	Face	4	0	0
180.780798	4.01737610499997	7	4	test	AC	Face	5	0	1770.33989507
186.799399	4.01773410500001	7	5	test	AC	Face	3	1	1561.11389507
194.818401	4.018482105	7	6	test	AC	Face	2	0	2231.78289507
200.837957	4.01792410499998	7	7	test	AC	Face	1	1	2753.44189507
206.857252	4.01759110499997	7	8	test	AC	Face	7	1	3265.27389507
216.876272	4.01911210500001	7	9	test	BC	Face	2	1	1706.69289507
222.897024	4.01735210500003	7	10	test	BC	Face	1	1	1516.73489507
230.91571	4.01842210500003	7	11	test	AB	Face	4	1	2329.38989507
236.936555	4.01653910500003	7	12	test	BC	Face	4	1	1539.19589507
244.95465	4.01817910500002	7	13	test	BC	Face	5	1	1265.24189507
254.974284	4.01909710500002	7	14	test	BC	Face	3	1	2419.44089507
264.994712	4.01917910499999	7	15	test	AB	Face	8	1	1106.32089507
271.015551	4.01733210500004	7	16	test	AB	Face	6	1	1979.43289507
283.034128	4.02002710499999	7	17	test	AB	Face	2	1	1340.31689507
289.055247	4.01788310500002	7	18	test	BC	Face	6	1	1317.66689507
299.074302	4.01937010499998	7	19	test	AB	Face	5	0	2269.85389507
305.095505	4.017124105	7	20	test	AB	Face	1	1	1139.04489507
317.11438	4.01954710500001	7	21	test	BC	Face	7	1	1537.72189507
323.135232	4.01767310499999	7	22	test	AB	Face	3	1	1096.83389507
331.154151	4.018520105	7	23	test	BC	Face	8	1	1512.37889507
337.174372	4.01725310500007	7	24	test	AB	Face	7	1	1639.88889507
12.559159	4.0090433761	8	1	study	AB	Scene	6	1	NA
18.56983	4.0006713761	8	2	study	AB	Scene	7	1	NA
28.572089	4.0022493761	8	3	study	AB	Scene	3	1	NA
34.575866	4.000767376	8	4	study	AB	Scene	1	0	NA
44.577812	4.00269437599999	8	5	study	AB	Scene	2	0	NA
50.581525	4.00126937599999	8	6	study	AB	Scene	4	1	NA
60.583984	4.002646376	8	7	study	AB	Scene	8	1	NA
66.588619	4.000341376	8	8	study	AB	Scene	5	1	NA
72.590353	4.000903376	8	9	study	BC	Scene	2	0	NA
82.592895	4.002195376	8	10	study	BC	Scene	3	1	NA
88.596542	4.00088737599998	8	11	study	BC	Scene	1	0	NA
100.599084	4.00292337599999	8	12	study	BC	Scene	6	1	NA
106.603378	4.00096137599999	8	13	study	BC	Scene	8	1	NA
112.606015	4.000611376	8	14	study	BC	Scene	7	1	NA
120.607861	4.001849376	8	15	study	BC	Scene	5	1	NA
128.611073	4.001724376	8	16	study	BC	Scene	4	1	NA
144.784554	4.01778537599998	8	1	test	AC	Scene	7	1	2499.76862393
150.804037	4.01730137599999	8	2	test	AC	Scene	5	1	2357.12462393
160.822882	4.01895637599999	8	3	test	AC	Scene	3	1	1567.46562393
168.843415	4.01819337599998	8	4	test	AC	Scene	4	1	2822.60362393
174.863284	4.01730637599999	8	5	test	AC	Scene	6	1	3045.84962393
182.88164	4.01870537599997	8	6	test	AC	Scene	8	1	2274.56962393
188.902035	4.01728537599999	8	7	test	AC	Scene	2	0	3328.88962393
200.920503	4.02008637600002	8	8	test	AC	Scene	1	0	2961.88762393
208.941882	4.018463376	8	9	test	BC	Scene	8	1	1340.28162393
220.962274	4.01935637599998	8	10	test	BC	Scene	7	1	1598.72062393
228.982777	4.01860337599998	8	11	test	AB	Scene	7	1	2319.93262393
237.002727	4.01840437599996	8	12	test	AB	Scene	5	1	1875.23062393
243.022734	4.01739837600003	8	13	test	AB	Scene	2	1	2464.92162393
251.041766	4.01811037599997	8	14	test	BC	Scene	1	1	1775.28362393
263.061694	4.01948137599998	8	15	test	AB	Scene	1	1	1065.21462393
269.082921	4.01723337600008	8	16	test	AB	Scene	6	1	2155.25862393
277.10135	4.01854837600002	8	17	test	AB	Scene	8	1	1302.98362393
283.121587	4.01729137599998	8	18	test	BC	Scene	5	1	1545.77062393
295.139877	4.02029737599997	8	19	test	BC	Scene	4	1	1380.77762393
301.161443	4.01771137600002	8	20	test	BC	Scene	6	1	1189.33162393
309.180278	4.01864337600005	8	21	test	BC	Scene	2	1	2240.16562393
319.20029	4.01913137600006	8	22	test	AB	Scene	3	1	1387.18262393
331.22078	4.01993637599994	8	23	test	AB	Scene	4	1	1319.29262393
337.241922	4.017751376	8	24	test	BC	Scene	3	1	1521.23362393
