onset	duration	block	trial	phase	trialtype	category	pairnum	accuracy	test_RT
14.516428	3.995215882	1	1	study	AB	Scene	5	0	NA
26.512864	4.00340088200005	1	2	study	AB	Scene	7	0	NA
32.518441	4.00013488200003	1	3	study	AB	Scene	1	1	NA
38.519888	4.001000882	1	4	study	AB	Scene	2	0	NA
44.522305	4.0008678820001	1	5	study	AB	Scene	3	0	NA
52.524358	4.00190688200005	1	6	study	AB	Scene	6	1	NA
60.527855	4.00149388200008	1	7	study	AB	Scene	4	NA	NA
66.531027	4.0006238820001	1	8	study	AB	Scene	8	0	NA
76.533005	4.00246988200001	1	9	study	BC	Scene	4	NA	NA
82.537046	4.00075788200003	1	10	study	BC	Scene	7	0	NA
90.539127	4.00171988200011	1	11	study	BC	Scene	8	0	NA
96.54192	4.00125888200004	1	12	study	BC	Scene	6	1	NA
108.544766	4.00299988200009	1	13	study	BC	Scene	2	0	NA
116.549243	4.00160588200008	1	14	study	BC	Scene	5	0	NA
122.551943	4.00119888200003	1	15	study	BC	Scene	1	1	NA
132.554307	4.00270488200002	1	16	study	BC	Scene	3	0	NA
150.745786	4.01820388200003	1	1	test	AC	Scene	8	0	1974.53911836
156.765263	4.01770888200009	1	2	test	AC	Scene	6	1	2384.65011836
168.784527	4.019741882	1	3	test	AC	Scene	1	1	2361.23211836
174.805563	4.01766388200011	1	4	test	AC	Scene	4	NA	0
180.824965	4.01725688000009	1	5	test	AC	Scene	3	0	1302.70411836
190.84342	4.01930388000005	1	6	test	AC	Scene	7	0	1627.97811836
198.864127	4.01834388000003	1	7	test	AC	Scene	5	0	1988.40111836
204.883658	4.01777588000003	1	8	test	AC	Scene	2	0	1997.35811836
214.9029	4.0190768800001	1	9	test	AB	Scene	8	1	2505.76411836
220.923355	4.0175928800001	1	10	test	AB	Scene	1	1	2226.08811836
232.942539	4.01968688000005	1	11	test	BC	Scene	7	0	1233.91011836
238.963694	4.01752287999997	1	12	test	AB	Scene	2	1	2122.99911836
248.982434	4.01928987999994	1	13	test	BC	Scene	2	0	1707.21311836
